Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
50.24188433,-0.379460907,1.143921204,7.39028183,7.487911045,0.0
50.25186533,0.2487826538,-2.058369598,7.185058594,7.478224736,0.0
50.26184733,0.6098318481,-6.483168182,7.358996887,9.826403195,0.0
50.27182833,0.4490661621,-10.09201355,6.867718506,12.21539829,0.0
50.28180933,0.139360199,-13.40657089,5.690267029,14.56484477,0.0
50.29179033,-0.2198927307,-15.73003922,4.60427536,16.39151726,0.0
50.30177133,-0.3335064697,-16.42758865,4.001778259,16.91127212,0.0
50.31175233,-0.1453477478,-15.39473648,3.324137421,15.75020403,0.0
50.32173433,0.0303868103,-13.43980179,2.193388824,13.61764113,0.0
50.33171533,0.2930905151,-11.67048111,1.116677856,11.72744647,0.0
50.34169633,1.034199371,-9.953252106,-5.686524811,11.50970722,0.0
50.35167733,2.237846375,-8.277786255,-14.9817453,17.26216655,0.0
50.36165833,1.178499298,-6.960076447,-12.76784912,14.58936242,0.0
50.37164033,0.2462379456,-6.64842453,-4.035907288,7.781434925,0.0
50.38162133,0.4998106384,-7.74474472,3.988156586,8.72561026,0.0
50.39160233,1.276844788,-9.216334534,8.086633759,12.32740039,0.0
50.40158333,2.267335052,-9.955647125,8.012687531,12.97917098,0.0
50.41156433,3.163222046,-9.853709106,4.430786133,11.257594,0.0
50.42154533,3.675007782,-9.426347809,-0.5923182678,10.13472033,0.0
50.43152733,3.918850708,-9.266629944,-3.667223969,10.70870454,0.0
50.44150833,4.113446045,-9.460925903,-3.797602844,10.99324086,0.0
50.45148933,4.31058609,-9.667646027,-2.49815506,10.87590506,0.0
50.46147033,4.401746521,-9.765692139,-1.134341125,10.77176147,0.0
50.47145133,4.168232117,-9.646988983,-0.5508544922,10.52340231,0.0
50.48143233,3.55121521,-9.147328033,-0.1288819885,9.813325134,0.0
50.49141433,2.533331909,-8.732241211,0.3986210632,9.101027738,0.0
50.50139533,1.621577911,-8.453520813,0.5183720398,8.623238291,0.0
50.51137633,0.8382568359,-8.101303253,0.2157014465,8.147411616,0.0
50.52135733,0.2252815247,-7.875422974,0.01422042847,7.878657309,0.0
50.53133833,-0.1525328064,-7.935897217,0.2001338196,7.939885669,0.0
50.54131933,-0.4809498596,-8.208630066,0.6459068298,8.248037097,0.0
50.55130133,-0.7658074951,-8.552614746,1.005758514,8.64553239,0.0
50.56128233,-0.9340576172,-8.931925964,1.297052765,9.073814575,0.0
50.57126333,-1.073567505,-9.364676056,1.651665344,9.569623986,0.0
50.58124433,-1.162183228,-9.72692276,2.029928741,10.00421446,0.0
50.59122533,-1.210382996,-10.024953,2.25236618,10.34591045,0.0
50.60120633,-1.211430817,-10.42701691,2.103725281,10.70588185,0.0
50.61118833,-1.21098175,-10.74181229,1.028960266,10.85871849,0.0
50.62116933,-0.8285270691,-10.80947159,-0.3661386108,10.84735869,0.0
50.63115033,-0.02335144043,-10.70962921,0.1062789917,10.71018199,0.0
50.64113133,0.8560697937,-10.72804092,1.904040527,10.92927664,0.0
50.65111233,1.71648056,-10.47042664,3.164120178,11.07193732,0.0
50.66109333,2.57883728,-10.20368134,2.999013519,10.94347279,0.0
50.67107533,3.558699646,-10.53539154,1.434017944,11.21228012,0.0
50.68105633,4.621489563,-11.56480087,-0.3200344849,12.45813819,0.0
50.69103733,5.558690643,-13.2100296,-0.09086105347,14.33220777,0.0
50.70101833,6.058950348,-14.64569412,2.117197266,15.99030206,0.0
50.71099933,6.251150665,-15.65160233,2.872227173,17.09676077,0.0
50.72098033,6.49394577,-16.38043671,1.031504974,17.65089349,0.0
50.73096233,6.746470642,-17.23036926,-0.1781295776,18.50492424,0.0
50.74094333,6.658154297,-18.05126221,0.04805007935,19.24009862,0.0
50.75092433,5.453609161,-18.51664444,-1.032852173,19.33066884,0.0
50.76090533,2.959944763,-17.91280014,-3.839964752,18.55734386,0.0
50.77088633,0.7577243042,-16.9564389,-2.464325409,17.15132258,0.0
50.78086733,-0.5607339478,-17.41867767,0.9409432983,17.45308365,0.0
50.79084933,-1.815574493,-17.00493805,3.097957764,17.37991862,0.0
50.80083033,-2.909349976,-16.19287674,2.573298798,16.65219028,0.0
50.81081133,-4.26732605,-16.3433139,-0.6417155457,16.90342509,0.0
50.82079233,-3.990102539,-16.10201569,1.021326141,16.62043725,0.0
50.83077333,-4.192182312,-15.99708389,1.666933594,16.62106354,0.0
50.84075433,-4.194427643,-15.42691956,0.6864724731,16.00169724,0.0
50.85073633,-3.825145569,-14.77098358,0.3977229309,15.26341633,0.0
50.86071733,-3.217109985,-13.74396927,1.488804016,14.19376713,0.0
50.87069833,-3.177741852,-11.80684753,1.498084717,12.31843942,0.0
50.88067933,-3.128194885,-9.936187592,1.002914429,10.46514522,0.0
50.89066033,-2.816692657,-8.174950104,1.025667114,8.707213088,0.0
50.90064133,-2.51447113,-6.507717133,1.119971008,7.06592403,0.0
50.91062333,-2.399360504,-5.359155579,1.222956848,5.997758148,0.0
50.92060433,-2.151925049,-4.80321167,1.576371918,5.494230809,0.0
50.93058162,-2.057770844,-4.552333374,1.506317596,5.217964421,0.0
50.94056263,-2.08860672,-4.231849823,1.125808868,4.851626177,0.0
50.95054363,-2.163750458,-3.868405609,1.050964508,4.555316059,0.0
50.96052462,-1.897304535,-3.81451767,0.7247927856,4.321531457,0.0
50.97050663,-0.9792636108,-4.816384277,-1.588496704,5.165252802,0.0
50.98048762,-0.9078620911,-4.946613464,-1.282982025,5.190302613,0.0
50.99046863,-1.245260468,-4.230203247,0.1094224548,4.411039154,0.0
51.00044962,-1.552122345,-3.331322479,1.214274902,3.87056285,0.0
51.01043062,-1.642684021,-2.279759216,1.589843903,3.228516147,0.0
51.02041163,-1.441652069,-1.255439301,1.099313965,2.205216479,0.0
51.03039362,-1.076710968,-0.4358935547,0.48559021,1.259010545,0.0
51.04037463,-0.8472381592,0.1561253357,0.04565505981,0.8627120048,0.0
51.05035562,-0.6846762085,0.4869374084,-0.3227288818,0.900024156,0.0
51.06033662,-0.340841217,0.5578898621,-0.6020480347,0.8887494976,0.0
51.07031763,-0.0209564209,0.3514691162,-0.6662644958,0.7535768638,0.0
51.08029862,0.2414479065,-0.2499801636,-0.6400689697,0.7283374628,0.0
51.09027963,0.4757107544,-1.039887543,-0.8568182373,1.428917183,0.0
51.10026162,0.7198530579,-2.102976837,-1.457219696,2.657854256,0.0
51.11024262,1.325643311,-3.994892578,-2.479743347,4.885245538,0.0
51.12022363,2.661615143,-6.985972595,-4.509223022,8.730469663,0.0
51.13020462,4.234843597,-10.28166916,-6.527026978,12.89374663,0.0
51.14018563,5.291795654,-13.4980307,-6.783593445,16.00678213,0.0
51.15016662,5.46543457,-16.41621231,-4.512815552,17.88095372,0.0
51.16014863,5.276677094,-18.55765915,-1.586700439,19.35840005,0.0
51.17012963,5.065017242,-19.60607895,1.269959106,20.28954232,0.0
51.18011062,4.865332489,-19.00118683,2.940335541,19.83335913,0.0
51.19009163,4.364324341,-15.87643478,2.083517303,16.59667294,0.0
51.20007262,3.783083038,-11.8007103,0.05673202515,12.3924049,0.0
51.21005362,3.273991699,-8.735684052,-1.317410431,9.421611738,0.0
51.22003563,2.825374603,-6.418502655,-2.149080963,7.334743824,0.0
51.23001662,2.244732056,-4.516108704,-2.621199188,5.683726331,0.0
51.23999763,1.234931946,-2.533331909,-5.830675049,6.476078983,0.0
51.24997862,-0.05807922363,-0.1297801208,-9.788594513,9.789627093,0.0
51.25995963,-0.6863227844,-0.07065307617,-7.923473053,7.953455604,0.0
51.26994063,-0.4577481079,-2.106868744,-3.51723587,4.125454812,0.0
51.27992162,0.1806742859,-5.289700012,0.9201365662,5.37217095,0.0
51.28990363,0.2269281006,-8.786877594,1.312171326,8.88721035,0.0
51.29988462,0.5035528564,-13.03249878,-0.3264710999,13.0463088,0.0
51.30986563,0.9162446594,-17.66611313,0.7409591675,17.70536862,0.0
51.31984663,0.950223999,-21.89347229,2.607727203,22.06869493,0.0
51.32982762,1.100661163,-25.34664139,4.415817261,25.75195384,0.0
51.33980863,1.958078156,-27.18826172,4.135599976,27.57061538,0.0
51.34979062,3.243604889,-26.12876495,1.036295013,26.3497104,0.0
51.35977163,4.250560913,-21.0532695,2.802023163,21.66007291,0.0
51.36975263,3.791764984,-15.80248856,9.35135376,18.74950515,0.0
51.37973362,3.451971588,-11.84726349,8.809330902,15.16173047,0.0
51.38971463,3.742966461,-8.552465057,1.792971497,9.506271786,0.0
51.39969562,6.656208344,-6.335425415,-19.84602997,21.87024532,0.0
51.40967763,5.630690918,-5.508395233,-8.614735565,11.67307873,0.0
51.41965863,2.356998596,-6.3979953,5.321883087,8.649406097,0.0
51.42963962,0.9725276184,-7.573650513,4.240980835,8.734524057,0.0
51.43962063,0.5513035583,-9.32680481,0.3944297791,9.351406227,0.0
51.44960162,0.5950126648,-11.67841461,-5.405110016,12.88233761,0.0
51.45958263,0.8729846191,-13.83632721,-11.19102814,17.81699087,0.0
51.46956363,0.5587879944,-13.9360199,-10.75288925,17.61106249,0.0
51.47954562,0.1332229614,-11.84022812,-6.73853714,13.62411953,0.0
51.48952663,0.3929328918,-9.227710876,-3.514691162,9.882211202,0.0
51.49950762,0.9550140381,-7.427554321,-3.352129211,8.204717256,0.0
51.50948863,0.5233117676,-6.542444916,-5.420228577,8.512127731,0.0
51.51946963,-0.9418414307,-5.170697479,-4.477788391,6.90461922,0.0
51.52945062,-1.81362854,-3.999832306,-1.759441223,4.731124642,0.0
51.53943163,-1.391805725,-3.242108002,0.6950047302,3.596028232,0.0
51.54941362,-0.7045848083,-2.885549469,2.672392731,3.995562338,0.0
51.55939463,-0.4429289246,-2.555785217,3.415148163,4.28852668,0.0
51.56937563,-0.1995350647,-2.466870117,3.584595795,4.355983176,0.0
51.57935662,0.06197113037,-3.022514648,3.449726257,4.586943042,0.0
51.58933763,0.01856140137,-4.081712036,3.824247437,5.593351958,0.0
51.59931862,0.6095324707,-6.073021088,4.866679688,7.806259421,0.0
51.60930063,1.823058929,-9.67662735,3.514691162,10.45531992,0.0
51.61928162,3.37458252,-13.40148148,4.182751923,14.43893786,0.0
51.62926262,4.832251282,-17.26868958,6.648873596,19.12500489,0.0
51.63924363,5.529950409,-20.44568298,4.991520081,21.76055093,0.0
51.64922462,4.736899567,-21.07018433,-0.2053729248,21.59706145,0.0
51.65920563,3.286116486,-18.66678223,-4.498744812,19.48040105,0.0
51.66918662,2.059267731,-14.43642929,-3.427572327,14.97996416,0.0
51.67916862,1.734443207,-10.63747925,-1.467099152,10.87734517,0.0
51.68914963,2.108365631,-7.696694641,-1.694027252,8.158066092,0.0
51.69913062,2.68302063,-5.251080322,-3.039728851,6.634183879,0.0
51.70911163,3.109034729,-3.729793854,-3.705993347,6.108342314,0.0
51.71909262,3.330873413,-3.105891266,-3.192561035,5.561809437,0.0
51.72907362,3.703748016,-3.070564728,-1.80539566,5.138635092,0.0
51.73905563,3.920048218,-3.368295593,-0.1472937012,5.170482441,0.0
51.74903662,4.168232117,-4.045936432,0.7740403748,5.860281486,0.0
51.75901763,4.696932678,-5.135071564,-0.5334906006,6.979595172,0.0
51.76899862,6.019432526,-6.38751709,-5.289250946,10.24744447,0.0
51.77897962,7.694149933,-8.942104797,-10.51039352,15.79966941,0.0
51.78896063,8.174351349,-12.51098328,-9.659562836,17.79471485,0.0
51.79894162,7.676786041,-13.69966141,-4.683161316,16.38736606,0.0
51.80892363,6.064488831,-12.04455322,-0.9779164124,13.5205624,0.0
51.81890462,3.696562958,-9.841135254,-0.2716850281,10.51600369,0.0
51.82888563,0.9617500305,-8.649163971,-1.245709534,8.791176984,0.0
51.83886663,-1.445843353,-9.166039124,-4.743036804,10.42128276,0.0
51.84884762,-2.63856308,-11.84232376,-7.717052307,14.37899661,0.0
51.85882863,-1.81602356,-14.30590073,-4.028871918,14.9729271,0.0
51.86881062,-0.8250842285,-15.1928064,2.415676575,15.40576592,0.0
51.87879163,-1.360221405,-17.63363068,0.6382727051,17.69752879,0.0
51.88877263,-2.498304749,-21.07931534,-6.952142944,22.33632363,0.0
51.89875362,-1.733844452,-20.14720367,-3.873195648,20.58926121,0.0
51.90873463,-1.787433014,-17.75128601,3.455863495,18.17267356,0.0
51.91871562,-1.51529892,-14.79074249,8.47028595,17.11163167,0.0
51.92869683,-0.3403921509,-12.69090912,9.487570496,15.84894429,0.0
51.93867883,1.268013153,-11.79472275,6.334377594,13.44796199,0.0
51.94865983,2.36942276,-11.76119247,4.847968597,12.93996183,0.0
51.95864083,2.86549118,-11.71299271,4.220174103,12.77556681,0.0
51.96862183,3.77934082,-11.10914841,3.087030487,12.13368669,0.0
51.97860283,4.546345825,-10.47401917,1.874252472,11.57096194,0.0
51.98858383,4.808450775,-9.420060883,0.9419911194,10.61819632,0.0
51.99856483,4.232747955,-8.751251678,2.639161835,10.07302022,0.0
52.00854683,3.958518219,-8.847501526,0.9484277344,9.738976584,0.0
52.01852783,5.41169632,-9.040749664,-8.537047119,13.5610761,0.0
52.02850883,4.119283905,-8.35322937,-17.90636353,20.18372601,0.0
52.03848983,-0.7933502197,-6.646927643,-8.098908234,10.50730062,0.0
52.04847083,-2.575993195,-6.926097107,-1.802850952,7.606367966,0.0
52.05845183,-2.90530838,-7.382348328,-1.725312195,8.118902991,0.0
52.06843283,-2.550396423,-7.876770172,-2.272424469,8.585565982,0.0
52.07841483,-1.999841309,-8.145910492,-3.47053299,9.077434783,0.0
52.08839583,-1.250349884,-7.502997437,-3.381019135,8.324039629,0.0
52.09837683,0.1134640503,-7.163653107,-2.185904388,7.490592628,0.0
52.10835783,1.990410919,-7.652686157,-2.457290039,8.280314933,0.0
52.11833883,3.131787415,-7.956404572,-3.53250412,9.251543194,0.0
52.12831983,2.684068451,-7.391179962,-2.824326782,8.355272973,0.0
52.13830083,1.288670197,-6.248905334,-1.524729309,6.560052456,0.0
52.14828283,0.1764830017,-5.284760284,-0.6279441833,5.324861633,0.0
52.15826383,-0.203127594,-5.034331055,0.26210495,5.045240231,0.0
52.16824483,-0.09699829102,-5.229674835,1.268013153,5.382078122,0.0
52.17822583,0.5613327026,-6.260880432,2.858306122,6.905333596,0.0
52.18820683,1.741328888,-8.666527863,4.258793793,9.812148392,0.0
52.19818783,2.984643402,-12.24333984,4.390968933,13.3449644,0.0
52.20816983,4.887187042,-17.24923004,4.162993011,18.40519071,0.0
52.21815083,6.961124268,-23.7380864,3.227288818,24.94733232,0.0
52.22813183,9.074729004,-29.65872437,0.895587616,31.02890128,0.0
52.23811283,9.448202362,-30.10659302,0.3399430847,31.5561568,0.0
52.24809383,6.660399628,-22.79564621,0.3716770935,23.75164317,0.0
52.25807483,3.672463074,-15.36599625,-0.3957769775,15.80371681,0.0
52.26805583,1.94700119,-11.07277405,-1.837279358,11.39178363,0.0
52.27803783,0.9045689392,-8.295299835,-2.788700867,8.798130304,0.0
52.28801883,0.4670288086,-6.736591187,-3.202440491,7.473647156,0.0
52.29799983,0.3588038635,-5.87962326,-3.506607971,6.855290611,0.0
52.30798083,0.3390449524,-5.159021759,-3.686384125,6.349794084,0.0
52.31796183,0.4177812195,-4.396208038,-4.020339661,5.971960922,0.0
52.32794283,0.6391708374,-3.825894012,-3.918251953,5.513501857,0.0
52.33792383,0.9702822876,-3.684887238,-3.157234497,4.948532241,0.0
52.34790583,1.33043335,-3.958218842,-2.139800262,4.692152433,0.0
52.35788683,1.937271423,-4.6382547,-1.603465576,5.276128228,0.0
52.36786783,2.541265411,-5.685177612,-2.354453888,6.657531636,0.0
52.37784883,3.249442749,-7.346273346,-4.201163635,9.065119202,0.0
52.38782983,4.031266937,-8.884774017,-5.36723877,11.13541982,0.0
52.39781083,4.327051849,-9.964628448,-4.473746796,11.74868538,0.0
52.40779183,3.739673309,-10.35920792,-2.479893036,11.28929646,0.0
52.41777383,2.484982452,-9.333091736,-1.203048248,9.732885709,0.0
52.42775483,1.409768372,-7.65118927,-0.5516029358,7.79951344,0.0
52.43773583,0.6878196716,-6.446943512,-0.1306782532,6.484847982,0.0
52.44771683,0.1721420288,-5.488786011,-0.2580633545,5.497545038,0.0
52.45769783,-0.1666035461,-4.567002869,-0.7923023987,4.638212483,0.0
52.46767883,-0.3276686096,-3.972588959,-1.347198486,4.207585236,0.0
52.47766083,-0.4465214539,-3.503464508,-1.718576202,3.927740971,0.0
52.48764183,-0.5803431702,-3.100652161,-1.975442047,3.721990502,0.0
52.49762283,-0.8364605713,-2.832859039,-2.141147461,3.648187094,0.0
52.50760383,-1.191222839,-2.755020905,-2.301015015,3.782039415,0.0
52.51758483,-1.571132813,-3.063080292,-2.319277039,4.150899321,0.0
52.52756583,-1.824855194,-4.272415466,-1.380878448,4.846695337,0.0
52.53754683,-1.862576752,-5.539829865,0.3091072083,5.852730504,0.0
52.54752783,-1.948049011,-6.849905548,1.701362,7.321935101,0.0
52.55750983,-1.996248779,-8.640631714,3.005150757,9.363570722,0.0
52.56749083,-1.889371033,-11.07082809,4.184697876,11.98518477,0.0
52.57747183,-1.71648056,-14.03481445,6.001769257,15.36045431,0.0
52.58745283,-1.461261292,-17.24623627,7.467820587,18.85036589,0.0
52.59743383,-0.9247769165,-19.93808853,7.678731995,21.38563798,0.0
52.60741483,-0.08158035278,-21.57149185,7.417076111,22.81115811,0.0
52.61739583,1.681603088,-21.77581696,5.039270782,22.41446504,0.0
52.62737783,5.77199707,-21.56640244,-9.208251343,24.14989766,0.0
52.63735883,6.68000885,-22.78037796,-1.350341949,23.77796378,0.0
52.64733983,5.698948975,-22.62170792,10.43734543,25.55695342,0.0
52.65732083,6.633455658,-20.11487091,0.2627037048,21.18206267,0.0
52.66730183,6.01539093,-17.29159195,-4.788392487,18.92386807,0.0
52.67728283,4.005670166,-13.8364769,1.046623535,14.44260736,0.0
52.68726383,2.537074127,-10.0794397,-0.4242178345,10.40249059,0.0
52.69724583,1.854792938,-8.212072906,0.5896238708,8.439552984,0.0
52.70722683,1.655257874,-7.49207016,2.270628204,8.001671472,0.0
52.71720783,1.701960754,-7.104675751,1.290915527,7.418864524,0.0
52.72718883,2.054777069,-7.848329315,-0.3402424622,8.119984407,0.0
52.73716983,2.201322327,-8.613687744,-0.7225474548,8.919838079,0.0
52.74715083,1.832489319,-8.714128876,0.2613565063,8.908555797,0.0
52.75713283,1.117725677,-8.619076538,1.297950897,8.787631512,0.0
52.76711383,0.6087840271,-8.440497894,1.718576202,8.635168027,0.0
52.77709483,0.3927832031,-8.264913025,1.512305145,8.411309815,0.0
52.78707583,0.4155358887,-8.209228821,1.148262177,8.299555044,0.0
52.79705683,0.4813989258,-7.981701965,0.292641449,8.001559236,0.0
52.80703783,0.55579422,-7.692952423,-0.9602531433,7.772548507,0.0
52.81701883,0.6954537964,-7.352560272,-1.723665619,7.583852695,0.0
52.82700083,1.03315155,-7.043303375,-1.042432251,7.194594468,0.0
52.83698183,1.670675812,-6.851402435,-0.09624984741,7.052810577,0.0
52.84696283,2.512824554,-6.873556366,0.3415896606,7.326441691,0.0
52.85694383,3.428470459,-6.925049286,0.08113128662,7.727696913,0.0
52.86692483,5.077142029,-7.573800201,-3.658242645,9.824589555,0.0
52.87690583,7.994575195,-8.965306549,-13.22709412,17.86745569,0.0
52.88688683,7.765102386,-8.223000183,-6.723418579,13.15746573,0.0
52.89686783,6.598727875,-6.816674652,1.081950073,9.548867935,0.0
52.90684983,6.413113861,-5.720953217,2.304008789,8.897516035,0.0
52.91683083,5.473218384,-4.706961823,3.574267273,8.055246465,0.0
52.92681183,4.445455627,-3.845503235,3.56169342,6.872818264,0.0
52.93679271,3.801494751,-3.398083649,3.729344788,6.317147091,0.0
52.94677371,3.686833191,-4.56805069,5.092559967,7.771357224,0.0
52.95675471,3.990850983,-8.073760529,6.109545135,10.88297029,0.0
52.96673571,5.091661835,-12.49002686,6.711443481,15.06549915,0.0
52.97671771,7.36333786,-18.59912292,5.075046387,20.63739843,0.0
52.98669871,10.55260574,-26.86493408,-2.222428436,28.94859857,0.0
52.99667971,12.95151718,-34.19668762,-5.555397491,36.98672306,0.0
53.00666071,12.25022552,-35.90403717,-2.355501709,38.00942382,0.0
53.01664171,9.595346375,-34.58962051,-0.9499246216,35.90842347,0.0
53.02662271,6.634653168,-34.30655914,-1.692081299,34.98316398,0.0
53.03660371,3.217858429,-32.95576813,-0.7316784668,33.12057697,0.0
53.04658571,0.3113525391,-27.94089661,0.2884501648,27.94412008,0.0
53.05656671,-1.429527283,-20.52127579,2.455044708,20.71698706,0.0
53.06654771,-3.973337402,-13.04103104,-1.191372528,13.68485547,0.0
53.07652871,-4.013753357,-9.863289185,-0.2080673218,10.65072681,0.0
53.08650971,-2.659818878,-8.979976044,-0.6987469482,9.391637424,0.0
53.09649071,-1.818568268,-8.851842499,-1.453627167,9.152886873,0.0
53.10647171,-1.752106476,-8.877139893,-1.853595428,9.236303686,0.0
53.11645371,-1.664837952,-8.949589233,-1.727557526,9.265597005,0.0
53.12643471,-1.582808533,-8.878337402,-0.8252339172,9.056001816,0.0
53.13641571,-1.804946594,-8.405770111,0.003293151855,8.597372518,0.0
53.14639671,-2.202370148,-7.640411682,0.6782395935,7.980371789,0.0
53.15637771,-2.650089111,-6.431375885,1.373543701,7.090288455,0.0
53.16635871,-2.929707642,-4.86877533,2.139500885,6.071706853,0.0
53.17633971,-2.966680756,-3.21890625,2.70876709,5.147812283,0.0
53.18632171,-2.752176819,-1.676663361,2.557581482,4.114231435,0.0
53.19630271,-2.533780975,-0.4890330505,1.68025589,3.079360195,0.0
53.20628371,-2.415526886,0.3505709839,0.6827302551,2.534519827,0.0
53.21626471,-2.332898712,1.014889526,-0.03218307495,2.544298116,0.0
53.22624571,-2.306852875,1.668131104,-0.9092092896,2.988459987,0.0
53.23622671,-2.134710846,2.431992645,-2.431244202,4.047533445,0.0
53.24620771,-1.052311707,3.006797333,-4.629273376,5.619462797,0.0
53.25618871,1.56679184,1.616787872,-7.02399353,7.37599653,0.0
53.26617071,4.47913559,-1.562750244,-11.21422989,12.17636218,0.0
53.27615171,5.927224274,-4.033811646,-19.13231415,20.43157039,0.0
53.28613271,7.605683899,-7.247628479,-25.39708649,27.48429639,0.0
53.29611371,7.613018646,-8.712631989,-19.79528549,22.92861393,0.0
53.30609471,6.241869965,-9.312285004,-11.04193817,15.73543743,0.0
53.31607571,4.934788055,-10.63897614,-2.061063995,11.90747375,0.0
53.32605671,2.772384796,-12.38524475,8.943901062,15.52655053,0.0
53.33603871,2.000739441,-19.45324677,3.719016266,19.906352,0.0
53.34601971,2.883004761,-37.56737823,-4.736151123,37.97434333,0.0
53.35600071,-2.367476807,-44.83281967,12.38644226,46.57263808,0.0
53.36598171,-3.882176971,-37.85133774,13.67331619,40.43209916,0.0
53.37596271,-3.719315643,-21.81488571,11.62856827,24.99892293,0.0
53.38594371,-2.577639771,-12.03946381,5.927074585,13.66466716,0.0
53.39592471,-1.72471344,-7.64654892,6.829547882,10.39649321,0.0
53.40590671,-1.477427673,-6.096821594,10.33465897,12.08963201,0.0
53.41588771,-1.45213028,-9.264534302,11.82930084,15.09545086,0.0
53.42586871,-2.038011932,-13.14805847,12.68132904,18.38045267,0.0
53.43584971,-2.434687042,-15.43320648,12.17523148,19.80777183,0.0
53.44583071,-2.877166901,-15.49203415,9.849218445,18.58193519,0.0
53.45581171,-3.228785706,-14.22162598,6.801855469,16.09176623,0.0
53.46579271,-3.707789612,-12.06416245,4.004622345,13.24117515,0.0
53.47577371,-3.972139893,-10.49901718,2.393372955,11.47760825,0.0
53.48575571,-3.419638824,-9.741292877,1.106349335,10.38319438,0.0
53.49573671,-3.069816284,-8.274343414,0.8813671875,8.869348289,0.0
53.50571771,-2.615511017,-6.332281952,2.024539948,7.144050294,0.0
53.51569871,-2.164199524,-4.937183075,2.067350922,5.773515058,0.0
53.52567971,-1.612596588,-4.394112396,0.2821632385,4.68916918,0.0
53.53566071,-1.017434235,-4.506378937,0.8105644226,4.690377195,0.0
53.54564171,0.1818717957,-4.72013443,-1.615590363,4.992281904,0.0
53.55562271,1.334624634,-6.088439026,-1.848805389,6.501414773,0.0
53.56560471,1.950893097,-8.018824768,0.5122348022,8.268610465,0.0
53.57558571,2.384840698,-9.560468903,2.424807587,10.1473998,0.0
53.58556671,2.73795639,-10.52910461,2.000290375,11.06162785,0.0
53.59554771,3.084485779,-10.79180832,-0.4233197021,11.23193567,0.0
53.60552871,3.409310303,-10.50650162,-3.614084473,11.62202992,0.0
53.61550971,5.217999115,-10.86814957,-9.904303894,15.60254548,0.0
53.62549071,5.981561279,-10.06731491,-10.17119888,15.51074439,0.0
53.63547271,3.468587036,-8.062084808,-1.763033752,8.951904574,0.0
53.64545371,2.618355103,-7.410489807,2.494712219,8.245891806,0.0
53.65543471,2.805765381,-7.210505676,3.480562134,8.483986342,0.0
53.66541571,3.178639984,-7.292385406,3.351829834,8.632346164,0.0
53.67539671,3.889511719,-7.843688965,1.804497528,8.939125758,0.0
53.68537771,4.83240097,-8.733887787,0.1146615601,9.982286426,0.0
53.69535871,5.586981812,-10.02615051,0.02724334717,11.47775248,0.0
53.70533971,6.234984283,-11.42214752,1.540596313,13.10396581,0.0
53.71532171,6.804400177,-12.5451123,3.42248291,14.67627656,0.0
53.72530271,7.319778442,-13.25433746,4.841232605,15.89635654,0.0
53.73528371,7.875572662,-13.57721603,4.64169754,16.36798082,0.0
53.74526471,8.612041168,-13.58290421,2.997666321,16.3599677,0.0
53.75524571,9.332043915,-13.37738159,1.345402222,16.36616904,0.0
53.76522671,10.36983582,-12.54286697,0.1547781372,16.27516399,0.0
53.77520771,10.91320587,-10.93895233,0.02589614868,15.45184167,0.0
53.78518871,10.5491629,-9.855355682,1.749412079,14.54212214,0.0
53.79517071,9.647138672,-10.48210236,3.304528198,14.62400974,0.0
53.80515171,8.42463089,-12.20891144,1.716330872,14.93243837,0.0
53.81513271,7.485783234,-12.71755371,-7.25451416,16.44387724,0.0
53.82511371,5.505850525,-11.32619705,-8.489146729,15.18758512,0.0
53.83509471,3.930825806,-11.21901993,3.597169647,12.42004143,0.0
53.84507571,4.129462738,-12.35186417,6.383176117,14.50399766,0.0
53.85505671,3.734583893,-13.96969986,2.080224152,14.60913973,0.0
53.86503771,3.686533813,-16.05351654,0.2908451843,16.47393444,0.0
53.87501971,3.868854675,-16.77890808,6.655010834,18.46047026,0.0
53.88500071,3.65764389,-17.51492752,9.08341095,20.06637484,0.0
53.89498171,3.33356781,-19.029478,7.145989838,20.5985164,0.0
53.90496271,3.048710175,-20.71961334,2.250719604,21.06330339,0.0
53.91494371,2.791395264,-22.1043837,-1.291364594,22.31733158,0.0
53.92492471,2.476001129,-22.43354919,-2.105072479,22.66773128,0.0
53.93490621,1.766925659,-20.58773758,-0.800684967,20.67892795,0.0
53.94488721,0.3454815674,-17.14414856,2.51102829,17.33050635,0.0
53.95486821,-1.366208954,-14.77277985,4.120930481,15.39751991,0.0
53.96485021,-1.660796356,-9.926008759,6.104755096,11.77080835,0.0
53.97483121,-1.555864563,-7.825127563,5.692063293,9.800659185,0.0
53.98481221,-1.466949463,-5.613776093,4.971910858,7.641094184,0.0
53.99479321,-0.6744973755,-3.821103973,4.488565979,5.933212185,0.0
54.00477421,-1.018631744,-2.974165192,3.206631775,4.490629862,0.0
54.01475521,-0.9809101868,-2.611768799,1.229992218,3.049000149,0.0
54.02473621,-1.291065216,-2.853067017,0.6762936401,3.203781185,0.0
54.03471821,-1.764680328,-3.247945862,0.2612068176,3.705600894,0.0
54.04469921,-2.198029175,-3.623664551,-0.4212240601,4.25907346,0.0
54.05468021,-2.131567383,-4.341122589,-0.8349636841,4.907758062,0.0
54.06466121,-1.945504303,-5.417983246,-0.9165440369,5.829200839,0.0
