"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.841044000E0,8.525371399E0,-2.932402039E0,6.631210327E-2,9.015838092E0
1.851026000E0,9.203161926E0,-5.244643707E0,4.857398987E-1,1.060379273E1
1.861008000E0,9.448501740E0,-5.345234528E0,1.479972382E0,1.095609582E1
1.870990000E0,9.477541351E0,-5.306914215E0,1.351838837E0,1.094598542E1
1.880972000E0,9.543703766E0,-4.632416840E0,9.099577332E-1,1.064751569E1
1.890956958E0,9.914183350E0,-3.879033508E0,7.652087402E-1,1.067349413E1
1.900938958E0,1.075498489E1,-3.879332886E0,1.643582153E0,1.155076993E1
1.910921958E0,1.134475845E1,-3.827390900E0,7.897576904E-1,1.199900757E1
1.920903958E0,1.186537582E1,-3.855831757E0,5.195695496E-1,1.248697459E1
1.930885958E0,1.223869949E1,-4.077520752E0,1.013242950E0,1.293980688E1
1.940867958E0,1.261411880E1,-4.660708008E0,1.083596649E0,1.349119617E1
1.950849958E0,1.279434402E1,-4.898563385E0,1.447639618E0,1.377631383E1
1.960831958E0,1.225666214E1,-4.334985352E0,1.070573730E0,1.304469214E1
1.970813958E0,1.146720383E1,-2.873724060E0,-2.609074402E-1,1.182468292E1
1.980795958E0,1.112980545E1,-2.314936066E0,-4.276606750E-1,1.137604466E1
1.990777958E0,1.100331848E1,-2.492766266E0,-1.655557251E-1,1.128336430E1
2.000759958E0,1.162198196E1,-3.968397675E0,3.902384949E-1,1.228702287E1
2.010742958E0,1.404738831E1,-7.940238190E0,2.370769958E0,1.630941602E1
2.020724958E0,1.342588074E1,-1.006162674E1,3.486250305E0,1.713605986E1
2.030706958E0,1.119117783E1,-9.004075928E0,2.980003052E0,1.466956927E1
2.040688958E0,8.798253937E0,-7.003635864E0,1.994452515E0,1.142094692E1
2.050670958E0,6.974147186E0,-6.099366302E0,9.837542725E-1,9.317122449E0
2.060652958E0,5.646408234E0,-5.926026764E0,2.127076721E-1,8.188098906E0
2.070634958E0,4.845723267E0,-5.946384430E0,-1.060993652E0,7.743786496E0
2.080616958E0,5.223238220E0,-6.108946381E0,-1.767524414E0,8.229555634E0
2.090598958E0,6.274801483E0,-6.459966431E0,-2.240540771E0,9.280319116E0
2.100580958E0,7.169041901E0,-6.099965057E0,-3.347339172E0,9.990466206E0
2.110563958E0,8.605155487E0,-5.859564972E0,-4.073479156E0,1.117928598E1
2.120545958E0,9.387428741E0,-5.175936584E0,-4.545447693E0,1.164367780E1
2.130527958E0,9.365873566E0,-4.453538818E0,-4.437073059E0,1.128012469E1
2.140509958E0,8.759484558E0,-3.715872803E0,-3.751498718E0,1.022790414E1
2.150491958E0,8.411458282E0,-4.131109314E0,-2.377955017E0,9.668162424E0
2.160473958E0,8.031697998E0,-4.503684540E0,-8.396040344E-1,9.246419961E0
2.170455958E0,7.317982178E0,-4.468657379E0,-1.526824951E-2,8.574496781E0
