mean x,max x,min x,median x,std x,skew x,kurtosis x,variance x,sum x,mean y,max y,min y,median y,std y,skew y,kurtosis y,variance y,sum y,mean z,max z,min z,median z,std z,skew z,kurtosis z,variance z,sum z,mean absolute,max absolute,min absolute,median absolute,std absolute,skew absolute,kurtosis absolute,variance absolute,sum absolute,label
-1.0287266647266795,-0.8958778206016026,-1.2991934781700942,-0.6818017542406106,0.8501451764551103,-0.9357392066151587,-0.0907382226621545,0.680488431691822,-1.0283660509498107,-1.047641523823276,-0.9579996042005948,-1.1053780628601466,-0.94581672674681,1.010543862687374,-0.4425045270580501,-0.4953449957995814,0.94352257756796,-1.0476729085583845,-0.9291740463546124,-0.8627312851537662,-1.3794963011654091,-0.538538953268493,1.4805768792967355,-1.126176337906185,0.4095910416114878,1.693297960846872,-0.9242832617706924,1.6944412603138477,1.47522652181305,-0.9636010879721352,1.816251169967701,1.7039178485439457,0.7063942522873187,0.1864666964904223,1.9740153242203424,1.548655495747801,0
0.3709817171344984,-0.4669233836475612,1.1126345745941288,0.1654811461772413,-1.0633860908437816,0.6141464990737853,-1.0035582791207351,-0.8975459058316108,0.3745586472809732,0.94054410253362,-0.0951128625975859,1.2588705371978417,0.8243904112130479,-1.346001237806124,1.2345965525832103,0.2250243632439953,-1.0228454757250338,0.940018099679355,1.3216418848662543,0.4475244146826395,1.181369439123802,1.2741083200320005,-1.2005935637636604,0.6409014936519264,-0.5063339212543149,-0.9471006253812304,1.3353275344785465,-0.9937962244857428,-1.0181329789514653,1.59522348176243,-0.859534109381883,-1.110128028184498,-0.6673334845654092,-0.5624957843349594,-0.8512946430437267,-0.8640849456513372,0
-1.685531016771711,-0.9169399623871688,-0.6711538307050028,-1.8346422642299025,0.1732751836283077,1.0520903835217914,-0.1964806865095155,-0.0574032719029585,-1.686679639216106,0.113795494497402,1.566369019236434,0.3295106943638786,-0.0622909838922152,0.0271150561827622,2.425441092385308,1.1804684349222088,-0.2530877693986785,0.1134751690386986,-1.063579907852903,-0.1792848662052429,0.2451599222919668,-1.5162641097156515,-0.1820329741128101,1.7811244795156052,0.1484638890167834,-0.456348168839731,-1.05921430233605,-0.4352568806865242,-0.5016957735394569,0.4244520855988285,-0.5822540750848718,-0.3792203963045289,-0.1902623351482518,-0.6330675007973268,-0.5670750624351241,-0.3627860572469985,0
-1.1146936129719895,-0.4531507344134565,-0.3112744557594628,-1.2471703094416926,0.3201158119013761,0.4181414469142177,-0.8782187552903101,0.0859672489868461,-1.114530538129994,-0.6278180482327488,-1.4403702481361484,-0.08811955006898,-0.5395786590912548,-0.1772373911271742,-0.1880758210446887,-0.7188132168615479,-0.4341512009121953,-0.6279538760817808,-0.9167182054109916,0.224827626151923,0.0868309963056603,-1.2562102759008733,-0.2782875708901115,1.4503514749634387,0.3704747932278598,-0.5295817224479719,-0.911778750725534,-0.3925524547401298,-0.6237188678975727,0.6573774496097371,-0.3558240308006498,-0.5341389007382052,-0.5149101541602003,-0.6992150806351324,-0.6536661798215274,-0.3244580835876015,0
-1.097801571119104,-0.942959175579457,-1.0323858082655113,-1.0143319625427034,0.3138471890241341,-0.603636124919265,-0.3083572665343143,0.0796575939648292,-1.0975996809414064,-0.9727366950096888,-0.8515848634481352,-0.9875026606035708,-0.9303103950018696,0.7125733736978099,-0.2683543376081247,-0.3248624814856752,0.5240873436803926,-0.9727867144663508,-1.0039452225540089,-0.7423911816467058,-1.2694891846684428,-0.5930632131144602,1.339752539637587,-1.2206251702728323,0.6136034502137463,1.4463885077933798,-0.999346599756206,1.2663350042263886,1.3197375072034634,-0.822262011141909,1.2137094286768664,1.4507750465638298,0.9271915174504004,0.4134218014716857,1.528425842827807,1.1644225984986971,0
-0.5559192052299274,1.449293175479182,-0.8763526653152556,-1.272291998029765,3.2772591672690736,0.7094243421156398,-0.972520162387835,4.94372283633933,-0.5544721520265625,0.0793771699065796,1.9763274467715672,0.227756445500712,-0.2740295651214232,0.7473810964217918,1.572234356087293,-0.2769760305704899,0.570533456307944,0.0790654069919103,-0.6334119076467847,0.0825247952275231,0.2329110607471376,-1.1970770838337002,0.1386708010770858,0.8621081031589174,-0.997248463579718,-0.1718926771450272,-0.6273654585527831,0.3407843941203409,-0.4715979586745297,0.0670841145079168,0.7884631893547692,-0.2209752576631737,-0.9406435939234864,-0.9298055413191688,-0.4639906146998964,0.3337246411227384,0
1.314140423436328,1.185334534566218,0.7278411446368795,0.8574642406891039,0.5972506953613207,0.5102888950483474,-0.6799664716710253,0.3817770229472612,1.3198845884336663,0.5668604747653521,1.2899110516899983,0.2790033642294373,0.033899497236682,1.2676358857533072,0.3806995088262672,-1.196403299564012,1.345151171963436,0.5664274364163505,0.59655260898793,1.8940289539583208,0.6374754820655915,0.7368501062285032,-0.0011427297050085,0.3794006177889513,-1.0158883618625203,-0.3035546289739285,0.6074050361112507,-0.2592120059774666,-0.4034461566348377,-0.1220295909553412,-0.4664320541380772,-0.3158868059646009,-0.3814844372617716,-0.5766933249537377,-0.5275931914822113,-0.2047826847349704,0
0.6066689542273365,-0.69849329858735,1.3488599550112088,0.5446105124146283,-1.7877979150478276,-0.5295159295441233,0.4011478883058232,-1.0847109553791408,0.6107874576962206,1.1669367951009315,0.2777314986445315,1.45466484786794,1.0506076819460792,-1.449940693775202,2.023350001950817,1.4868974372268475,-1.0383640903123372,1.1663544705801665,1.318237816246811,0.0753569355493875,1.1970957231161172,1.2708436596176391,-1.3271770959397229,0.4619068018286401,-0.1324396236755781,-0.9642366661862636,1.3319101647607587,-1.0283055790274105,-1.126535607220951,1.704881570669987,-0.8550882944042723,-1.2414656291680517,-1.1857023938059297,-0.2568097680757459,-0.8689254042094735,-0.8950576985349884,0
0.2457580418496791,0.0758542876929678,0.8149748876350543,0.0787226151415406,-0.7225057689742753,1.7137119434986865,0.0686907836115793,-0.7315164190474555,0.2490472270902148,1.0086557893395822,-0.0540507082826721,1.1300479791164535,0.9483272344194966,-1.1346678031529376,-1.306733997299505,0.3360815887391959,-0.9727399314601554,1.008112841752404,1.2952365118875842,0.8597230675168381,1.0899186903432845,1.219137200525996,-1.04170777615813,1.0212727855036632,-0.1880592845618942,-0.9118700208664948,1.308818984830407,-0.9482470322556208,-0.9031021516954612,0.9019546682040872,-0.8707447417102765,-0.9417232514070272,-0.2436295182725461,-0.3157276360436881,-0.8137819693783082,-0.8232037441994239,0
-2.081959225184293,-2.0577969563831613,-0.4473755613998611,-2.2151617332789897,-0.8321017252206856,0.3258710088158315,-0.6445657932965538,-0.7903378979398902,-2.084018779186014,0.3653551825620894,-0.452277091602237,0.6286913414275742,0.2761637976681013,-0.8904978056718645,-0.1005452514187539,-0.1516951864376202,-0.8838797107481827,0.3649722744259354,-1.276085061958062,-2.405232416149054,0.3502634483453682,-1.6120951864864912,-0.921769471571945,1.0196789102554893,-0.6139921167464555,-0.8751584564132732,-1.2725498016161585,-0.4188220570773742,-0.7740485456571813,0.8931913534170565,-0.1645559781786403,-0.5940286231263163,-0.8861754296873087,-0.9239824881722598,-0.6833423777965149,-0.3480355138916322,0
-1.2168087841211437,-1.0728279521867958,-0.9489687452365158,-1.101532100815151,0.3731851143512806,-0.5056353011730248,-0.4372522470838422,0.1400599433960498,-1.2168803543672315,-0.9962108541553026,-0.7241646628896052,-0.8376377216670953,-0.9859706637828404,0.5965340706919205,-0.0804122957081659,-0.4410001553870067,0.3741229281597608,-0.9962550337425424,-1.070924021515884,-0.3376409802199608,-1.6561020952806995,-0.6946517621710716,1.5548329027905254,-1.1013042259475525,0.4138552089841879,1.82832382829816,-1.0665871124763946,1.828726783382041,1.157331032254945,-0.6826461787423397,1.8902997442540717,1.44559814735118,0.7015986669328551,0.2020220201306205,1.5197082101882935,1.6691791154179665,0
0.061173650351315,-0.7414130947852071,0.9304379060487372,-0.0157506014700895,-1.3005313245847303,0.393885629243181,-0.549826010878321,-0.9836231585213308,0.0640386888141051,1.2370855456086969,0.3459099773548296,1.3215545497947414,1.149533272590315,-1.133503289922816,-0.3327348095285574,-0.5488742051790241,-0.9723949297440364,1.2364857695770777,1.2857644158213326,0.5396182221704017,1.080170174444085,1.2024999890565893,-1.0806719713518238,0.6924928677457046,-0.4800535906190641,-0.92192336225631,1.2993098773829568,-0.9541373783010948,-0.985354298424083,1.1181638964727103,-0.8963492480970247,-1.0089446072806545,-0.7344428458575053,-0.5929993795324231,-0.8307642472722364,-0.828490433414239,0
