Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
7.136361167,4.294419708,-0.6258485413,2.95919632,5.252672642,1.0,0.0
7.146339167,4.272864532,-0.7087760925,2.75322464,5.132249096,1.0,0.0
7.156316167,4.267775116,-0.5824388123,2.434237976,4.94759072,1.0,0.0
7.166294167,4.2427771,-0.7652087402,2.227068787,4.852477441,1.0,0.0
7.176272167,4.167633362,-0.9737251282,2.14713501,4.788266619,1.0,0.0
7.186250167,4.060007172,-1.037492523,2.167642365,4.717915047,1.0,0.0
7.196228167,4.113296356,-1.121318207,2.208956451,4.801671588,1.0,0.0
7.206206167,4.258793793,-1.585203552,2.384990387,5.132092557,1.0,0.0
7.216184167,4.384232941,-2.121538239,2.545756073,5.495752629,1.0,0.0
7.226162167,4.387526093,-2.389031982,3.100652161,5.879787653,1.0,0.0
7.236140167,4.543352051,-2.569706268,3.470233612,6.268010808,1.0,0.0
7.246118167,4.755910034,-3.099304962,3.974534912,6.929740202,1.0,0.0
7.256096167,4.869972839,-3.439547424,4.497547302,7.468269791,1.0,0.0
7.266074167,4.911735992,-3.629801788,5.02085907,7.906303642,1.0,0.0
7.276052167,4.697980499,-3.504961395,5.567073212,8.083815887,1.0,0.0
7.286030167,4.358037415,-3.276536407,5.830974426,7.983009689,1.0,0.0
7.296007167,4.107608185,-3.04691391,6.049519958,7.921667823,1.0,0.0
7.305985167,3.895648956,-2.821931763,6.296955414,7.924078946,1.0,0.0
7.315963167,3.757486267,-2.713706818,6.374494171,7.881439188,1.0,0.0
7.325941167,3.737427979,-2.792443085,6.396648102,7.917273092,1.0,0.0
7.335919167,3.848197632,-2.903212738,6.368356934,7.987066999,1.0,0.0
7.345897167,4.218976593,-3.097658386,6.368955688,8.243715639,1.0,0.0
7.355875167,4.798421631,-3.456911316,6.363267517,8.687131833,1.0,0.0
7.365853167,5.493875427,-4.005969543,6.345304871,9.300180272,1.0,0.0
7.375831167,6.46939682,-4.760700073,6.496939545,10.33090431,1.0,0.0
7.385809167,7.765551453,-5.591771851,6.806196442,11.74291326,1.0,0.0
7.395787167,9.067394257,-6.205794983,7.206763458,13.14028042,1.0,0.0
7.405765167,10.74121353,-7.649692383,7.805218964,15.32360613,1.0,0.0
7.415743167,12.47460892,-8.81427063,8.583450623,17.52092632,1.0,0.0
7.425720167,13.82225647,-9.497449951,9.327553253,19.19009065,1.0,0.0
7.435698167,14.79762817,-9.858050079,9.906698914,20.35420434,1.0,0.0
7.445676167,15.36839127,-9.83110611,10.51413574,21.05671266,1.0,0.0
7.455654167,15.28097305,-9.476343842,11.11378876,21.13824805,1.0,0.0
7.465632167,14.56067093,-9.180109863,11.37095398,20.62973944,1.0,0.0
7.475610167,13.20299423,-8.519084473,11.26242966,19.33225747,1.0,0.0
7.485588167,11.59069702,-7.618706818,11.01244949,17.71053344,1.0,0.0
7.495566167,9.96328125,-6.620582428,10.4470752,15.88208,1.0,0.0
7.505544167,8.405321045,-5.702242126,9.580527191,13.96250294,1.0,0.0
7.515522167,7.118896179,-4.792284393,8.777746582,12.27572839,1.0,0.0
7.525500167,6.196514282,-3.90807312,7.872878265,10.7541637,1.0,0.0
7.535478167,5.521268463,-3.125201111,6.971303101,9.426046592,1.0,0.0
7.545456167,5.014422455,-2.437531128,6.200705566,8.338749311,1.0,0.0
7.555433167,4.683760071,-1.91541687,5.473517761,7.454248914,1.0,0.0
7.565411167,4.481979675,-1.533261566,4.792883148,6.738750753,1.0,0.0
7.575389167,4.392316132,-1.277593231,4.250411224,6.24425184,1.0,0.0
7.585367167,4.323908386,-1.144070892,3.78173584,5.857184298,1.0,0.0
7.595345167,4.249962158,-1.016236725,3.323538666,5.490066001,1.0,0.0
7.605323167,4.269272003,-0.9436376953,2.974614258,5.288238414,1.0,0.0
7.615301167,4.280798035,-0.9361532593,2.624791718,5.107949324,1.0,0.0
7.625279167,4.205953674,-0.9726773071,2.343227234,4.91191015,1.0,0.0
7.635257167,4.08829834,-0.9915380859,2.16345108,4.730523403,1.0,0.0
7.645235167,3.961811371,-1.035696259,2.063159637,4.585329189,1.0,0.0
7.655213167,3.830684052,-1.249451752,2.071392517,4.53055592,1.0,0.0
7.665191167,3.82963623,-1.445993042,2.105521545,4.603284753,1.0,0.0
7.675169292,3.928430786,-1.709594879,2.141446838,4.789684505,1.0,0.0
7.685146292,4.122726746,-2.071991272,2.254162445,5.135296679,1.0,0.0
7.695124292,4.318669281,-2.43498642,2.386038208,5.502112463,1.0,0.0
7.705102292,4.583618317,-2.891986084,2.495011597,5.966424662,1.0,0.0
7.715080292,5.000052338,-3.36395462,2.634072418,6.576857272,1.0,0.0
7.725058292,5.306016083,-3.595523071,2.896327057,7.033512867,1.0,0.0
7.735036292,5.506598969,-3.673061829,3.149750061,7.330412051,1.0,0.0
7.745014292,5.625451813,-3.701053619,3.441643066,7.562302096,1.0,0.0
7.754992292,5.640720062,-3.656895447,3.840563507,7.742127303,1.0,0.0
7.764970292,5.632636871,-3.535048828,4.211043091,7.871216695,1.0,0.0
7.774948292,5.679190063,-3.415148163,4.54574707,8.036183994,1.0,0.0
7.784926292,5.785469055,-3.388353882,4.891078949,8.299111248,1.0,0.0
7.794904292,5.960305481,-3.415597229,5.267097015,8.656434418,1.0,0.0
7.804882292,6.253845062,-3.504212952,5.527705078,9.052381449,1.0,0.0
7.814860292,6.574627991,-3.646566925,5.726940765,9.450980589,1.0,0.0
7.824837292,7.024592285,-4.157005463,5.868396606,10.05304282,1.0,0.0
7.834815292,7.651488647,-4.837340698,5.82004715,10.76188145,1.0,0.0
7.844793292,8.450976105,-5.400469666,5.738017731,11.55460589,1.0,0.0
7.854771292,10.6301445,-5.870791626,5.657934265,13.39695438,1.0,0.0
7.864749292,13.70460114,-6.69288208,5.051694946,16.06643659,1.0,0.0
7.874727292,15.1369725,-7.565567322,3.782783661,17.3399884,1.0,0.0
7.884705292,14.73026825,-8.024812317,2.443069611,16.95131277,1.0,0.0
7.894683292,13.13009583,-8.450826416,2.421514435,15.80125361,1.0,0.0
7.904661292,15.32842438,-8.797655182,3.748654633,18.06686863,1.0,0.0
7.914639292,16.5477887,-9.194779358,5.862858124,19.81782994,1.0,0.0
7.924617292,16.17551285,-8.416547699,5.412594452,19.02055913,1.0,0.0
7.934595292,15.72614731,-7.033124542,4.055217133,17.69806023,1.0,0.0
7.944572292,15.16167114,-6.025270386,4.08126297,16.81775438,1.0,0.0
7.954550292,14.63910782,-5.207371216,4.063000946,16.06014226,1.0,0.0
7.964528292,13.55072113,-4.657564545,3.522624664,14.75546798,1.0,0.0
7.974506292,11.97390015,-4.134851532,3.104843445,13.0426736,1.0,0.0
7.984484292,10.33301239,-3.777843933,3.057990875,11.41904366,1.0,0.0
7.994462292,8.975934448,-3.420387268,3.209625549,10.12759322,1.0,0.0
8.004440292,7.779322815,-3.286565552,3.078198853,8.988586361,1.0,0.0
8.014418292,6.612798615,-2.8970755,2.960094452,7.80283994,1.0,0.0
8.024396292,5.804030457,-2.37406311,3.080743561,6.986696364,1.0,0.0
8.034374292,5.304369507,-2.140698395,2.863694916,6.39684876,1.0,0.0
8.044352292,4.844226379,-1.815873871,2.571951599,5.777444258,1.0,0.0
8.054330292,4.526137848,-1.516346741,2.355801086,5.323065847,1.0,0.0
8.064308292,4.468807068,-1.466949463,1.917063446,5.079105196,1.0,0.0
8.074285292,4.454436951,-1.508113861,1.428778839,4.915061031,1.0,0.0
8.084263292,4.56565567,-1.597328339,0.9469308472,4.928828213,1.0,0.0
8.094241292,4.768184509,-1.712888031,0.5792953491,5.099524686,1.0,0.0
8.104219292,4.929998016,-1.805096283,0.2297721863,5.255097363,1.0,0.0
8.114197292,5.170847168,-1.988914032,-0.0940045166,5.540963482,1.0,0.0
8.124175292,5.48070282,-2.280058594,-0.1766326904,5.938684172,1.0,0.0
8.134153292,5.773793335,-2.503843231,-0.2439926147,6.298051508,1.0,0.0
8.144131292,6.03769455,-2.713257751,-0.3963757324,6.631186683,1.0,0.0
8.154109292,6.322252808,-2.882106628,-0.3782633972,6.958484201,1.0,0.0
8.164087292,6.56070694,-2.829416199,-0.2270777893,7.148428911,1.0,0.0
8.174065292,6.644382935,-2.572400665,-0.1050814819,7.125735884,1.0,0.0
8.184043292,6.760092316,-2.400558014,0.09415420532,7.174286857,1.0,0.0
8.194021292,6.8133815,-2.197580109,0.3146456909,7.165928252,1.0,0.0
8.203999292,6.812483368,-1.964065704,0.554147644,7.111579525,1.0,0.0
8.213976292,6.79003006,-1.760339355,0.8828640747,7.069848077,1.0,0.0
8.223954292,6.950945435,-1.73519165,1.362915802,7.292741047,1.0,0.0
8.233932292,7.185956726,-1.818717957,1.929936676,7.659658259,1.0,0.0
8.243910292,7.458240509,-1.941462708,2.42795105,8.080196485,1.0,0.0
8.253888292,7.801925812,-2.217937775,2.859803009,8.600451593,1.0,0.0
8.263866292,8.251890106,-2.926863556,2.988834686,9.2516676,1.0,0.0
8.273844292,8.964558105,-3.671864319,3.289709015,10.23074166,1.0,0.0
8.283822292,10.00399658,-4.57388855,3.548520813,11.55821803,1.0,0.0
8.293800292,11.24880798,-5.857020264,3.532803497,13.16514595,1.0,0.0
8.303778292,12.72339157,-7.104825439,3.48565155,14.98375802,1.0,0.0
8.313756292,14.27341827,-7.95775177,3.568579102,16.72695547,1.0,0.0
8.323734292,15.73752365,-8.821156311,3.445834351,18.36725956,1.0,0.0
8.333711292,16.85494995,-9.81119751,3.054997101,19.74036326,1.0,0.0
8.343689292,17.49561768,-10.13317795,2.806364136,20.41209477,1.0,0.0
8.353667292,17.20836502,-8.558901672,2.92985733,19.4413654,1.0,0.0
8.363645292,16.30170044,-7.266788635,2.931503906,18.08716035,1.0,0.0
8.373623292,15.18262756,-6.11598175,2.709216156,16.59087896,1.0,0.0
8.383601292,13.92209885,-5.27592865,2.647095337,15.12175166,1.0,0.0
8.393579292,12.50290009,-4.36671936,2.650089111,13.50606237,1.0,0.0
8.403557292,11.0122998,-3.596570892,2.670596466,11.88857244,1.0,0.0
8.413535292,9.797426147,-3.181184692,2.812052307,10.67788056,1.0,0.0
8.423513292,8.861422577,-2.96727951,2.834206238,9.765361375,1.0,0.0
8.433491292,8.009095001,-2.73451355,2.675386505,8.875858271,1.0,0.0
8.443469292,7.243437195,-2.413131866,2.368374939,7.993734275,1.0,0.0
8.453446292,6.700366516,-2.092947693,2.105970612,7.328741619,1.0,0.0
8.463424292,6.308182068,-1.858535156,1.855840759,6.833114872,1.0,0.0
8.473402292,6.064937897,-1.782942352,1.497336273,6.496489132,1.0,0.0
8.483380292,5.947731628,-1.831591187,1.177451477,6.333769003,1.0,0.0
8.493358292,5.951623535,-1.974843292,0.9445358276,6.341449098,1.0,0.0
