Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
175.6766679,-1.820813599,-9.731263733,1.009051666,9.951434131,0.0,0.0
175.6866449,-1.369352417,-9.780661011,3.610042877,10.5151731,0.0,0.0
175.6966229,-1.329684906,-11.79562088,-3.833827515,12.47409184,0.0,0.0
175.7066009,-0.7789801025,-14.52354813,-21.25310394,25.75334323,0.0,0.0
175.7165779,-0.7162605286,-13.97239426,-25.19889862,28.82230598,0.0,0.0
175.7265559,-3.062780914,-12.4788002,-13.20688614,18.4261478,0.0,0.0
175.7365339,-4.580474854,-11.65431473,-4.186344452,13.20338144,0.0,0.0
175.7465119,-4.860093384,-10.06402176,1.382674713,11.26129793,0.0,0.0
175.7564889,-4.619693298,-7.688162384,4.080364838,9.853871535,0.0,0.0
175.7664669,-4.006119232,-6.023923187,5.388494568,9.02067157,0.0,0.0
175.7764449,-3.297492828,-5.345384216,4.819827118,7.916901213,0.0,0.0
175.7864219,-2.905757446,-5.371430054,3.311862946,6.94723854,0.0,0.0
175.7963999,-3.053350525,-5.970035248,2.423011322,7.129884582,0.0,0.0
175.8063779,-3.522175598,-6.802454224,2.323618011,8.004892571,0.0,0.0
175.8163549,-4.313579865,-7.589816895,2.462229767,9.070549441,0.0,0.0
175.8263329,-5.399122467,-8.236771545,2.633473663,10.19461193,0.0,0.0
175.8363109,-6.467450867,-8.86336853,3.103346558,11.4025428,0.0,0.0
175.8462879,-7.246430969,-9.663005676,3.493435364,12.57332618,0.0,0.0
175.8562659,-7.26274704,-10.56188644,2.915487213,13.14537963,0.0,0.0
175.8662439,-6.420747986,-11.11393845,1.415905609,12.91318788,0.0,0.0
175.8762219,-5.795049133,-11.47408951,-1.286424866,12.91867692,0.0,0.0
175.8861989,-5.640720062,-11.70266418,-9.732311554,16.23231222,0.0,0.0
175.8961769,-6.346801758,-12.54361542,-22.10917374,26.19999511,0.0,0.0
175.9061549,-7.193141785,-13.88123383,-22.63473083,27.509289,0.0,0.0
175.9161319,-6.831643524,-14.85151611,-11.96806229,20.26014311,0.0,0.0
175.9261099,-6.333030396,-15.76985641,-2.57299942,17.18766917,0.0,0.0
175.9360879,-6.21552475,-16.81962341,2.79304184,18.14754976,0.0,0.0
175.9460649,-5.867498474,-17.11346237,4.838538208,18.72724178,0.0,0.0
175.9560429,-5.045857086,-16.2876297,2.838996277,17.28604798,0.0,0.0
175.9660209,-4.481081543,-13.93048141,-1.659299469,14.72724275,0.0,0.0
175.9759979,-4.003574524,-12.65513351,-3.133883057,13.63826368,0.0,0.0
175.9859759,-3.762575684,-13.67286713,0.3803590393,14.18622375,0.0,0.0
175.9959539,-3.741768951,-15.50296143,3.994293823,16.44071261,0.0,0.0
176.0059319,-4.429888,-15.78737,4.218677216,16.93110146,0.0,0.0
176.0159089,-6.043083344,-15.38246201,3.855083313,16.97058222,0.0,0.0
176.0258869,-7.78695694,-15.14310974,3.492537231,17.38241316,0.0,0.0
176.0358649,-9.520801392,-14.95569946,3.091521149,17.99655824,0.0,0.0
176.0458419,-11.35403915,-14.52549408,2.513423309,18.60702771,0.0,0.0
176.0558199,-12.70632706,-13.8337825,1.471889191,18.84119803,0.0,0.0
176.0657979,-13.70714584,-12.91259811,1.12446167,18.86492648,0.0,0.0
176.0757749,-14.63162338,-12.09290268,1.604363708,19.04984727,0.0,0.0
176.0857529,-15.58813431,-10.09500732,3.616180115,18.92025007,0.0,0.0
176.0957309,-16.4668071,-6.200705566,7.220534821,19.01947972,0.0,0.0
176.1057089,-13.80474289,-2.432441711,4.101021881,14.60500186,0.0,0.0
176.1156859,-9.817484436,-0.4052073669,-1.591939545,9.953967308,0.0,0.0
176.1256639,-6.136638794,0.3775149536,-11.30314499,12.86708747,0.0,0.0
176.1356419,-3.377426605,-0.3444337463,-13.52437592,13.94397321,0.0,0.0
176.1456189,-2.677781525,-1.225351868,-6.832391968,7.439998729,0.0,0.0
176.1555969,-2.768043823,-1.543590088,-2.215991821,3.867215629,0.0,0.0
176.1655749,-2.914439392,-1.819017334,1.524280243,3.758485239,0.0,0.0
