"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.671289362E1,-3.493585052E0,3.060086517E0,9.630523224E0,1.069187746E1
6.672293063E1,-3.500620422E0,3.099903717E0,9.845775604E0,1.089968090E1
6.673296762E1,-3.519331512E0,3.088078308E0,1.000968475E1,1.105059776E1
6.674300462E1,-3.613485718E0,3.136577454E0,1.006012985E1,1.114009021E1
6.675304262E1,-3.703897705E0,3.251239014E0,9.969568176E0,1.112122758E1
6.676307962E1,-3.750001831E0,3.338806915E0,9.722282410E0,1.094225391E1
6.677311662E1,-3.592978363E0,3.322041779E0,9.440268860E0,1.063316186E1
6.678315462E1,-3.318748627E0,3.137026520E0,9.181457062E0,1.025447130E1
6.679319162E1,-3.039279785E0,2.836601257E0,9.059161377E0,9.967543988E0
6.680322863E1,-2.826572113E0,2.502046967E0,9.181606750E0,9.927318442E0
6.681326562E1,-2.691103821E0,2.135908356E0,9.499994659E0,1.010218010E1
6.682330362E1,-2.633473663E0,1.824106750E0,9.913734283E0,1.041847764E1
6.683334062E1,-2.616409149E0,1.545086975E0,1.027628036E1,1.071610138E1
6.684337762E1,-2.731370087E0,1.328786774E0,1.044273422E1,1.087551171E1
6.685341563E1,-2.822530518E0,1.110241241E0,1.053913376E1,1.096688901E1
6.686345262E1,-2.897674255E0,8.725355530E-1,1.052611084E1,1.095248117E1
6.687348962E1,-2.899320831E0,6.253994751E-1,1.037672150E1,1.079229053E1
6.688352663E1,-2.827769623E0,4.379891968E-1,1.027388535E1,1.066493486E1
6.689356462E1,-2.740650787E0,3.635939026E-1,1.030277527E1,1.066726514E1
6.690360163E1,-2.612517242E0,3.028202820E-1,1.043390259E1,1.076026346E1
6.691363862E1,-2.424657898E0,2.032772827E-1,1.067310516E1,1.094693845E1
6.692367562E1,-2.268682251E0,1.306782532E-1,1.089688980E1,1.113131633E1
6.693371363E1,-2.135608978E0,7.933502197E-3,1.094000015E1,1.114650133E1
6.694375062E1,-2.051783295E0,-1.645079041E-1,1.075154205E1,1.094680474E1
6.695378762E1,-2.034569092E0,-3.188369751E-1,1.040216858E1,1.060406712E1
6.696382562E1,-2.051633606E0,-3.852987671E-1,9.954150238E0,1.017068152E1
6.697386262E1,-2.056573334E0,-3.519181824E-1,9.451794891E0,9.679347445E0
6.698389963E1,-2.016756134E0,-2.716850281E-1,8.936865692E0,9.165625263E0
6.699393662E1,-1.916464691E0,-1.312770081E-1,8.443791046E0,8.659542586E0
6.700397462E1,-1.794767761E0,6.900650024E-2,8.005203094E0,8.204220243E0
6.701401163E1,-1.701960754E0,3.739224243E-1,7.668852539E0,7.864336441E0
6.702404862E1,-1.605561218E0,7.090754700E-1,7.409741364E0,7.614780491E0
6.703408562E1,-1.489552460E0,1.020877075E0,7.199129333E0,7.422157348E0
6.704412362E1,-1.300944672E0,1.306932220E0,7.151528320E0,7.385450980E0
6.705416062E1,-1.138682098E0,1.646875305E0,7.281757507E0,7.552005534E0
6.706419763E1,-1.044976959E0,1.910327454E0,7.494614868E0,7.804523038E0
6.707423562E1,-9.958790588E-1,2.060315552E0,7.793094177E0,8.122129778E0
6.708427262E1,-1.065184937E0,2.058369598E0,8.193212128E0,8.514706649E0
6.709430963E1,-1.221459961E0,1.841919708E0,8.706345062E0,8.982487239E0
6.710434662E1,-1.448238373E0,1.603615265E0,9.044940948E0,9.299458751E0
6.711438463E1,-1.675465851E0,1.405277710E0,9.191785583E0,9.448328607E0
6.712442162E1,-1.960024109E0,1.305734711E0,9.265282745E0,9.559921652E0
6.713445862E1,-2.271825714E0,1.230441284E0,9.260343018E0,9.614007002E0
6.714449537E1,-2.498304749E0,1.124311981E0,9.210346985E0,9.609167270E0
6.715453338E1,-2.641257477E0,1.048419800E0,9.205257568E0,9.633908451E0
6.716457037E1,-2.765798492E0,1.077609100E0,9.273665314E0,9.737132587E0
6.717460737E1,-2.817441101E0,1.080303497E0,9.354347534E0,9.828979998E0
6.718464437E1,-2.746039581E0,1.075962524E0,9.383237457E0,9.835831125E0
6.719468237E1,-2.619702301E0,1.114881592E0,9.406888275E0,9.828293246E0
6.720471937E1,-2.508184204E0,1.208736420E0,9.428144073E0,9.830662867E0
6.721475638E1,-2.322270813E0,1.245709534E0,9.447004852E0,9.807682430E0
6.722479437E1,-2.103126526E0,1.242865448E0,9.418114929E0,9.729786458E0
6.723483138E1,-1.948947144E0,1.307830353E0,9.353299713E0,9.643289414E0
6.724486837E1,-1.814975739E0,1.394649811E0,9.243128815E0,9.522321950E0
6.725490537E1,-1.653311920E0,1.457519073E0,9.110654297E0,9.373463814E0
6.726494337E1,-1.487007751E0,1.513802032E0,9.014853516E0,9.261229538E0
6.727498037E1,-1.422491913E0,1.607207794E0,9.000333710E0,9.252708091E0
6.728501737E1,-1.365161133E0,1.680854645E0,9.030720520E0,9.286702879E0
6.729505537E1,-1.294957123E0,1.661694489E0,9.077872467E0,9.319115358E0
6.730509237E1,-1.238823853E0,1.636995850E0,9.138646088E0,9.366391635E0
6.731512938E1,-1.256636810E0,1.587598572E0,9.210047607E0,9.429983151E0
6.732516637E1,-1.329235840E0,1.527573395E0,9.320817261E0,9.538237930E0
6.733520437E1,-1.326691132E0,1.429377594E0,9.388177185E0,9.588592208E0
6.734524137E1,-1.352138214E0,1.292711792E0,9.423503723E0,9.607382783E0
6.735527837E1,-1.375489655E0,1.145567780E0,9.491013336E0,9.658345173E0
6.736531537E1,-1.356030121E0,1.009650421E0,9.532626801E0,9.681383443E0
6.737535337E1,-1.357077942E0,9.292675781E-1,9.586365051E0,9.726437872E0
6.738539037E1,-1.312919769E0,8.943901062E-1,9.648934937E0,9.778836198E0
6.739542738E1,-1.195863190E0,8.743318176E-1,9.768386536E0,9.880076943E0
6.740546437E1,-1.042432251E0,8.791218567E-1,9.889335022E0,9.982908765E0
6.741550237E1,-8.858578491E-1,9.080117798E-1,9.941726074E0,1.002233241E1
6.742553937E1,-7.023394775E-1,8.969348145E-1,9.936936035E0,1.000202332E1
6.743557637E1,-5.490582275E-1,9.406439209E-1,9.837542725E0,9.897652387E0
6.744561438E1,-4.230203247E-1,9.689350891E-1,9.733209686E0,9.790462308E0
6.745565137E1,-2.993774414E-1,1.025966492E0,9.666448517E0,9.725351460E0
6.746568837E1,-2.191442871E-1,1.070723419E0,9.645342407E0,9.707064593E0
6.747572538E1,-1.300794983E-1,1.096320190E0,9.685908051E0,9.748623154E0
6.748576337E1,-1.041833496E-1,1.125509491E0,9.711953888E0,9.777508584E0
6.749580038E1,-1.053808594E-1,1.098864899E0,9.757010193E0,9.819259498E0
6.750583737E1,-1.291813660E-1,1.060843964E0,9.804162140E0,9.862234686E0
6.751587437E1,-1.784289551E-1,9.963281250E-1,9.902507629E0,9.954102871E0
6.752591238E1,-2.146536255E-1,8.948391724E-1,1.008722351E1,1.012911109E1
6.753594937E1,-2.938389587E-1,7.852670288E-1,1.034992722E1,1.038383258E1
6.754598637E1,-4.090992737E-1,6.737489319E-1,1.057595718E1,1.060528973E1
6.755602437E1,-5.508544922E-1,5.804928589E-1,1.066696793E1,1.069694430E1
6.756606137E1,-6.818321228E-1,4.529580688E-1,1.061472656E1,1.064624281E1
6.757609838E1,-7.701484680E-1,3.860472107E-1,1.048150360E1,1.051684738E1
6.758613537E1,-8.496331787E-1,3.429368591E-1,1.027912445E1,1.031987799E1
6.759617337E1,-9.493258667E-1,3.555107117E-1,1.004785538E1,1.009886158E1
6.760621038E1,-1.058898010E0,4.673281860E-1,9.877659302E0,9.945240767E0
6.761624737E1,-1.168619843E0,6.056405640E-1,9.734407196E0,9.822991209E0
6.762628538E1,-1.280437317E0,7.354206848E-1,9.643246765E0,9.755643058E0
6.763632237E1,-1.350641327E0,8.526269531E-1,9.638905792E0,9.770348489E0
6.764635937E1,-1.408121796E0,9.333091736E-1,9.701625366E0,9.847609240E0
6.765639638E1,-1.468895416E0,1.007854156E0,9.777667236E0,9.938621651E0
6.766643437E1,-1.484313354E0,1.057700500E0,9.852511597E0,1.001967571E1
6.767647137E1,-1.499282227E0,1.085841980E0,9.949958954E0,1.012070073E1
6.768650838E1,-1.493893433E0,1.071471863E0,1.007360184E1,1.023998162E1
6.769654537E1,-1.492396545E0,9.813592529E-1,1.018317398E1,1.033863365E1
6.770658338E1,-1.553020477E0,9.204359436E-1,1.019110748E1,1.034977037E1
6.771662037E1,-1.682351532E0,9.069639587E-1,1.012539413E1,1.030419801E1
6.772665737E1,-1.866768036E0,8.863069153E-1,9.989626465E0,1.020112738E1
6.773669537E1,-2.085612946E0,8.494834900E-1,9.791737976E0,1.004736464E1
6.774673237E1,-2.436183929E0,8.255332947E-1,9.571246490E0,9.910865590E0
6.775676937E1,-2.844983826E0,7.824229431E-1,9.388626251E0,9.841362788E0
6.776680637E1,-3.179538116E0,6.873706055E-1,9.207951965E0,9.765670503E0
6.777684437E1,-3.426973572E0,5.725593567E-1,9.015601959E0,9.661938251E0
6.778688138E1,-3.514541473E0,4.706213379E-1,8.829089813E0,9.514531683E0
6.779691837E1,-3.443589020E0,4.710704041E-1,8.708590393E0,9.376553700E0
6.780695537E1,-3.314108276E0,5.885760498E-1,8.627459106E0,9.260819946E0
6.781699337E1,-3.095413055E0,7.966433716E-1,8.599467316E0,9.174260774E0
6.782703037E1,-2.852468262E0,1.096918945E0,8.625513153E0,9.150917086E0
6.783706737E1,-2.589016113E0,1.491199036E0,8.735534363E0,9.232347459E0
6.784710437E1,-2.316582642E0,1.875000916E0,8.832682343E0,9.321934399E0
6.785714237E1,-2.121388550E0,2.255509644E0,8.964857483E0,9.484528603E0
6.786717938E1,-2.004032593E0,2.602338409E0,9.098828888E0,9.673520505E0
6.787721637E1,-1.924697571E0,2.847827911E0,9.193432159E0,9.814977301E0
6.788725438E1,-1.895508270E0,3.066523132E0,9.241332550E0,9.919614056E0
6.789729137E1,-1.875749359E0,3.200045471E0,9.228309631E0,9.945874789E0
6.790732837E1,-1.872456207E0,3.300636292E0,9.248966675E0,9.997183440E0
6.791736537E1,-1.919458466E0,3.335064697E0,9.302555237E0,1.006700111E1
6.792740337E1,-1.944606171E0,3.317102051E0,9.501641235E0,1.025016319E1
6.793744037E1,-1.911524963E0,3.175197144E0,9.779613190E0,1.045832868E1
6.794747738E1,-1.889221344E0,3.028352509E0,1.003573059E1,1.065157100E1
6.795751437E1,-1.890269165E0,2.926414490E0,1.031011002E1,1.088280239E1
6.796755238E1,-1.929487610E0,2.883004761E0,1.053793625E1,1.109426605E1
6.797758937E1,-1.902094574E0,2.852019196E0,1.073432785E1,1.126844140E1
6.798762637E1,-1.825753326E0,2.855012970E0,1.087144272E1,1.138739395E1
6.799766437E1,-1.641785889E0,2.873873749E0,1.092143875E1,1.141194268E1
6.800770137E1,-1.479223938E0,2.865491180E0,1.089898544E1,1.136604711E1
6.801773837E1,-1.336420898E0,2.749183044E0,1.075273956E1,1.117879405E1
6.802777538E1,-1.256038055E0,2.613714752E0,1.055440201E1,1.094552594E1
6.803781337E1,-1.250050507E0,2.490670624E0,1.029768585E1,1.066810200E1
6.804785038E1,-1.235680389E0,2.339035950E0,9.994416504E0,1.033858581E1
6.805788737E1,-1.226699066E0,2.233655090E0,9.742939453E0,1.007069386E1
6.806792437E1,-1.216520233E0,2.214494934E0,9.586814117E0,9.914177435E0
6.807796237E1,-1.168619843E0,2.199975128E0,9.508826294E0,9.829717208E0
6.808799937E1,-1.113534393E0,2.178719330E0,9.434131622E0,9.746261654E0
6.809803637E1,-1.032253418E0,2.148931274E0,9.353898468E0,9.652920247E0
6.810807437E1,-9.621990967E-1,2.121388550E0,9.261091461E0,9.549551379E0
6.811811137E1,-9.276210022E-1,2.098336487E0,9.189540253E0,9.471596845E0
6.812814838E1,-8.604107666E-1,2.082020416E0,9.170679474E0,9.443329800E0
6.813818562E1,-8.243357849E-1,2.043700104E0,9.122330017E0,9.384729327E0
6.814822362E1,-7.653584290E-1,2.007924500E0,9.109307098E0,9.359327440E0
6.815826062E1,-7.042854309E-1,1.998344421E0,9.063053284E0,9.307434298E0
6.816829763E1,-5.939648438E-1,2.008972321E0,8.956175537E0,9.197926085E0
6.817833462E1,-4.773573303E-1,2.072290649E0,8.887318726E0,9.138199641E0
6.818837263E1,-3.900888062E-1,2.136656799E0,8.878337402E0,9.140150250E0
6.819840962E1,-3.110531616E-1,2.224224701E0,8.905880127E0,9.184695445E0
6.820844662E1,-2.520758057E-1,2.311044159E0,8.939859467E0,9.237183261E0
6.821848362E1,-1.905537415E-1,2.373015289E0,8.972940674E0,9.283381745E0
6.822852162E1,-9.834548950E-2,2.443818054E0,9.010662231E0,9.336699222E0
6.823855862E1,-3.787124634E-2,2.494263153E0,9.034612427E0,9.372673290E0
6.824859563E1,1.960922241E-2,2.561473389E0,9.048084412E0,9.403688742E0
6.825863362E1,6.526428223E-2,2.610421600E0,9.087602234E0,9.455319916E0
6.826867063E1,7.963439941E-2,2.634671173E0,9.113498383E0,9.487027279E0
6.827870762E1,2.754272461E-2,2.651585999E0,9.151968384E0,9.528388752E0
6.828874462E1,-5.583389282E-2,2.681074677E0,9.223220215E0,9.605158509E0
6.829878262E1,-1.094224548E-1,2.719394989E0,9.244326324E0,9.636630717E0
6.830881962E1,-1.329235840E-1,2.716251526E0,9.179960175E0,9.574307277E0
6.831885662E1,-1.890568542E-1,2.781815186E0,9.143286438E0,9.558970923E0
6.832889462E1,-2.767744446E-1,2.861150208E0,9.107061768E0,9.549940243E0
6.833893162E1,-3.329077148E-1,2.913241882E0,9.043294373E0,9.506785941E0
6.834896863E1,-4.809498596E-1,2.992576904E0,8.964558105E0,9.463093116E0
6.835900562E1,-5.840853882E-1,3.078348541E0,8.945547638E0,9.478407462E0
6.836904362E1,-6.608757019E-1,3.101550293E0,8.887019348E0,9.435861583E0
6.837908062E1,-7.475454712E-1,3.142565002E0,8.823850708E0,9.396535550E0
6.838911762E1,-8.637039185E-1,3.243155823E0,8.859925690E0,9.474298252E0
6.839915462E1,-9.205856323E-1,3.316952362E0,8.930429077E0,9.570904575E0
6.840919262E1,-9.050180054E-1,3.305126953E0,9.012907562E0,9.642376496E0
6.841922962E1,-9.383985901E-1,3.302432556E0,9.021589508E0,9.652757635E0
6.842926663E1,-1.089284821E0,3.291355591E0,9.016200714E0,9.659784592E0
6.843930362E1,-1.260528717E0,3.231629791E0,9.050928497E0,9.692866986E0
6.844934162E1,-1.450783081E0,3.149001617E0,9.128766632E0,9.765007064E0
6.845937862E1,-1.647024994E0,3.035238190E0,9.184001770E0,9.811791412E0
6.846941562E1,-1.861678619E0,2.952011261E0,9.223070526E0,9.861300507E0
6.847945363E1,-1.967658234E0,2.867137756E0,9.215586090E0,9.849831715E0
6.848949062E1,-2.034269714E0,2.787203979E0,9.159901886E0,9.788286972E0
6.849952762E1,-2.109263763E0,2.668201447E0,9.136400757E0,9.748954373E0
6.850956463E1,-2.234403534E0,2.579286346E0,9.137897644E0,9.754304207E0
6.851960262E1,-2.344125366E0,2.538271637E0,9.147627411E0,9.778386057E0
6.852963962E1,-2.460134125E0,2.523751831E0,9.093440094E0,9.752550229E0
6.853967662E1,-2.530487823E0,2.457439728E0,9.059311066E0,9.721805163E0
6.854971362E1,-2.440973969E0,2.342778168E0,9.064699860E0,9.675523087E0
6.855975163E1,-2.240989838E0,2.204914856E0,9.238787842E0,9.759041232E0
6.856978862E1,-2.070793762E0,2.087409210E0,9.667496338E0,1.010474886E1
6.857982562E1,-1.902543640E0,1.988614655E0,1.036010605E1,1.071942433E1
6.858986263E1,-1.762884064E0,1.897304535E0,1.117261642E1,1.146886579E1
6.859990062E1,-1.635049896E0,1.782642975E0,1.184591629E1,1.209036546E1
6.860993763E1,-1.459315338E0,1.583556976E0,1.241353592E1,1.259893360E1
6.861997462E1,-1.285077667E0,1.288370819E0,1.277473480E1,1.290368836E1
6.863001262E1,-1.220861206E0,9.279203796E-1,1.288475601E1,1.297568787E1
6.864004963E1,-1.302591248E0,6.394702148E-1,1.274255173E1,1.282490899E1
6.865008662E1,-1.453926544E0,3.558100891E-1,1.238584351E1,1.247596179E1
6.866012362E1,-1.576072540E0,7.708969116E-2,1.189321793E1,1.199744056E1
6.867016162E1,-1.610051880E0,-1.196012878E-1,1.137978561E1,1.149374143E1
6.868019862E1,-1.584455109E0,-2.260299683E-1,1.091185867E1,1.102861039E1
6.869023563E1,-1.536554718E0,-2.598596191E-1,1.047536636E1,1.059064813E1
6.870027262E1,-1.491199036E0,-2.558180237E-1,1.014425491E1,1.025646261E1
6.871031062E1,-1.421593781E0,-2.231858826E-1,9.953701172E0,1.005718190E1
6.872034763E1,-1.411714325E0,-2.113604736E-1,9.828561401E0,9.931678096E0
6.873038462E1,-1.456620941E0,-1.431024170E-1,9.765692139E0,9.874764089E0
6.874042263E1,-1.482816467E0,-1.098715210E-1,9.743089142E0,9.855891763E0
6.875045962E1,-1.419498138E0,-3.442840576E-2,9.732760620E0,9.835791253E0
6.876049662E1,-1.286275177E0,7.424560547E-2,9.656269684E0,9.741845844E0
6.877053363E1,-1.074615326E0,2.650987244E-1,9.545649719E0,9.609604778E0
6.878057162E1,-8.890013123E-1,5.345384216E-1,9.385333099E0,9.442485480E0
6.879060862E1,-6.855743408E-1,8.156538391E-1,9.120982819E0,9.183007728E0
6.880064563E1,-5.282514954E-1,1.141226807E0,8.835825806E0,8.924867838E0
6.881068262E1,-4.195774841E-1,1.497935028E0,8.582552490E0,8.722388541E0
6.882072063E1,-3.433859253E-1,1.857337646E0,8.415948944E0,8.625300786E0
6.883075762E1,-2.624043274E-1,2.161954193E0,8.353678436E0,8.632893222E0
6.884079462E1,-1.883084106E-1,2.408192139E0,8.360264740E0,8.702233964E0
6.885083262E1,-9.759704590E-2,2.606380005E0,8.384065247E0,8.780392473E0
6.886086962E1,-7.200027466E-2,2.724035339E0,8.390352173E0,8.821766385E0
6.887090662E1,-1.179547119E-1,2.729424133E0,8.438102875E0,8.869343242E0
6.888094362E1,-1.883084106E-1,2.608176270E0,8.525072021E0,8.917112564E0
6.889098162E1,-2.371069336E-1,2.461631012E0,8.678802338E0,9.024270439E0
6.890101863E1,-3.082090759E-1,2.341281281E0,8.922345886E0,9.229563748E0
6.891105562E1,-4.397854614E-1,2.222727814E0,9.159153442E0,9.435254208E0
6.892109262E1,-5.867797852E-1,2.157164154E0,9.267228699E0,9.533058033E0
6.893113062E1,-7.458988953E-1,2.117496643E0,9.367520142E0,9.632787281E0
6.894116762E1,-8.822653198E-1,2.097588043E0,9.461824036E0,9.731617634E0
6.895120462E1,-9.407936096E-1,2.051334229E0,9.561067657E0,9.823801682E0
6.896124162E1,-9.737251282E-1,1.995350647E0,9.635163574E0,9.887666152E0
6.897127962E1,-9.976753235E-1,1.966011658E0,9.650282135E0,9.898914242E0
6.898131663E1,-1.032103729E0,1.949396210E0,9.658964081E0,9.907621854E0
6.899135362E1,-1.082548828E0,1.916315002E0,9.618248749E0,9.866857866E0
6.900139163E1,-1.124761047E0,1.862127686E0,9.587263184E0,9.830982773E0
6.901142862E1,-1.202898560E0,1.808539124E0,9.497449951E0,9.742655402E0
6.902146562E1,-1.235979767E0,1.818268890E0,9.339378662E0,9.594672560E0
6.903150262E1,-1.214574280E0,1.883533173E0,9.083560638E0,9.355958624E0
6.904154062E1,-1.068627777E0,2.039508820E0,8.773255920E0,9.070368294E0
6.905157762E1,-8.123606873E-1,2.297721863E0,8.365803223E0,8.713559503E0
6.906161463E1,-7.321275330E-1,2.476300507E0,8.126301270E0,8.526713743E0
6.907165162E1,-7.991880798E-1,2.552342377E0,8.062084808E0,8.494137075E0
6.908168963E1,-9.503736877E-1,2.586920471E0,8.180039520E0,8.631825660E0
6.909172662E1,-1.128054199E0,2.592908020E0,8.387657776E0,8.851467745E0
6.910176362E1,-1.255588989E0,2.528990936E0,8.535250854E0,8.990150500E0
6.911180162E1,-1.332828369E0,2.388732605E0,8.618028717E0,9.041730691E0
6.912183862E1,-1.410067749E0,2.279310150E0,8.665480042E0,9.070506610E0
6.913187562E1,-1.489253082E0,2.199526062E0,8.672365723E0,9.070045031E0
6.914191296E1,-1.527723083E0,2.152074738E0,8.671617279E0,9.064342763E0
6.915195096E1,-1.546134796E0,2.131567383E0,8.690627747E0,9.080810699E0
6.916198796E1,-1.609453125E0,2.137704620E0,8.719667358E0,9.121004289E0
6.917202496E1,-1.643432465E0,2.180066528E0,8.811725922E0,9.224970138E0
6.918206196E1,-1.648821259E0,2.210153961E0,8.934470673E0,9.350302577E0
6.919209996E1,-1.619631958E0,2.265688477E0,9.070837097E0,9.488763755E0
6.920213696E1,-1.559307404E0,2.322270813E0,9.238488464E0,9.652670636E0
6.921217396E1,-1.500779114E0,2.403851166E0,9.444909210E0,9.860889836E0
6.922221096E1,-1.419647827E0,2.490371246E0,9.658515015E0,1.007493232E1
6.923224896E1,-1.387614441E0,2.603535919E0,9.751621399E0,1.018813001E1
6.924228596E1,-1.331032104E0,2.684667206E0,9.764195251E0,1.021364741E1
6.925232296E1,-1.299896851E0,2.736758881E0,9.698032837E0,1.016028651E1
6.926236096E1,-1.329235840E0,2.771187286E0,9.628876648E0,1.010750278E1
6.927239796E1,-1.393302612E0,2.808160400E0,9.511221313E0,1.001450887E1
6.928243496E1,-1.434467010E0,2.827470245E0,9.463919678E0,9.980884693E0
6.929247196E1,-1.467398529E0,2.854563904E0,9.467512207E0,9.996778527E0
6.930250996E1,-1.441951447E0,2.882406006E0,9.451495514E0,9.985902854E0
6.931254696E1,-1.394949188E0,2.905158691E0,9.418713684E0,9.954797724E0
6.932258396E1,-1.368753662E0,2.945574646E0,9.397757263E0,9.943225742E0
6.933262096E1,-1.304088135E0,2.990630951E0,9.422156525E0,9.971035700E0
6.934265896E1,-1.288670197E0,3.066373444E0,9.410331116E0,9.980864125E0
6.935269596E1,-1.348994751E0,3.127596130E0,9.376800842E0,9.976273775E0
6.936273296E1,-1.466201019E0,3.228636017E0,9.397308197E0,1.004406478E1
6.937276996E1,-1.544787598E0,3.245850220E0,9.464219055E0,1.012390017E1
6.938280796E1,-1.565744019E0,3.193309479E0,9.596244507E0,1.023409441E1
6.939284496E1,-1.686243439E0,3.114722900E0,9.679920502E0,1.030755920E1
6.940288196E1,-1.911524963E0,3.081941071E0,9.733808441E0,1.038745952E1
6.941291996E1,-2.123484192E0,3.042423248E0,9.823022919E0,1.050034778E1
6.942295696E1,-2.309696960E0,3.035836945E0,9.917326813E0,1.062564714E1
6.943299396E1,-2.450853424E0,3.061433716E0,9.936636658E0,1.068250003E1
6.944303096E1,-2.609523468E0,3.131188660E0,9.851164398E0,1.066111604E1
6.945306896E1,-2.732417908E0,3.189118195E0,9.747579803E0,1.061375968E1
6.946310596E1,-2.736010437E0,3.186423798E0,9.651629333E0,1.052582531E1
6.947314296E1,-2.763553162E0,3.187022552E0,9.684111786E0,1.056297117E1
6.948317996E1,-2.819686432E0,3.191064148E0,9.979597321E0,1.085015597E1
6.949321796E1,-2.884950714E0,3.115321655E0,1.057640625E1,1.139686531E1
6.950325496E1,-2.938838654E0,2.883304138E0,1.150717072E1,1.222150536E1
6.951329196E1,-2.812052307E0,2.479294281E0,1.239257950E1,1.294722229E1
6.952332996E1,-2.652484131E0,1.945953369E0,1.303788757E1,1.344652070E1
6.953336696E1,-2.528392181E0,1.271156616E0,1.328427521E1,1.358236261E1
6.954340396E1,-2.520308990E0,6.174659729E-1,1.317006271E1,1.342325495E1
6.955344096E1,-2.685415649E0,1.802252197E-1,1.275452682E1,1.303540919E1
6.956347896E1,-2.868784332E0,-1.420545959E-1,1.216340607E1,1.249794184E1
6.957351596E1,-2.927911377E0,-3.369493103E-1,1.150357819E1,1.187512151E1
6.958355296E1,-2.779420166E0,-3.858975220E-1,1.081156723E1,1.116978421E1
6.959358996E1,-2.196831665E0,-3.475772095E-1,1.025427612E1,1.049271452E1
6.960362796E1,-2.352358246E0,-4.251159668E-2,9.817185059E0,1.009517306E1
6.961366496E1,-2.223625946E0,5.728587341E-1,9.132808228E0,9.417051853E0
6.962370196E1,-1.947899323E0,9.740245056E-1,8.423433380E0,8.700417543E0
6.963373896E1,-1.468895416E0,1.164727936E0,7.924820251E0,8.143526320E0
6.964377696E1,-8.755293274E-1,1.263372803E0,7.658074951E0,7.810811379E0
6.965381396E1,-5.331912231E-1,1.510059814E0,7.604636078E0,7.771426085E0
6.966385096E1,-3.607498169E-1,1.811981964E0,7.769443359E0,7.986092235E0
6.967388896E1,-2.971321106E-1,1.980082397E0,8.105195160E0,8.348844373E0
6.968392596E1,-2.649490356E-1,1.929786987E0,8.531808014E0,8.751344114E0
6.969396296E1,-3.397933960E-1,1.760638733E0,8.979526978E0,9.156812384E0
6.970399996E1,-5.740562439E-1,1.458566895E0,9.335037689E0,9.465721664E0
6.971403796E1,-9.232800293E-1,1.059047699E0,9.593250732E0,9.695591145E0
6.972407496E1,-1.359622650E0,7.176077271E-1,9.764943695E0,9.885224326E0
6.973411196E1,-1.767225037E0,3.947291565E-1,9.791288910E0,9.957320621E0
6.974414896E1,-2.099983063E0,9.924362183E-2,9.728419647E0,9.952985833E0
6.975418696E1,-2.342628479E0,-5.523513794E-2,9.555678864E0,9.838798588E0
6.976422396E1,-2.560724945E0,-6.451583862E-2,9.423653412E0,9.765588470E0
6.977426096E1,-2.770139465E0,1.811233521E-2,9.463769989E0,9.860879429E0
6.978429796E1,-2.895279236E0,1.830693054E-1,9.626481628E0,1.005411880E1
6.979433596E1,-2.804567871E0,3.632945251E-1,9.810898132E0,1.021035288E1
6.980437296E1,-2.543361053E0,4.640350342E-1,9.880503387E0,1.021314649E1
6.981440996E1,-2.310295715E0,5.701643372E-1,9.853409729E0,1.013667781E1
6.982444796E1,-2.150128784E0,7.551795959E-1,9.768236847E0,1.003054341E1
6.983448496E1,-2.059866486E0,9.945318604E-1,9.568701782E0,9.838302565E0
6.984452196E1,-1.970951385E0,1.199605408E0,9.250762939E0,9.534165798E0
6.985455896E1,-1.947749634E0,1.362466736E0,8.853339386E0,9.166878560E0
6.986459696E1,-1.983375549E0,1.507964172E0,8.433462524E0,8.793806040E0
6.987463396E1,-2.049837341E0,1.680854645E0,8.063132629E0,8.487709542E0
6.988467096E1,-2.090103607E0,1.874851227E0,7.785010986E0,8.275868309E0
6.989470796E1,-2.162702637E0,2.038011932E0,7.590715027E0,8.151670378E0
6.990474596E1,-2.271376648E0,2.184407501E0,7.520511017E0,8.154071006E0
6.991478296E1,-2.397414551E0,2.294428711E0,7.531438293E0,8.230100996E0
6.992481996E1,-2.472558289E0,2.436932373E0,7.565118256E0,8.323652930E0
6.993485696E1,-2.450254669E0,2.559826813E0,7.621251526E0,8.404756753E0
6.994489496E1,-2.411185913E0,2.707120514E0,7.732021179E0,8.539699673E0
6.995493196E1,-2.344873810E0,2.847678223E0,7.894732819E0,8.714041010E0
6.996496896E1,-2.277064819E0,2.920576630E0,8.045319672E0,8.856746618E0
6.997500696E1,-2.215093689E0,2.957699432E0,8.222551117E0,9.014708695E0
6.998504396E1,-2.142045593E0,2.984044647E0,8.475974121E0,9.237695550E0
6.999508096E1,-2.058219910E0,2.979553986E0,8.743767242E0,9.464009549E0
7.000511796E1,-1.961371307E0,2.946622467E0,8.959917755E0,9.633778467E0
7.001515596E1,-1.912722473E0,2.852168884E0,9.227561188E0,9.845875282E0
7.002519296E1,-1.940265198E0,2.788850555E0,9.523645477E0,1.011148553E1
7.003522996E1,-2.009271698E0,2.691552887E0,9.864636383E0,1.042078119E1
7.004526696E1,-2.018402710E0,2.558329926E0,1.020038818E1,1.070826413E1
7.005530496E1,-2.025887146E0,2.454146576E0,1.049781967E1,1.096956116E1
7.006534196E1,-2.059567108E0,2.324067078E0,1.071651489E1,1.115736510E1
