Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
140.6972703,3.859274597,-0.8828640747,8.030650177,8.953479305,0.0,0.0
140.7073073,3.802243195,-0.7807763672,8.199798431,9.072119893,0.0,0.0
140.7173453,3.722758484,-0.8443940735,8.452173615,9.27422077,0.0,0.0
140.7273823,3.535348206,-0.8996292114,8.41999054,9.176287939,0.0,0.0
140.7374193,3.614832916,-0.8065228271,8.191565552,8.989952295,0.0,0.0
140.7474563,3.771257629,-0.6611750793,8.128247223,8.984872815,0.0,0.0
140.7574933,3.819307709,-0.6198609924,8.182883606,9.051570203,0.0,0.0
140.7675313,3.770359497,-0.6584806824,8.144563293,8.999062106,0.0,0.0
140.7775683,3.715723114,-0.6845265198,8.036937103,8.88073943,0.0,0.0
140.7876053,3.687581635,-0.6861730957,8.120164032,8.944616019,0.0,0.0
140.7976423,3.654350739,-0.7241940308,8.364755402,9.156848216,0.0,0.0
140.8076803,3.585643616,-0.7855664063,8.50187027,9.260440206,0.0,0.0
140.8177173,3.556005249,-0.8090675354,8.490493927,9.24057632,0.0,0.0
140.8277543,3.568429413,-0.7806266785,8.519084473,9.269189109,0.0,0.0
140.8377913,3.582949219,-0.7575746155,8.650211792,9.393487555,0.0,0.0
140.8478283,3.518882446,-0.8262817383,8.714428253,9.434327478,0.0,0.0
140.8578663,3.414998474,-0.8743318176,8.663983154,9.353677074,0.0,0.0
140.8679033,3.350632324,-0.8842112732,8.587641907,9.260462195,0.0,0.0
140.8779403,3.216361542,-0.841999054,8.531957703,9.1568688,0.0,0.0
140.8879773,3.096610565,-0.817300415,8.414452057,9.003331627,0.0,0.0
140.8980143,2.976260834,-0.8324189758,8.362510071,8.915302832,0.0,0.0
140.9080523,2.916535034,-0.8304730225,8.425678711,8.954771007,0.0,0.0
140.9180893,2.880010986,-0.8458909607,8.566685486,9.077339644,0.0,0.0
140.9281263,2.921923828,-0.9083111572,8.6726651,9.196618289,0.0,0.0
140.9381633,2.921025696,-1.024768982,8.760682068,9.291506491,0.0,0.0
140.9482013,2.929258575,-1.133442993,8.838520203,9.380015362,0.0,0.0
140.9582383,2.984194336,-1.179247742,8.901239777,9.461929541,0.0,0.0
140.9682753,2.98958313,-1.192719727,8.953331451,9.514322452,0.0,0.0
140.9783123,2.989882507,-1.191522217,8.99090332,9.549631674,0.0,0.0
140.9883493,2.949017487,-1.218915253,8.958720245,9.510053994,0.0,0.0
140.9983873,2.920277252,-1.267564087,8.869505768,9.423527498,0.0,0.0
141.0084243,2.880460052,-1.239871674,8.756640472,9.301241006,0.0,0.0
141.0184613,2.880010986,-1.171912994,8.727451172,9.264785335,0.0,0.0
141.0284983,2.948867798,-1.129850464,8.807384949,9.356410262,0.0,0.0
141.0385363,3.029999084,-1.046922913,8.87863678,9.439657468,0.0,0.0
141.0485733,3.122506714,-0.9858499146,8.925040283,9.506749828,0.0,0.0
141.0586103,3.238365784,-0.8830137634,9.091194763,9.691055076,0.0,0.0
141.0686473,3.367996216,-0.8000862122,9.395062866,10.01252929,0.0,0.0
141.0786843,3.496878204,-0.7972421265,9.828262024,10.46224099,0.0,0.0
141.0887223,3.573668518,-0.8533753967,10.22448807,10.86459905,0.0,0.0
141.0987593,3.680995331,-0.9199868774,10.46997757,11.13627104,0.0,0.0
141.1087963,3.83442627,-0.9397457886,10.5106929,11.22767172,0.0,0.0
141.1188333,3.980372772,-0.9075627136,10.33510803,11.1122228,0.0,0.0
141.1288703,4.056264954,-0.8767268372,10.02315674,10.8482997,0.0,0.0
141.1389083,3.991599426,-0.7881111145,9.627230072,10.45167661,0.0,0.0
141.1489453,3.880231018,-0.7352709961,9.267977142,10.07433454,0.0,0.0
141.1589823,3.791615295,-0.6936575317,9.013057251,9.802688832,0.0,0.0
141.1690193,3.769910431,-0.6882687378,8.810528412,9.607879548,0.0,0.0
141.1790573,3.848946075,-0.7680528259,8.650361481,9.499107578,0.0,0.0
141.1890943,3.99115036,-0.8490344238,8.448880463,9.382628721,0.0,0.0
141.1991313,4.155059509,-0.8728349304,8.24096283,9.270373709,0.0,0.0
141.2091685,4.289629669,-0.8872050476,8.046217804,9.161314122,0.0,0.0
141.2192055,4.436773682,-0.8833131409,7.933502197,9.132669923,0.0,0.0
141.2292435,4.565505981,-0.8991801453,7.8219841,9.10141775,0.0,0.0
141.2392805,4.68271225,-0.8657995605,7.897876282,9.222464565,0.0,0.0
141.2493175,4.891528015,-0.8451425171,8.165669403,9.556122069,0.0,0.0
141.2593545,4.98568222,-0.8815168762,8.625064087,10.0012914,0.0,0.0
141.2693915,5.091961212,-0.9348060608,9.028175812,10.40720375,0.0,0.0
141.2794295,5.229375458,-0.9318122864,9.232800293,10.65172489,0.0,0.0
141.2894665,5.418432312,-0.9240284729,9.303153992,10.80564258,0.0,0.0
141.2995035,5.544470215,-0.9710307312,9.351802826,10.91513934,0.0,0.0
141.3095405,5.651946716,-0.9813592529,9.321266327,10.94502506,0.0,0.0
141.3195785,5.763315125,-1.025517426,9.248966675,10.94581526,0.0,0.0
141.3296155,5.948779449,-1.075513458,9.313482513,11.10340771,0.0,0.0
141.3396525,6.137985992,-1.166673889,9.334588623,11.23256626,0.0,0.0
141.3496895,6.300697632,-1.26247467,9.205856323,11.22677263,0.0,0.0
141.3597265,6.470744019,-1.357527008,9.033564606,11.19458339,0.0,0.0
141.3697645,6.532116394,-1.48595993,8.82010849,11.07569119,0.0,0.0
141.3798015,6.527476044,-1.606758728,8.637338562,10.94500957,0.0,0.0
141.3898385,6.389912109,-1.690434723,8.553213501,10.80953318,0.0,0.0
141.3998755,6.172264709,-1.737886047,8.479117584,10.63073537,0.0,0.0
141.4099125,5.909561005,-1.727856903,8.403075714,10.41729726,0.0,0.0
141.4199505,5.627547455,-1.669029236,8.373437347,10.22591815,0.0,0.0
141.4299875,5.46782959,-1.625469818,8.373587036,10.13194317,0.0,0.0
141.4400245,5.531297607,-1.664388885,8.34275116,10.14726271,0.0,0.0
141.4500615,5.629493408,-1.729503479,8.30877182,10.18420677,0.0,0.0
141.4600995,5.780978394,-1.800156555,8.234675903,10.22106462,0.0,0.0
141.4701365,5.855673065,-1.761087799,8.192613373,10.22297663,0.0,0.0
141.4801735,5.679938507,-1.635948029,8.230634308,10.13318156,0.0,0.0
141.4902105,5.280718689,-1.542991333,8.467292175,10.097616,0.0,0.0
141.5002475,4.868625641,-1.3748909,8.909921722,10.24600145,0.0,0.0
