0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,label
-0.0354423140090222,0.905307272486566,0.4070982686280641,-0.2738122481725731,0.0449769480739345,0.9147159843812528,0.2919451096148374,-0.2268689017175272,-0.0334919860659083,1.5974449686153824,1.4796632261653493,1.091398990076732,1.1816549224666957,0.3436390637873897,0.9094866424994348,-0.1964687364692383,0.0634807359087179,1.5966913477541445,0.115435787062979,0.3014901631791861,-0.3439801833064426,-0.3799425756707867,0.6346476231542966,0.3435924523716206,-0.2181837049061484,0.318591774994166,0.1270447190019811,-0.4702837984428302,0.053158492952978,-1.0783378509674897,-1.1854009666064709,0.434082783969193,-0.406381811188041,-0.2303410428882702,0.2329265914437371,-0.4150896296830678,1
0.9015533153004576,0.8686015192265673,-0.1405966022900231,0.615554422613746,0.9393782314531216,0.1416764892044767,-0.2578129931754821,0.8259181201588768,0.9024982796900888,-0.9863119626012492,1.5219717120268383,-1.0188565254972677,0.4226615966437137,1.537545090356409,-0.164281040612026,-0.2259081984872737,1.688804741960639,-0.9869115913879029,-0.7661434471313011,0.3790864810981396,0.0384110660391217,-1.1755831285751073,0.6247830012977699,0.8375969845931286,-0.0969068915259113,0.3089417809496277,-0.7561319316507321,1.1156122484173343,0.4666410135917478,-0.5254911018996101,-0.7278190001501456,1.132074925086996,-0.2380373715154795,-0.2164543148860331,1.2848671236663218,1.0600173017203431,1
-1.6069709473900864,-0.7539095858001059,-2.490615051399586,-1.2148382017966557,0.5877822883727132,-1.1468616526421855,-0.2221805523760368,0.3608229614105536,-1.6033344241629872,-2.575092971823984,-0.9004167256242407,-1.124399153172213,-3.82677169747932,1.1650581045759705,0.0262457919281669,-0.2748946909446716,1.1007748570445282,-2.5755979091631898,-0.7811970797467784,-0.2776023614935815,-0.0224720614386916,-0.8508168413853244,-0.1704896855083137,0.6650159570203071,-0.0774292474522833,-0.3304472277362511,-0.7712128413611847,1.7947883847127972,-0.0147774369969006,-0.9311015766326916,3.0596194117520077,0.6483133913161676,-0.7486952496032971,-0.2644270919465753,0.5265184414572783,1.6917468708032295,1
-1.8800843407534464,0.2058361360757551,-3.324677632579638,-0.8784584520958134,1.5690341780011572,-1.0867835558085155,-0.1824561308012705,1.8247073517308672,-1.8761547764031377,-0.7328567471739708,-0.6160804384107521,-1.078850752568201,-0.2099611622466818,0.430431489271609,-0.6476810285956803,-0.0898146722403765,0.1562149575407947,-0.7334714819073047,0.8278876354791711,3.666412696926367,-1.912231512489607,1.0377243731470789,3.5886429063275576,0.0559897807076329,-0.1426721164424042,5.103206458804226,0.8407875260346627,3.4472209195115253,1.8548458585664216,0.5510142267684691,0.9197765752587704,1.7025770331498873,-0.0399838865071286,-0.161619557340181,2.3490844253124834,3.2287421174866564,1
0.067914479688378,-0.4960277763006055,0.394629149392515,0.5423584739152915,-0.490364957982868,-0.1969063165264221,-0.3067823053498145,-0.6515266248442354,0.0697539094051418,1.974877450988541,1.3589164178598845,0.9284292118607552,2.02805089718588,0.5190236164954102,0.5261122355528911,-0.2668539131226912,0.2549826303130824,1.974101335127764,-0.5864629496819408,-0.8309912928325457,0.2650414958058626,-0.6569009880432035,-0.5686996604929263,0.2747295099876598,-0.2046617229120703,-0.5477433116096715,-0.5761258541822968,-0.4688570446705349,-0.5622669440903709,-0.6180886975851253,0.131430290385251,-0.2259830515432714,-0.4076507996677052,-0.2165951461329046,-0.508648520216357,-0.4137625475057169,1
0.0909880170748477,-1.1227970975607402,0.8409929238543342,0.7160760930266123,-1.3400717301714131,-0.2438984056051017,-0.2701085317198214,-1.0095972088831675,0.0928026896926318,-0.3054055495219357,-1.0097193489817389,0.994197640287186,-0.8274673836101583,-1.3018835180376536,0.6896826611283361,-0.2402158771720179,-0.9405690579243314,-0.3060457603733654,0.9823835148188922,-0.7056419781986731,1.344934029619004,0.97460486101668,-1.2166134160055533,0.2550979382398942,-0.231565518671496,-0.754602763241019,0.9955633510115366,-1.1005201744954651,-1.6346484205663685,1.286935301369311,0.4813075616167793,-1.5907719610696736,-0.8442105268802359,-0.2170310839131416,-1.2613692331089377,-1.0012983213425284,1
0.7178552645709263,-0.2365549119705822,0.7019475375174676,1.432776134101672,-0.5338270082746441,-0.098020425592525,-0.2554975199208082,-0.6792491371639625,0.7189973305470241,0.3759681055372177,0.0229124288728289,0.5061554681262604,-0.0968528086479881,0.0003173281869771,0.2681243714440959,-0.2880586337008377,-0.264278867706521,0.375287284773361,-0.5761516090475058,-0.7059687383193322,0.4219911240846535,-0.5561565668215873,-0.5404075131296903,0.0953717577557781,-0.2375994730786783,-0.5345698934418146,-0.5657958294584471,-1.0244310296789685,-1.1180700284401055,0.3337997733717993,0.3926020195086785,-1.0225684520670144,-0.6128820533528242,-0.2089212086653604,-1.0758401015061925,-0.9305246882626116,1
1.4630866815123973,0.2958501826041005,0.5357079613497449,1.9834485816246896,0.3019086131444816,-0.2086818003028678,-0.3496273747853827,0.0315904081573856,1.4634291402309292,-1.0857651375304254,-0.668101613799866,-0.5335121924044693,-1.0661058940338537,0.0179807658623252,-0.1507241947273452,-0.231681712415326,-0.248937854090306,-1.0863588389016374,-0.8820232673056722,-1.1395264586913263,0.328329093006539,-0.7880387898270544,-0.842249287265826,-0.0738476374264791,-0.2444694447327383,-0.6572434536191136,-0.8722217253870553,-0.2142990395477597,0.0621176999831386,-0.6105767834422549,-0.3459547572288382,0.1738860307196473,-0.4124466371126154,-0.2289039277383871,-0.0887902960245527,-0.1769877106276853,1
0.3955106684276053,0.3968653360957876,-0.4291639929525279,0.6361492183938946,0.4043671001088325,0.2975449499424701,-0.1675768937147355,0.1445437584463477,0.3969985988864046,-0.4896659565253659,-0.6899163511767047,-0.1982471977101946,-0.3084084263673661,-0.2316458817078793,-0.7085456085527677,-0.061643025370485,-0.4504243642421776,-0.490295185445022,0.7396904781892687,1.9122264384519705,-4.169694197526878,1.070288226545654,2.9693199194008977,-0.8392009922821038,0.0632626979361358,3.78714398216957,0.7524305560073712,1.9016386450452492,1.412014985067954,0.9587252308954046,0.6859690614303376,0.8587511109136188,0.2419142264431184,-0.0866221684797857,0.8401554772922626,1.791132678562012,1
1.4442509757143307,1.3307347411437762,-0.0030986657296898,0.222587801027238,1.999349429951609,-0.0596950611570695,-0.3431212961996304,2.629747195727205,1.4446136444866997,0.5045720601338893,0.6552582482436395,0.9258397681854,0.056638605114329,-0.4669060501658681,0.9435888058193816,-0.1518094295342948,-0.6101361886477112,0.503883574566301,-1.399167789265095,-1.3840787763922076,-0.0461579197166726,-1.2250002635250787,-0.8639329135151667,-0.658567986711534,-0.131734889490264,-0.6645377453578317,-1.3903033102203806,0.3630839454057583,0.574327541837344,-0.7212508540857466,-1.2750364952025155,0.9958042221809096,-0.2437470303248373,-0.2171978448757221,1.0578723374993693,0.360059875098735,1
