Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
226.6845412,13.97868118,4.674030304,11.65117126,18.788291,1.0,0.0
226.6944822,12.12119385,2.092348938,8.670419769,15.04916753,1.0,0.0
226.7044232,9.17576889,2.867137756,7.520960083,12.20573858,1.0,0.0
226.7143642,8.351133728,3.677253113,6.506369934,11.2069833,1.0,0.0
226.7243052,8.806636505,2.59410553,5.230423279,10.56615151,1.0,0.0
226.7342452,8.059240723,1.53984787,4.876110077,9.544576574,1.0,0.0
226.7441862,5.684578857,1.712139587,5.100194092,7.82673869,1.0,0.0
226.7541272,3.356619873,2.121987305,4.628973999,6.098944776,1.0,0.0
226.7640682,3.004552002,1.734742584,2.608325958,4.340510209,1.0,0.0
226.7740092,4.097878418,1.766476593,0.4176315308,4.481903968,1.0,0.0
226.7839492,1.076411591,1.971250763,-0.494122467,2.299706176,1.0,0.0
226.7938902,-1.393901367,1.473685455,-0.8984317017,2.218533156,1.0,0.0
226.8038312,-1.243314514,1.121318207,-0.04894821167,1.674986994,1.0,0.0
226.8137722,-2.091899872,0.8424481201,2.777025146,3.577377891,1.0,0.0
226.8237132,-1.246907043,0.1901046753,8.21401886,8.310296192,1.0,0.0
226.8336542,-3.1054422,-0.5369334412,6.183491364,6.940290644,1.0,0.0
226.8435944,-2.193239136,-0.6111790466,6.315217438,6.713107255,1.0,0.0
226.8535354,-1.748214569,-0.8093669128,5.161566467,5.509364516,1.0,0.0
226.8634764,-1.164428558,-1.221310272,3.28207489,3.690461791,1.0,0.0
226.8734174,-0.5888754272,-1.666933594,1.879790955,2.580514659,1.0,0.0
226.8833584,-0.5644761658,-1.83817749,0.8372090149,2.097247902,1.0,0.0
226.8932984,-0.7259902954,-1.656305695,0.2980302429,1.83282091,1.0,0.0
226.9032394,-0.9063652039,-1.338965607,0.06406677246,1.618156769,1.0,0.0
226.9131804,-1.03554657,-1.038091278,-0.2157014465,1.482065219,1.0,0.0
226.9231214,-1.141226807,-0.7364685059,-0.4156855774,1.420415074,1.0,0.0
226.9330624,-1.052910461,-0.4337979126,-0.4733157349,1.233218899,1.0,0.0
226.9430024,-0.7201524353,-0.1745370483,-0.33230896,0.8121034147,1.0,0.0
226.9529434,-0.07274871826,0.1667532349,-0.1764830017,0.2534665012,1.0,0.0
226.9628844,0.646355896,0.5480104065,0.3150947571,0.9040885221,1.0,0.0
226.9728254,2.157912598,0.6623725891,1.531764679,2.727934614,1.0,0.0
