"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.536221708E1,2.627336426E0,1.078357544E0,9.945168915E0,1.034273351E1
7.537225508E1,2.921923828E0,8.617579651E-1,9.951755219E0,1.040757885E1
7.538229208E1,3.213816833E0,5.388793945E-1,1.000399658E1,1.052135720E1
7.539232908E1,3.471580811E0,1.508862305E-1,1.009201355E1,1.067348947E1
7.540236608E1,3.612587585E0,-2.710862732E-1,1.011237122E1,1.074170975E1
7.541240308E1,3.641327820E0,-6.122268677E-1,1.013272888E1,1.078453915E1
7.542244008E1,3.567082214E0,-8.722361755E-1,1.037088364E1,1.100182252E1
7.543247708E1,3.425177307E0,-1.112785950E0,1.068283493E1,1.127355730E1
7.544251408E1,3.151097260E0,-1.307680664E0,1.077549225E1,1.130268445E1
7.545255208E1,2.724185028E0,-1.384920044E0,1.058673477E1,1.101899000E1
7.546258908E1,2.323168945E0,-1.342258759E0,1.027732819E1,1.062178173E1
7.547262608E1,2.140997772E0,-1.304836578E0,9.828711090E0,1.014347237E1
7.548266308E1,2.095642090E0,-1.295106812E0,9.332193604E0,9.651883488E0
7.549270008E1,2.099833374E0,-1.297501831E0,8.752748566E0,9.094141997E0
7.550273696E1,2.138752441E0,-1.310375061E0,8.098159790E0,8.477708228E0
7.551277396E1,2.171683960E0,-1.347497864E0,7.428901520E0,7.856242073E0
7.552281196E1,2.164049835E0,-1.295256500E0,6.900799713E0,7.347233341E0
7.553284896E1,2.063309326E0,-1.099313965E0,6.683152313E0,7.080272693E0
7.554288596E1,1.888921967E0,-8.530760193E-1,6.750362549E0,7.061385093E0
7.555292296E1,1.717229004E0,-6.117778015E-1,7.081473999E0,7.312347197E0
7.556295996E1,1.642684021E0,-4.664300537E-1,7.506889343E0,7.698659325E0
7.557299696E1,1.605561218E0,-4.772076416E-1,7.851023712E0,8.027709965E0
7.558303396E1,1.591640167E0,-5.490582275E-1,8.209228821E0,8.380108662E0
7.559307096E1,1.632056122E0,-5.227130127E-1,8.644373932E0,8.812606695E0
7.560310896E1,1.738185425E0,-2.850073242E-1,9.067543945E0,9.237037996E0
7.561314596E1,2.045795746E0,4.775070190E-2,9.457483063E0,9.676339507E0
7.562318296E1,2.452050934E0,3.990701294E-1,9.929900665E0,1.023595320E1
7.563321996E1,2.836301880E0,6.957531738E-1,1.027732819E1,1.068420121E1
7.564325696E1,3.040177917E0,8.171507263E-1,1.030771500E1,1.077772729E1
7.565329396E1,2.960693207E0,8.873547363E-1,1.006012985E1,1.052422517E1
7.566333096E1,2.625240784E0,1.025367737E0,9.720186768E0,1.012053847E1
7.567336796E1,2.166893921E0,1.167572021E0,9.373807068E0,9.691589789E0
7.568340596E1,1.549128571E0,1.428629150E0,9.137298889E0,9.377153703E0
7.569344296E1,9.461824036E-1,1.718576202E0,8.984766083E0,9.196455125E0
7.570347996E1,5.325924683E-1,1.958676910E0,8.828640747E0,9.058971653E0
7.571351696E1,3.345542908E-1,2.113754425E0,8.719517670E0,8.978300103E0
7.572355396E1,3.083587646E-1,2.145787811E0,8.629854126E0,8.897970145E0
7.573359096E1,3.911366272E-1,2.124981079E0,8.518635406E0,8.788383335E0
7.574362796E1,5.248086548E-1,2.100581818E0,8.508606262E0,8.779763586E0
7.575366596E1,6.956034851E-1,2.083367615E0,8.464148712E0,8.744489593E0
7.576370296E1,8.231382751E-1,2.051334229E0,8.381670227E0,8.668213457E0
7.577373996E1,8.271798706E-1,2.035167847E0,8.326734467E0,8.611657307E0
7.578377696E1,7.521858215E-1,2.049537964E0,8.278235321E0,8.561283164E0
7.579381396E1,7.032376099E-1,2.077978821E0,8.210276642E0,8.498304634E0
7.580385096E1,7.062313843E-1,2.132166138E0,8.203241272E0,8.505178574E0
7.581388796E1,7.929011536E-1,2.163301392E0,8.188721466E0,8.506687040E0
7.582392496E1,9.663903809E-1,2.155816956E0,8.089178467E0,8.427114891E0
7.583396296E1,1.168021088E0,2.192041626E0,8.031099243E0,8.406418667E0
7.584399996E1,1.257684631E0,2.212099915E0,7.997568970E0,8.392631655E0
7.585403696E1,1.291663971E0,2.293081512E0,8.029752045E0,8.450061333E0
7.586407396E1,1.365610199E0,2.461930389E0,8.224946136E0,8.693430359E0
7.587411096E1,1.578467560E0,2.586022339E0,8.480165405E0,9.005125023E0
7.588414796E1,1.823058929E0,2.540966034E0,8.645571442E0,9.193799965E0
7.589418496E1,2.098486176E0,2.402953033E0,8.731492767E0,9.296063331E0
7.590422196E1,2.349813538E0,2.146835632E0,8.908574524E0,9.460085990E0
7.591425996E1,2.440674591E0,1.915416870E0,8.971593475E0,9.492902809E0
7.592429696E1,2.327210541E0,1.813329163E0,8.916657715E0,9.392063477E0
7.593433396E1,2.042352905E0,1.916464691E0,8.782087555E0,9.217868741E0
7.594437096E1,1.708696747E0,2.129471741E0,8.681796112E0,9.100982266E0
7.595440796E1,1.459914093E0,2.304757233E0,8.572074280E0,8.995760808E0
7.596444496E1,1.303339691E0,2.438878326E0,8.518336029E0,8.955940517E0
7.597448196E1,1.113684082E0,2.651885376E0,8.579708405E0,9.048988042E0
7.598451996E1,9.376501465E-1,2.841840363E0,8.768316193E0,9.264913022E0
7.599455696E1,8.171507263E-1,3.004552002E0,9.026678925E0,9.548612488E0
7.600459396E1,7.583230591E-1,3.099903717E0,9.287736053E0,9.820717790E0
7.601463096E1,7.426057434E-1,3.149300995E0,9.594597931E0,1.012550589E1
7.602466796E1,7.890092468E-1,3.131188660E0,9.947414246E0,1.045839032E1
7.603470496E1,9.208850098E-1,2.986439667E0,1.030906219E1,1.077235417E1
7.604474196E1,1.033450928E0,2.758912811E0,1.067849396E1,1.107744799E1
7.605477896E1,1.050365753E0,2.518961792E0,1.099284027E1,1.132656055E1
7.606481696E1,1.128503265E0,2.266436920E0,1.119177658E1,1.147458579E1
7.607485396E1,1.393302612E0,1.900298309E0,1.115659973E1,1.140272526E1
7.608489096E1,1.636546783E0,1.379531250E0,1.102217926E1,1.122808209E1
7.609492796E1,1.765129395E0,9.187893677E-1,1.092428284E1,1.110404481E1
7.610496496E1,1.870061188E0,6.752458191E-1,1.101679047E1,1.119476476E1
7.611500196E1,1.926793213E0,5.792953491E-1,1.123832977E1,1.141701236E1
7.612503896E1,1.980531464E0,5.038522339E-1,1.152648056E1,1.170624304E1
7.613507696E1,1.996099091E0,3.914360046E-1,1.177541290E1,1.194981099E1
7.614511396E1,1.967957611E0,2.748284912E-1,1.194007050E1,1.210428318E1
7.615515096E1,1.900298309E0,1.631607056E-1,1.214738937E1,1.229621176E1
7.616518796E1,1.719025269E0,1.428030396E-1,1.235366043E1,1.247350659E1
7.617522496E1,1.406774597E0,2.029779053E-1,1.238195160E1,1.246326363E1
7.618526196E1,1.017583923E0,3.323089600E-1,1.222223373E1,1.226902212E1
7.619529896E1,5.761518860E-1,4.652325439E-1,1.197509766E1,1.199797300E1
7.620533696E1,3.379971313E-1,5.177732849E-1,1.163320862E1,1.164962978E1
7.621537396E1,3.022215271E-1,4.574487305E-1,1.113624207E1,1.114973024E1
7.622541096E1,3.697311401E-1,3.611988831E-1,1.050036438E1,1.051307842E1
7.623544796E1,4.888833618E-1,2.791694641E-1,9.934541016E0,9.950479773E0
7.624548496E1,6.469546509E-1,1.537303162E-1,9.401050415E0,9.424538834E0
7.625552196E1,8.443940735E-1,6.735992432E-3,8.848100281E0,8.888302723E0
7.626555896E1,9.515711975E-1,-1.366658020E-1,8.357720032E0,8.412826482E0
7.627559696E1,9.683363342E-1,-2.640509033E-1,7.977510681E0,8.040402652E0
7.628563396E1,1.006207581E0,-3.459306335E-1,7.710016937E0,7.783089545E0
7.629567096E1,1.032552795E0,-3.927832031E-1,7.517666931E0,7.598405096E0
7.630570796E1,9.825567627E-1,-4.050576782E-1,7.407046967E0,7.482902798E0
7.631574496E1,8.966354370E-1,-4.216731262E-1,7.408992920E0,7.474954142E0
7.632578196E1,8.002359009E-1,-3.956272888E-1,7.535030823E0,7.587726138E0
7.633581896E1,7.792794800E-1,-3.905378723E-1,7.761360168E0,7.810154160E0
7.634585596E1,8.756790161E-1,-4.480183411E-1,8.067174225E0,8.126920336E0
7.635589396E1,9.565109253E-1,-5.454656982E-1,8.327183533E0,8.399668539E0
7.636593096E1,9.632469177E-1,-6.385720825E-1,8.582552490E0,8.660013059E0
7.637596796E1,9.571096802E-1,-6.680607605E-1,8.845106506E0,8.921786437E0
7.638600496E1,8.987310791E-1,-5.918692017E-1,9.137448578E0,9.200597438E0
7.639604196E1,8.702902222E-1,-5.028044128E-1,9.455686798E0,9.508955262E0
7.640607896E1,7.704478455E-1,-4.423301697E-1,9.914782104E0,9.954504008E0
7.641611596E1,6.053411865E-1,-3.884422302E-1,1.053254745E1,1.055707730E1
7.642615396E1,3.439846802E-1,-3.109034729E-1,1.116079102E1,1.117041819E1
7.643619096E1,1.507365417E-1,-2.634521484E-1,1.165596130E1,1.165991263E1
7.644622796E1,1.766326904E-1,-2.598596191E-1,1.184426971E1,1.184843666E1
7.645626496E1,3.435356140E-1,-2.357597351E-1,1.178529236E1,1.179265514E1
7.646630196E1,5.113366699E-1,-1.468446350E-1,1.147513733E1,1.148746296E1
7.647633896E1,6.237528992E-1,3.742218018E-3,1.097203354E1,1.098974985E1
7.648637596E1,6.379733276E-1,1.493893433E-1,1.048749115E1,1.050793975E1
7.649641396E1,6.719526672E-1,2.627037048E-1,1.019949005E1,1.022497584E1
7.650645113E1,7.641609192E-1,3.291654968E-1,1.008348129E1,1.011775107E1
7.651648812E1,8.128097534E-1,3.002755737E-1,1.003393433E1,1.007127912E1
7.652652512E1,8.333171082E-1,2.429447937E-1,1.003004242E1,1.006753150E1
7.653656213E1,7.686515808E-1,1.489402771E-1,1.005563919E1,1.008607396E1
7.654659913E1,7.072792053E-1,5.807922363E-2,1.015623001E1,1.018099333E1
7.655663612E1,7.080276489E-1,-4.221221924E-2,1.022763153E1,1.025219644E1
7.656667413E1,6.857240295E-1,-1.484912109E-1,1.020757324E1,1.023165767E1
7.657671112E1,6.430627441E-1,-2.055226135E-1,1.018347336E1,1.020582671E1
7.658674813E1,5.755531311E-1,-1.996847534E-1,1.023122406E1,1.024934540E1
7.659678513E1,5.189707947E-1,-1.829196167E-1,1.025532394E1,1.027007592E1
7.660682212E1,4.569996643E-1,-1.061293030E-1,1.026729904E1,1.027801254E1
7.661685912E1,4.809498596E-1,2.619552612E-2,1.037208115E1,1.038325894E1
7.662689613E1,5.556445312E-1,1.255888367E-1,1.044138702E1,1.045691524E1
7.663693412E1,6.836283875E-1,1.667532349E-1,1.045530807E1,1.047896089E1
7.664697113E1,7.414082336E-1,2.179467773E-1,1.036489609E1,1.039366431E1
7.665700813E1,8.487350464E-1,2.995271301E-1,1.017838394E1,1.021809999E1
7.666704512E1,8.960366821E-1,4.293072510E-1,1.005099884E1,1.009998832E1
7.667708213E1,9.696835327E-1,5.819897461E-1,9.970166931E0,1.003410319E1
7.668711913E1,1.077010345E0,6.602769470E-1,9.828112335E0,9.908971138E0
7.669715612E1,1.150357819E0,7.408094788E-1,9.746232605E0,9.841807343E0
7.670719413E1,1.161434784E0,8.071215820E-1,9.775272217E0,9.877060439E0
7.671723112E1,1.149908752E0,8.520281982E-1,9.886640625E0,9.989689937E0
7.672726812E1,1.121018829E0,9.340576172E-1,1.005773483E1,1.016302990E1
7.673730513E1,1.051712952E0,1.069076843E0,1.027568161E1,1.038453937E1
7.674734213E1,1.043180695E0,1.202000427E0,1.050380722E1,1.062369978E1
7.675737912E1,1.062939606E0,1.339863739E0,1.062490540E1,1.076167692E1
7.676741613E1,1.093775482E0,1.442250824E0,1.069241501E1,1.084454568E1
7.677745412E1,1.124162292E0,1.560205536E0,1.076845688E1,1.093881373E1
7.678749113E1,1.139580231E0,1.742526398E0,1.081381256E1,1.101242859E1
7.679752813E1,1.133293304E0,1.854343872E0,1.074151291E1,1.095915346E1
7.680756512E1,1.110690308E0,1.917063446E0,1.067445236E1,1.090195847E1
7.681760212E1,1.129850464E0,1.940714264E0,1.060230240E1,1.083751586E1
7.682763913E1,1.161734161E0,1.953587494E0,1.050021469E1,1.074339978E1
7.683767612E1,1.134640503E0,1.970951385E0,1.038690033E1,1.063295617E1
7.684771413E1,1.067729645E0,2.001188507E0,1.026205994E1,1.050974197E1
7.685775113E1,9.566606140E-1,2.082469482E0,1.018287460E1,1.043756743E1
7.686778812E1,8.906478882E-1,2.150128784E0,1.018556900E1,1.044806792E1
7.687782513E1,8.677455139E-1,2.177970886E0,1.016850449E1,1.043527781E1
7.688786213E1,8.557704163E-1,2.100581818E0,1.005129822E1,1.030404692E1
7.689789912E1,8.544232178E-1,2.055076447E0,9.876162415E0,1.012383140E1
7.690793613E1,8.490344238E-1,2.040107574E0,9.688452759E0,9.937253908E0
7.691797412E1,8.872050476E-1,2.029329987E0,9.462871857E0,9.718603643E0
7.692801112E1,8.768765259E-1,2.019151154E0,9.150022430E0,9.411099527E0
7.693804813E1,8.226892090E-1,2.014211426E0,8.857081604E0,9.120403486E0
7.694808512E1,7.861651611E-1,2.033521271E0,8.590485992E0,8.862827653E0
7.695812212E1,7.171586609E-1,2.065704346E0,8.399632874E0,8.679590048E0
7.696815913E1,6.680607605E-1,2.114203491E0,8.228089600E0,8.521597271E0
7.697819613E1,6.402186584E-1,2.186054077E0,8.129295044E0,8.442401925E0
7.698823413E1,5.999523926E-1,2.315684509E0,8.125552826E0,8.470356920E0
7.699827113E1,6.303392029E-1,2.464475098E0,8.194409637E0,8.580169831E0
7.700830812E1,6.875202942E-1,2.590513000E0,8.297545166E0,8.719673018E0
7.701834513E1,7.860154724E-1,2.688858490E0,8.411757660E0,8.865971308E0
7.702838213E1,8.562194824E-1,2.702480164E0,8.469986572E0,8.931807397E0
7.703841912E1,8.743318176E-1,2.652035065E0,8.434809723E0,8.885030173E0
7.704845612E1,7.387138367E-1,2.611319733E0,8.445138245E0,8.870459337E0
7.705849413E1,4.965174866E-1,2.548749847E0,8.408314819E0,8.800137130E0
7.706853112E1,2.116598511E-1,2.493814087E0,8.293503571E0,8.662915795E0
7.707856813E1,-9.565109253E-2,2.435585175E0,8.197852478E0,8.552544038E0
7.708860513E1,-3.414399719E-1,2.347418518E0,8.099806366E0,8.440012922E0
7.709864212E1,-4.442761230E-1,2.308499451E0,8.060887299E0,8.396693101E0
7.710867913E1,-3.685336304E-1,2.329755249E0,8.123008118E0,8.458536365E0
7.711871613E1,-2.300715637E-1,2.324216766E0,8.246651001E0,8.571007481E0
7.712875312E1,-1.392105103E-2,2.345472565E0,8.353678436E0,8.676714745E0
7.713879113E1,1.552272034E-1,2.391127625E0,8.436755676E0,8.770429473E0
7.714882812E1,2.477348328E-1,2.416574707E0,8.481512604E0,8.822542826E0
7.715886512E1,3.326083374E-1,2.454895020E0,8.551716614E0,8.903313704E0
7.716890213E1,3.600013733E-1,2.508333893E0,8.734785919E0,9.094934027E0
7.717893913E1,3.945794678E-1,2.547702026E0,8.997789001E0,9.359844309E0
7.718897612E1,4.326004028E-1,2.510579224E0,9.314081268E0,9.656203240E0
7.719901313E1,4.188290405E-1,2.413730621E0,9.665550385E0,9.971177338E0
7.720905112E1,4.093986511E-1,2.246378632E0,9.925410004E0,1.018467417E1
7.721908813E1,4.153862000E-1,2.087858276E0,1.010907806E1,1.033078686E1
7.722912513E1,5.231620789E-1,2.035018158E0,1.032597702E1,1.053758980E1
7.723916212E1,8.125103760E-1,1.956581268E0,1.047042664E1,1.068261285E1
7.724919912E1,1.175804901E0,1.845661926E0,1.055934174E1,1.078372306E1
7.725923613E1,1.558858337E0,1.762734375E0,1.064496368E1,1.090195045E1
7.726927412E1,1.820214844E0,1.728305969E0,1.075393707E1,1.104297904E1
7.727931113E1,1.909728699E0,1.760039978E0,1.085437820E1,1.116074956E1
7.728934813E1,1.786983948E0,1.903890839E0,1.101349731E1,1.131880007E1
7.729938512E1,1.477128296E0,2.181862793E0,1.124955643E1,1.155400160E1
7.730942213E1,1.112785950E0,2.495909729E0,1.150866760E1,1.182866383E1
7.731945913E1,8.982820129E-1,2.725083160E0,1.165117126E1,1.199928251E1
7.732949612E1,8.050259399E-1,2.807411957E0,1.165536255E1,1.201570243E1
7.733953413E1,9.240284729E-1,2.791544952E0,1.158336227E1,1.195076706E1
7.734957112E1,1.246757355E0,2.691103821E0,1.139445511E1,1.177412633E1
7.735960812E1,1.580263824E0,2.492766266E0,1.107277405E1,1.145938229E1
7.736964513E1,1.852248230E0,2.215243378E0,1.060424835E1,1.099036896E1
7.737968213E1,1.998943176E0,1.934277649E0,1.011671219E1,1.049214322E1
7.738971912E1,2.018402710E0,1.771116943E0,9.655820618E0,1.002225905E1
7.739975613E1,1.868264923E0,1.661395111E0,9.183103638E0,9.517354672E0
7.740979313E1,1.631008301E0,1.562899933E0,8.733289032E0,9.020708486E0
7.741983113E1,1.315165100E0,1.480720825E0,8.377329254E0,8.608242494E0
7.742986813E1,1.157393188E0,1.407373352E0,8.140671387E0,8.342109408E0
7.743990512E1,1.136137390E0,1.339863739E0,7.998467102E0,8.189109780E0
7.744994213E1,1.241667938E0,1.247505798E0,8.023315430E0,8.214109840E0
7.745997913E1,1.504820709E0,1.122515717E0,8.122708740E0,8.336841379E0
7.747001612E1,1.850751343E0,1.000818787E0,8.286917267E0,8.549848921E0
7.748005413E1,2.320773926E0,8.924441528E-1,8.414152679E0,8.773848272E0
7.749009113E1,2.783761139E0,7.194039917E-1,8.545429688E0,9.016165300E0
7.750012812E1,3.234623566E0,5.433700562E-1,8.605305176E0,9.209197457E0
7.751016438E1,3.584595795E0,4.887336731E-1,8.684490509E0,9.407898969E0
7.752020137E1,3.927083588E0,5.414241028E-1,8.770561523E0,9.624857142E0
7.753023838E1,4.168381805E0,5.581892395E-1,8.878487091E0,9.824180125E0
7.754027538E1,4.219575348E0,5.767506409E-1,8.971443787E0,9.930974828E0
7.755031337E1,4.200115814E0,6.738986206E-1,9.167985077E0,1.010678300E1
7.756035038E1,4.111051025E0,8.771759033E-1,9.358838196E0,1.025953364E1
7.757038737E1,4.147724762E0,1.078058167E0,9.549990692E0,1.046748071E1
7.758042437E1,4.181704102E0,1.267564087E0,9.773625641E0,1.070593882E1
7.759046138E1,3.999981995E0,1.611099701E0,9.799521790E0,1.070635912E1
7.760049838E1,4.015998688E0,1.791474609E0,9.731114044E0,1.067858639E1
7.761053537E1,3.723656616E0,1.854194183E0,9.518855438E0,1.038808276E1
7.762057338E1,3.550017700E0,1.735940094E0,9.260941772E0,1.006882099E1
7.763061037E1,3.463048553E0,1.570833435E0,9.043743439E0,9.810683888E0
7.764064738E1,3.351380768E0,1.543440399E0,8.890013123E0,9.625294522E0
7.765068438E1,3.245101776E0,1.622775421E0,8.807834015E0,9.525860887E0
7.766072137E1,3.153043213E0,1.784888306E0,8.832532654E0,9.546786938E0
7.767075837E1,3.131188660E0,1.973047028E0,8.907227325E0,9.645514793E0
7.768079538E1,3.150498505E0,2.130669250E0,8.952732697E0,9.727117508E0
7.769083337E1,3.225492554E0,2.188598785E0,8.931776276E0,9.745275486E0
7.770087038E1,3.333418121E0,2.126028900E0,8.853938141E0,9.696591971E0
7.771090738E1,3.385060730E0,2.002236328E0,8.728648682E0,9.573760717E0
7.772094437E1,3.390000458E0,1.884580994E0,8.547824707E0,9.386642416E0
7.773098138E1,3.271297302E0,1.869312744E0,8.398884430E0,9.205268917E0
7.774101838E1,3.121309204E0,1.903142395E0,8.230334930E0,9.005716806E0
7.775105537E1,2.909948730E0,1.927691345E0,8.082891541E0,8.804370005E0
7.776109338E1,2.741399231E0,2.026635590E0,8.054750061E0,8.746514740E0
7.777113037E1,2.604883118E0,2.069296875E0,8.136480103E0,8.790319338E0
7.778116737E1,2.509681091E0,2.015558624E0,8.294551392E0,8.897221956E0
7.779120438E1,2.686463470E0,1.983525238E0,8.188571777E0,8.843311942E0
7.780124138E1,2.662213898E0,1.900298309E0,8.265062714E0,8.888744465E0
7.781127837E1,2.583178253E0,1.881886597E0,8.403674469E0,8.990887144E0
7.782131538E1,2.531535645E0,1.956880646E0,8.553512878E0,9.132394929E0
7.783135337E1,2.503693542E0,2.003583527E0,8.674910431E0,9.248616074E0
7.784139038E1,2.506837006E0,2.011517029E0,8.783883820E0,9.353451100E0
7.785142738E1,2.496658173E0,1.987716522E0,8.870403900E0,9.427002936E0
7.786146437E1,2.481389923E0,1.968107300E0,8.879085846E0,9.427030697E0
7.787150137E1,2.486179962E0,1.967658234E0,8.799002380E0,9.352818432E0
7.788153838E1,2.502645721E0,1.951791229E0,8.685538330E0,9.247232056E0
7.789157537E1,2.462080078E0,2.010768585E0,8.595725098E0,9.164688678E0
7.790161338E1,2.312091980E0,2.140099640E0,8.609646149E0,9.167977018E0
7.791165038E1,2.122436371E0,2.248923340E0,8.593180389E0,9.132641542E0
7.792168737E1,1.977088623E0,2.293081512E0,8.477471008E0,9.001922958E0
7.793172438E1,1.808838501E0,2.278561707E0,8.331674194E0,8.824994904E0
7.794176138E1,1.604064331E0,2.282154236E0,8.280780029E0,8.737995664E0
7.795179837E1,1.451980591E0,2.332449646E0,8.311615906E0,8.753943566E0
7.796183538E1,1.421444092E0,2.361788635E0,8.257578278E0,8.705523986E0
7.797187337E1,1.403331757E0,2.313588867E0,8.097860413E0,8.537996060E0
7.798191037E1,1.340013428E0,2.335742798E0,7.887398071E0,8.334409322E0
7.799194738E1,1.241218872E0,2.512225800E0,7.648644562E0,8.145775984E0
7.800198438E1,1.238973541E0,2.767594757E0,7.304659882E0,7.909025993E0
7.801202137E1,1.413061523E0,3.007246399E0,7.055128784E0,7.798404704E0
7.802205838E1,1.528770905E0,3.120411072E0,6.965764618E0,7.784342133E0
7.803209538E1,1.734742584E0,3.080444183E0,7.130721588E0,7.958998591E0
7.804213338E1,2.061812439E0,3.050955505E0,7.482789459E0,8.339756478E0
7.805217038E1,2.408641205E0,2.944676514E0,7.842940521E0,8.716902445E0
7.806220737E1,2.735411682E0,2.716850281E0,8.076604614E0,8.949597455E0
7.807224438E1,2.949616241E0,2.435136108E0,8.195457458E0,9.044094581E0
7.808228138E1,3.107088776E0,2.139201508E0,8.245453491E0,9.067396927E0
7.809231837E1,3.194207611E0,1.876497803E0,8.330027618E0,9.116664214E0
7.810235537E1,3.193159790E0,1.654060364E0,8.391699371E0,9.129775653E0
7.811239338E1,3.086581421E0,1.503323822E0,8.421337738E0,9.094278239E0
7.812243037E1,2.968477020E0,1.528321838E0,8.461753693E0,9.096642184E0
7.813246738E1,2.949316864E0,1.663191376E0,8.565787354E0,9.210721389E0
7.814250438E1,3.035836945E0,1.845961304E0,8.646469574E0,9.348011296E0
7.815254137E1,3.196303253E0,2.025438080E0,8.683442688E0,9.472113324E0
7.816257838E1,3.401975555E0,2.114802246E0,8.732690277E0,9.607585841E0
7.817261538E1,3.517984314E0,2.153272247E0,8.691675568E0,9.620707831E0
7.818265337E1,3.511098633E0,2.141446838E0,8.503067780E0,9.445409988E0
7.819269038E1,3.369642792E0,2.062560883E0,8.295000458E0,9.187800745E0
7.820272737E1,3.229983215E0,2.005230103E0,8.048014069E0,8.900801637E0
7.821276437E1,3.088677063E0,1.952240295E0,7.812404022E0,8.624663749E0
7.822280138E1,2.957100677E0,1.875300293E0,7.634274445E0,8.399008388E0
7.823283838E1,2.839595032E0,1.778002625E0,7.565866699E0,8.274474738E0
7.824287638E1,2.709665222E0,1.737736359E0,7.604785767E0,8.258013068E0
7.825291338E1,2.647843781E0,1.829944611E0,7.852819977E0,8.486846031E0
7.826295037E1,2.611020355E0,1.949545898E0,8.176297302E0,8.801704044E0
7.827298738E1,2.560425568E0,1.937570801E0,8.421038361E0,9.012427351E0
7.828302438E1,2.508483582E0,1.755249939E0,8.582103424E0,9.111854444E0
7.829306137E1,2.444865875E0,1.521585846E0,8.695118408E0,9.159567499E0
7.830309837E1,2.295626221E0,1.355581055E0,8.758436737E0,9.155201462E0
7.831313638E1,2.112107849E0,1.200503540E0,8.870403900E0,9.197079627E0
7.832317337E1,1.901495819E0,1.222358093E0,9.013057251E0,9.292203542E0
7.833321038E1,1.774859161E0,1.388512573E0,9.190887451E0,9.463112826E0
7.834324738E1,1.762434998E0,1.545835419E0,9.407187653E0,9.694893697E0
7.835328437E1,1.859582977E0,1.697021027E0,9.544302521E0,9.870746670E0
7.836332138E1,1.890418854E0,1.747615814E0,9.632918243E0,9.971005885E0
7.837335838E1,1.852846985E0,1.723066864E0,9.795779572E0,1.011727724E1
7.838339637E1,1.751208344E0,1.628313904E0,1.013078293E1,1.040917382E1
7.839343338E1,1.420396271E0,1.460662537E0,1.066083069E1,1.085377223E1
7.840347037E1,1.112935638E0,1.277742920E0,1.112756012E1,1.125583613E1
7.841350737E1,8.524772644E-1,1.029259644E0,1.153201904E1,1.160920136E1
7.842354438E1,7.271878052E-1,8.325686646E-1,1.184037781E1,1.189186778E1
7.843358138E1,7.840695190E-1,8.623567200E-1,1.198228271E1,1.203883396E1
7.844361938E1,1.112336884E0,1.104702759E0,1.198617462E1,1.208826057E1
7.845365638E1,1.557511139E0,1.332828369E0,1.196087723E1,1.213527323E1
7.846369337E1,2.133812714E0,1.269659729E0,1.208002945E1,1.233257086E1
7.847373038E1,2.486928406E0,1.128802643E0,1.216834579E1,1.247107244E1
7.848376738E1,2.661615143E0,9.982740784E-1,1.221504868E1,1.254145767E1
7.849380437E1,2.800825653E0,6.629713440E-1,1.201566330E1,1.235557849E1
7.850384138E1,3.327729950E0,5.135820007E-1,1.151660110E1,1.199873552E1
7.851387933E1,3.304378510E0,6.822811890E-1,1.141586060E1,1.190404545E1
7.852391633E1,3.255579987E0,1.058748322E0,1.154174881E1,1.203875885E1
7.853395333E1,3.436403961E0,1.962419128E0,1.181702637E1,1.246202524E1
7.854399033E1,3.874093781E0,3.492836609E0,1.236264175E1,1.341802599E1
7.855402733E1,4.135450287E0,4.802014160E0,1.318278625E1,1.462693209E1
7.856406433E1,3.615880737E0,4.451592865E0,1.409962967E1,1.522139380E1
7.857410133E1,2.666554871E0,2.610122223E0,1.398796188E1,1.447709676E1
7.858413933E1,2.651136932E0,1.153501282E0,1.279449371E1,1.311709425E1
7.859417633E1,3.126398621E0,4.653822327E-1,1.161120438E1,1.203374489E1
7.860421333E1,3.429218903E0,1.233435059E-1,1.085946762E1,1.138871340E1
7.861425033E1,3.319048004E0,-6.077362061E-2,1.044363235E1,1.095852316E1
7.862428733E1,2.818937988E0,-1.887574768E-1,1.019470001E1,1.057893894E1
7.863432433E1,1.954934692E0,-3.329077148E-1,9.968969421E0,1.016429774E1
7.864436233E1,9.487271118E-1,-4.661306763E-1,9.839338989E0,9.895956381E0
7.865439933E1,8.666976929E-2,-4.293072510E-1,9.826615448E0,9.836370648E0
7.866443633E1,-3.921844482E-1,-4.457730103E-1,9.975256348E0,9.992910558E0
7.867447333E1,-3.555107117E-1,-6.777905273E-1,1.022104523E1,1.024966114E1
7.868451033E1,-3.637435913E-2,-9.487271118E-1,1.044153671E1,1.048461230E1
7.869454733E1,2.252815247E-1,-1.020128632E0,1.033226395E1,1.038494547E1
7.870458433E1,3.089575195E-1,-8.184979248E-1,1.003872437E1,1.007677431E1
7.871462233E1,4.040098572E-1,-5.785469055E-1,9.911638641E0,9.936725871E0
7.872465933E1,6.756948853E-1,-5.225633240E-1,9.933493195E0,9.970151606E0
7.873469633E1,9.033714294E-1,-6.129753113E-1,1.019005966E1,1.024837229E1
7.874473333E1,8.545729065E-1,-6.755451965E-1,1.052326675E1,1.057949901E1
7.875477033E1,5.456153870E-1,-5.511538696E-1,1.046428940E1,1.049298906E1
7.876480733E1,3.438349915E-1,-1.862127686E-1,1.019305344E1,1.020055077E1
