Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
206.0657937,-1.697320404,0.6858737183,8.479866028,8.675220295,1.0,0.0
206.0758307,-1.668280792,0.6737489319,8.106841736,8.304094253,1.0,0.0
206.0858677,-1.500330048,0.6813830566,7.96598465,8.134628729,1.0,0.0
206.0959047,-1.308429108,0.7993377686,8.13677948,8.279982361,1.0,0.0
206.1059417,-1.11158844,0.9458830261,8.384065247,8.510162961,1.0,0.0
206.1159787,-0.9779164124,0.9946815491,8.537945251,8.651139868,1.0,0.0
206.1260157,-0.9331594849,1.047072601,8.572373657,8.686353537,1.0,0.0
206.1360537,-1.041983185,1.056802368,8.469537506,8.598582777,1.0,0.0
206.1460907,-1.242416382,0.999022522,8.394992523,8.545030364,1.0,0.0
206.1561277,-1.442999268,0.9431886292,8.403375092,8.578377737,1.0,0.0
206.1661647,-1.624421997,0.9409432983,8.407266998,8.614305514,1.0,0.0
206.1762017,-1.766626282,0.909508667,8.497229919,8.726459233,1.0,0.0
206.1862387,-1.891017609,0.7788304138,8.772357788,9.007595993,1.0,0.0
206.1962757,-1.918410645,0.6248007202,9.15002243,9.369823148,1.0,0.0
206.2063127,-1.837578735,0.5614823914,9.525741119,9.71759754,1.0,0.0
206.2163497,-1.792372742,0.5854325867,9.882149963,10.06042838,1.0,0.0
206.2263867,-1.732048187,0.5206173706,10.11506561,10.2754847,1.0,0.0
206.2364237,-1.756896515,0.463585968,10.24948608,10.40930172,1.0,0.0
206.2464607,-1.973196716,0.3784130859,10.19963974,10.39564104,1.0,0.0
206.2564977,-2.188449097,0.2894979858,10.09485764,10.3334055,1.0,0.0
206.2665347,-2.317031708,0.169896698,9.952054596,10.21963265,1.0,0.0
206.2765717,-2.371967468,0.06511459351,9.707163849,9.992972509,1.0,0.0
206.2866087,-2.394720154,0.07529342651,9.345216522,9.647456948,1.0,0.0
206.2966457,-2.404898987,0.0687071228,9.054371338,9.368559128,1.0,0.0
206.3066827,-2.208806763,-0.02409988403,8.874744873,9.145518284,1.0,0.0
206.3167197,-2.058070221,0.04161346436,8.777297516,9.015449872,1.0,0.0
206.3267567,-2.061063995,0.1178050232,8.732839966,8.973536465,1.0,0.0
206.3367947,-2.04878952,0.1008901978,8.752449188,8.989609787,1.0,0.0
206.3468317,-2.099683685,0.1296304321,8.822204132,9.069551333,1.0,0.0
206.3568687,-2.159559174,0.1850152588,8.701555023,8.967440342,1.0,0.0
206.3669057,-2.168390808,0.1676513672,8.577463074,8.848892499,1.0,0.0
206.3769427,-2.201771393,0.04311035156,8.540639648,8.819987606,1.0,0.0
206.3869797,-2.209555206,0.07454498291,8.573870544,8.854318002,1.0,0.0
206.3970167,-2.319726105,0.1345701599,8.61533432,8.923184621,1.0,0.0
206.4070537,-2.444416809,0.1124162292,8.591683502,8.933355268,1.0,0.0
206.4170907,-2.438878326,0.09714797974,8.610244904,8.949518564,1.0,0.0
206.4271277,-2.467468872,0.09954299927,8.597970428,8.945580302,1.0,0.0
206.4371647,-2.539768524,0.1565744019,8.578211517,8.947661847,1.0,0.0
206.4472017,-2.677781525,0.1981878662,8.64691864,9.054225218,1.0,0.0
206.4572387,-2.742596741,0.2779719543,8.803792419,9.225284074,1.0,0.0
206.4672757,-2.805466003,0.37676651,8.945397949,9.382576244,1.0,0.0
206.4773127,-2.854863281,0.4381388855,9.045390015,9.495329934,1.0,0.0
206.4873497,-2.891387329,0.4857398987,9.144933014,9.603429792,1.0,0.0
206.4973867,-2.861449585,0.5053491211,9.177565155,9.626576423,1.0,0.0
206.5074237,-2.845283203,0.4806504822,9.147477722,9.591819956,1.0,0.0
206.5174607,-2.819237366,0.4809498596,9.128018188,9.565569933,1.0,0.0
206.5274977,-2.748434601,0.4525090027,9.04479126,9.4639794,1.0,0.0
206.5375357,-2.730172577,0.4029620361,8.932674408,9.349272313,1.0,0.0
206.5475727,-2.723137207,0.3980223083,8.816815338,9.236348343,1.0,0.0
206.5576097,-2.668351135,0.4236190796,8.759783936,9.166971447,1.0,0.0
206.5676467,-2.607876892,0.4674778748,8.867709503,9.255043451,1.0,0.0
206.5776837,-2.552042999,0.5372328186,9.00736908,9.377325861,1.0,0.0
206.5877207,-2.340981903,0.5926176453,9.125323792,9.439434636,1.0,0.0
206.5977577,-2.186952209,0.5231620789,9.231303406,9.501232609,1.0,0.0
206.6077947,-2.027084656,0.5090913391,9.29043045,9.522622756,1.0,0.0
206.6178317,-1.961371307,0.4528083801,9.325756989,9.540532283,1.0,0.0
206.6278688,-1.936373291,0.3595523071,9.383087769,9.58755211,1.0,0.0
206.6379058,-2.114951935,0.3442840576,9.431736603,9.672083981,1.0,0.0
206.6479428,-2.26523941,0.3287164307,9.667047272,9.934342808,1.0,0.0
206.6579798,-2.359692993,0.3010240173,9.933193817,10.21406412,1.0,0.0
206.6680168,-2.423310699,0.2710862732,10.02435425,10.31666616,1.0,0.0
206.6780538,-2.383643188,0.3445834351,10.05474106,10.33916391,1.0,0.0
206.6880908,-2.298320618,0.4607418823,10.01402573,10.28471059,1.0,0.0
206.6981278,-2.222578125,0.5306465149,9.986483002,10.24457329,1.0,0.0
206.7081648,-2.051633606,0.5529501343,9.937684479,10.16230914,1.0,0.0
206.7182018,-1.837129669,0.5373825073,9.918374634,10.10138509,1.0,0.0
206.7282388,-1.680405579,0.2646496582,10.13931519,10.28102693,1.0,0.0
206.7382758,-1.628014526,-0.2814147949,10.54302567,10.67169226,1.0,0.0
206.7483138,-1.731150055,-0.7753875732,10.80408279,10.96933505,1.0,0.0
206.7583508,-1.794169006,-0.9934840393,10.92997101,11.12071577,1.0,0.0
206.7683878,-1.98217804,-1.098116455,11.0733728,11.30285251,1.0,0.0
206.7784248,-2.142344971,-1.079854431,11.35823044,11.60883828,1.0,0.0
206.7884618,-2.238145752,-0.9156459045,11.64129181,11.88980146,1.0,0.0
