"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.406197708E0,6.692882080E0,-7.036866760E-1,-1.010847931E0,6.805267005E0
1.416139708E0,5.806275787E0,-1.043929138E0,-1.813179474E0,6.171729609E0
1.426080708E0,2.551593933E0,-2.672692108E0,-1.586700439E0,4.021384462E0
1.436021708E0,-2.156864777E0,-3.528761902E0,-1.208586731E0,4.308701441E0
1.445963708E0,-5.962101746E0,-2.049238586E0,-2.271376648E0,6.701133328E0
1.455904708E0,-1.033091675E1,9.379495239E-1,-3.182980957E0,1.085075840E1
1.465845708E0,-1.331121918E1,3.113226013E0,-1.800455933E0,1.378848700E1
1.475786708E0,-1.313683182E1,3.755839691E0,7.608677673E-1,1.368435610E1
1.485728708E0,-1.360251343E1,2.364932098E0,1.926344147E0,1.394030406E1
1.495669708E0,-1.375534561E1,-3.897894287E-1,2.140249329E0,1.392631092E1
1.505610708E0,-1.316123108E1,-2.609523468E0,2.505789185E0,1.364941741E1
1.515552708E0,-1.257699600E1,-4.188739471E0,2.241738281E0,1.344439502E1
1.525493708E0,-1.356060059E1,-5.243745575E0,1.942211151E0,1.466829711E1
1.535434708E0,-1.494387405E1,-5.642516327E0,2.023641815E0,1.610131946E1
1.545376708E0,-1.588047638E1,-5.485043793E0,2.293680267E0,1.695689254E1
1.555317708E0,-1.651066589E1,-6.165528717E0,2.700683899E0,1.783001756E1
1.565258708E0,-1.745684830E1,-6.969207458E0,2.469115448E0,1.895805729E1
1.575199708E0,-1.888832153E1,-7.889044647E0,2.032772827E0,2.057031553E1
1.585141708E0,-1.971415421E1,-1.283386185E1,2.643053741E0,2.367153605E1
1.595082708E0,-2.025138702E1,-1.689401871E1,1.866019592E0,2.643877027E1
1.605023708E0,-1.847188751E1,-1.682097061E1,2.517764282E-1,2.498437656E1
1.614965708E0,-1.597792374E1,-1.775742325E1,7.402107239E-1,2.389912214E1
1.624910292E0,-1.534489014E1,-1.902528671E1,2.333347778E0,2.455344578E1
1.634851292E0,-1.572569824E1,-2.076766342E1,3.120710449E0,2.623608703E1
1.644793292E0,-1.657832520E1,-2.161984131E1,3.621868286E0,2.748411058E1
1.654734292E0,-1.707469299E1,-2.104862915E1,3.855532379E0,2.737617687E1
1.664675292E0,-1.676902863E1,-1.942764999E1,3.514541473E0,2.590339567E1
1.674616292E0,-1.518771698E1,-1.635888153E1,2.681074677E0,2.248261358E1
1.684558292E0,-1.246113693E1,-1.299507660E1,2.037263489E0,1.811911676E1
1.694499292E0,-9.138945465E0,-1.095736404E1,1.618733826E0,1.435982069E1
1.704440292E0,-6.390660553E0,-9.759554901E0,1.121018829E0,1.171947684E1
1.714382292E0,-4.693639526E0,-8.378975830E0,9.819580078E-1,9.654104282E0
1.724323292E0,-2.457589417E0,-8.903934174E0,3.758683777E-1,9.244515485E0
1.734264292E0,-2.076631622E0,-7.139852600E0,-1.648072815E-1,7.437543646E0
1.744206292E0,-1.194515991E0,-5.201832733E0,1.310375061E0,5.495726980E0
1.754147292E0,8.234376526E-1,-2.622097321E0,3.854634247E0,4.734094328E0
1.764088292E0,1.862127686E0,3.963757324E-1,5.714815979E0,6.023599830E0
1.774030292E0,4.882846069E-1,1.471739502E0,6.152505798E0,6.344900836E0
1.783971292E0,-2.745291138E0,1.434467010E0,6.413562927E0,7.122366774E0
1.793912292E0,-4.475243683E0,1.637444916E0,5.842650146E0,7.539601621E0
1.803853292E0,-4.458179169E0,2.118993530E0,4.980742493E0,7.012366994E0
1.813795292E0,-3.665727081E0,3.375031586E0,1.985321503E0,5.363757518E0
1.823736292E0,-4.713548126E0,4.710404663E0,2.544708252E0,7.133091063E0
1.833677292E0,-6.564149780E0,4.539310455E0,3.706442413E0,8.799495276E0
1.843619292E0,-5.999673615E0,4.270619202E0,4.036056976E0,8.397858522E0
1.853560292E0,-3.774101715E0,3.442690887E0,3.746259613E0,6.334857961E0
1.863501292E0,-1.340612183E0,2.443069611E0,2.443219299E0,3.706096422E0
1.873443292E0,5.089416504E-2,1.697470093E0,1.554517365E0,2.302285640E0
1.883384292E0,8.020321655E-1,1.211580505E0,1.172212372E0,1.866886381E0
1.893325292E0,6.724017334E-1,1.075064392E0,6.809339905E-1,1.439291019E0
1.903267292E0,-5.011578369E-1,1.424886932E0,6.242019653E-1,1.634346977E0
1.913208292E0,-1.761985931E0,1.551074524E0,7.146139526E-1,2.453792922E0
1.923149292E0,-2.589315491E0,1.703158264E0,7.149133301E-1,3.180629474E0
1.933090292E0,-2.490221558E0,1.729054413E0,8.147557068E-1,3.139213187E0
1.943032292E0,-8.925938416E-1,1.025667114E0,5.972579956E-1,1.485070338E0
1.952973292E0,2.914439392E-1,3.592529297E-1,2.754272461E-2,4.634229589E-1
1.962914292E0,6.533912659E-1,5.957611084E-2,-5.935157776E-1,8.847205421E-1
1.972856292E0,7.574249268E-1,-7.484436035E-4,-9.351054382E-1,1.203376608E0
1.982797292E0,5.713618469E-1,1.134640503E-1,-7.605683899E-1,9.580149929E-1
1.992738292E0,-4.231700134E-1,-2.098486176E0,-4.171824646E-1,2.180999381E0
2.002680292E0,-9.160949707E-1,-6.489604797E0,2.818638611E-1,6.560003632E0
2.012621292E0,-4.177363129E0,-1.536000870E1,1.433868256E0,1.598237179E1
2.022562292E0,-1.158126663E1,-2.561009354E1,2.604134674E0,2.822736518E1
2.032503292E0,-1.653222107E1,-3.780583237E1,6.564449158E0,4.178142275E1
2.042445292E0,-1.778287033E1,-4.385101135E1,1.307081909E1,4.909162847E1
2.052386292E0,-1.670705750E1,-4.534041412E1,1.919727905E1,5.199436937E1
2.062327292E0,-1.587778198E1,-4.437522125E1,2.291569656E1,5.240604327E1
2.072269292E0,-8.406368866E0,-3.302791809E1,1.933409454E1,3.918312931E1
2.082210292E0,3.523522797E0,-1.969918533E1,2.048085983E1,2.863457238E1
2.092151292E0,9.752669220E0,-1.513727188E1,3.172338089E1,3.647772542E1
2.102093292E0,6.286626892E0,-1.401819901E1,3.187306961E1,3.538254015E1
2.112034292E0,6.646179199E-1,-1.485136642E1,2.446033447E1,2.862363995E1
2.121975292E0,-3.434607697E0,-1.280227753E1,1.503757919E1,2.004553885E1
2.131917292E0,-5.460494843E0,-1.082054855E1,7.166197815E0,1.408032905E1
2.141858292E0,-4.940027161E0,-1.108714417E1,2.727029114E0,1.244047113E1
2.151799292E0,-4.261338501E0,-9.518705750E0,1.695823517E0,1.056601071E1
2.161740292E0,-2.963986359E0,-8.947194214E0,8.532257080E-2,9.425750865E0
2.171682292E0,-2.669997711E0,-5.886808319E0,-3.109633484E0,7.173090015E0
2.181623292E0,-3.380270691E0,-1.904938660E0,-4.126918030E0,5.664492357E0
2.191564292E0,-2.531835022E0,2.633024597E-1,-2.780018921E0,3.769352990E0
2.201506292E0,-7.602690125E-1,1.076112213E0,-9.831555176E-1,1.643965096E0
2.211447292E0,3.225791931E-1,2.209405518E0,5.025050354E-1,2.288676777E0
2.221388292E0,5.697152710E-1,3.218756561E0,1.892364807E0,3.777037709E0
2.231330292E0,2.731819153E-1,3.820505219E0,2.736758881E0,4.707519268E0
2.241271292E0,-3.242257690E-1,4.182302856E0,2.835254059E0,5.063145772E0
2.251212292E0,-4.914280701E-1,4.015399933E0,2.897075500E0,4.975739606E0
2.261154292E0,-5.047503662E-1,3.788322144E0,2.522105255E0,4.578992522E0
2.271095292E0,-9.403445435E-1,3.793710938E0,1.751956787E0,4.283204772E0
2.281036292E0,-1.250499573E0,3.428021393E0,1.116378479E0,3.815937730E0
2.290978292E0,-1.196461945E0,2.574945374E0,8.533753967E-1,2.964812714E0
2.300919292E0,-7.779322815E-1,1.665287018E0,7.577243042E-1,1.988090945E0
2.310860292E0,-4.107458496E-1,1.003213806E0,5.592370605E-1,1.219793500E0
2.320801292E0,7.035369873E-2,3.424877930E-1,3.014730835E-1,4.616638943E-1
2.330743292E0,4.679269409E-1,-3.354524231E-1,-7.484436035E-3,5.757950738E-1
