"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.749642258E1,-9.222022705E0,-3.970792694E0,-1.631906433E0,1.017231616E1
8.750636358E1,-9.192384338E0,-3.972439270E0,-1.486109619E0,1.012367154E1
8.751630458E1,-9.122629395E0,-3.787124634E0,-1.015338593E0,9.929531334E0
8.752624558E1,-9.045390015E0,-3.429518280E0,-7.164102173E-1,9.700202047E0
8.753618658E1,-9.186995544E0,-3.193159790E0,-6.065386963E-1,9.745001066E0
8.754612758E1,-9.550290070E0,-3.154689789E0,-5.215155029E-1,1.007134979E1
8.755606858E1,-9.799821167E0,-3.103346558E0,-5.457650757E-1,1.029393580E1
8.756600958E1,-9.958042145E0,-3.035088501E0,-6.527925110E-1,1.043074799E1
8.757595058E1,-9.966275024E0,-2.968626709E0,-7.547305298E-1,1.042636085E1
8.758589158E1,-9.823022919E0,-2.934347992E0,-7.634124756E-1,1.028031984E1
8.759583271E1,-9.576784973E0,-2.884052582E0,-6.828799438E-1,1.002491370E1
8.760577371E1,-9.288933563E0,-2.875220947E0,-5.343887329E-1,9.738416378E0
8.761571471E1,-9.069040833E0,-2.907104645E0,-3.965254211E-1,9.531840926E0
8.762565571E1,-8.941506042E0,-2.996917877E0,-3.258723450E-1,9.436007623E0
8.763559671E1,-8.838370514E0,-3.130739594E0,-3.275189209E-1,9.382195499E0
8.764553771E1,-8.776698761E0,-3.253484344E0,-4.093986511E-1,9.369269383E0
8.765547871E1,-8.682544556E0,-3.306923218E0,-5.322930908E-1,9.306216044E0
8.766541971E1,-8.513545990E0,-3.294049988E0,-6.030958557E-1,9.148494699E0
8.767536071E1,-8.321345673E0,-3.244652710E0,-6.102809143E-1,8.952374423E0
8.768530171E1,-8.220455475E0,-3.206931152E0,-6.521937561E-1,8.847917966E0
8.769524271E1,-8.196505280E0,-3.241359558E0,-6.833290100E-1,8.840590994E0
8.770518371E1,-8.134683838E0,-3.247945862E0,-7.650590515E-1,8.792471144E0
8.771512471E1,-8.016579437E0,-3.216810608E0,-8.226892090E-1,8.676994520E0
8.772506571E1,-7.878566437E0,-3.167563019E0,-8.755293274E-1,8.536499059E0
8.773500671E1,-7.752229156E0,-3.129093018E0,-9.421408081E-1,8.412841928E0
8.774494771E1,-7.685917053E0,-3.091521149E0,-9.999206543E-1,8.344499103E0
8.775488871E1,-7.642507324E0,-3.086731110E0,-1.118174744E0,8.317820742E0
8.776482971E1,-7.609426117E0,-3.087030487E0,-1.302890625E0,8.314484171E0
8.777477071E1,-7.588918762E0,-3.093018036E0,-1.547332306E0,8.339825287E0
8.778471171E1,-7.600444794E0,-3.137475586E0,-1.824555817E0,8.422560065E0
8.779465271E1,-7.622598724E0,-3.278632050E0,-2.122885437E0,8.565050029E0
8.780459371E1,-7.665559387E0,-3.509601746E0,-2.430495758E0,8.774133277E0
8.781453471E1,-7.771239624E0,-3.810625763E0,-2.631827087E0,9.046521310E0
8.782447571E1,-8.017776947E0,-4.133204956E0,-2.687361603E0,9.412228363E0
8.783441671E1,-8.293204193E0,-4.339176636E0,-2.534529419E0,9.696882439E0
8.784435771E1,-8.853788452E0,-4.580624542E0,-2.328857117E0,1.023695593E1
8.785429871E1,-9.577383728E0,-5.055437164E0,-2.204465790E0,1.105185023E1
8.786423971E1,-1.026445496E1,-5.607638855E0,-2.121687927E0,1.188722881E1
8.787418071E1,-1.080153809E1,-6.013894043E0,-1.997296600E0,1.252315217E1
8.788412171E1,-1.123832977E1,-6.203998718E0,-1.729204102E0,1.295298433E1
8.789406271E1,-1.175939621E1,-6.225404205E0,-1.616039429E0,1.340338167E1
8.790400371E1,-1.199560501E1,-6.134692841E0,-1.707948303E0,1.358109286E1
8.791394471E1,-1.183184555E1,-5.973478088E0,-1.939217377E0,1.339535642E1
8.792388571E1,-1.142873383E1,-5.662125549E0,-2.118245087E0,1.292913705E1
8.793382671E1,-1.080632812E1,-5.123246155E0,-2.168540497E0,1.215429745E1
8.794376771E1,-1.010009674E1,-4.478836212E0,-2.020049286E0,1.123176420E1
8.795370871E1,-9.594148865E0,-3.840713196E0,-1.835483093E0,1.049608348E1
8.796364971E1,-9.068292389E0,-3.165766754E0,-1.667682037E0,9.748700907E0
8.797359071E1,-8.802445221E0,-2.504741364E0,-1.549427948E0,9.282106341E0
8.798353171E1,-8.838669891E0,-2.046095123E0,-1.680704956E0,9.226774076E0
8.799347271E1,-8.965007172E0,-1.906285858E0,-2.013013916E0,9.383896013E0
8.800341371E1,-8.920399933E0,-2.014660492E0,-2.491119690E0,9.478294634E0
8.801335471E1,-8.763077087E0,-2.232158203E0,-2.952909393E0,9.512818939E0
8.802329571E1,-8.547675018E0,-2.525847473E0,-3.335813141E0,9.516843121E0
8.803323671E1,-8.246950378E0,-2.879561920E0,-3.579356689E0,9.440119793E0
8.804317771E1,-7.864645386E0,-3.148402863E0,-3.741768951E0,9.260989284E0
8.805311871E1,-7.512128448E0,-3.255579987E0,-3.894750824E0,9.066419296E0
8.806305971E1,-7.086264038E0,-3.211721191E0,-3.972439270E0,8.735591839E0
8.807300071E1,-6.698719940E0,-2.995420990E0,-3.927083588E0,8.322702761E0
8.808294171E1,-6.518644409E0,-2.668051758E0,-3.786825256E0,7.996953835E0
8.809288171E1,-6.534511414E0,-2.293231201E0,-3.712130585E0,7.857395385E0
8.810282371E1,-6.692433014E0,-1.852397919E0,-3.743265839E0,7.888731003E0
8.811276371E1,-7.141798553E0,-1.796264648E0,-3.572620697E0,8.185076170E0
8.812270571E1,-7.547604675E0,-2.053280182E0,-3.372337189E0,8.517919579E0
8.813264571E1,-8.134833527E0,-2.638114014E0,-2.737207947E0,8.979280004E0
8.814258671E1,-8.422535248E0,-3.000660095E0,-2.308948517E0,9.234408712E0
8.815252771E1,-8.303832092E0,-2.783312073E0,-2.100132751E0,9.006165171E0
8.816246871E1,-8.230484619E0,-2.409239960E0,-1.847607880E0,8.772626125E0
8.817240971E1,-8.132139130E0,-2.286644897E0,-1.665137329E0,8.610058887E0
8.818235071E1,-7.980055389E0,-2.369572449E0,-1.674867096E0,8.491250638E0
8.819229171E1,-7.930209045E0,-2.473606110E0,-1.816322937E0,8.503291816E0
8.820223271E1,-7.977810059E0,-2.619851990E0,-1.996548157E0,8.631064959E0
8.821217371E1,-8.089178467E0,-2.860401764E0,-2.182311859E0,8.853202334E0
8.822211471E1,-8.301886139E0,-3.078498230E0,-2.364183655E0,9.164487393E0
8.823205571E1,-8.598120117E0,-3.247496796E0,-2.478695526E0,9.519340129E0
8.824199671E1,-8.941805420E0,-3.293900299E0,-2.502196655E0,9.852240935E0
8.825193771E1,-9.207053833E0,-3.196003876E0,-2.496059418E0,1.006054639E1
8.826187871E1,-9.387728119E0,-2.999612274E0,-2.473456421E0,1.016095959E1
8.827181971E1,-9.524842987E0,-2.709964600E0,-2.482886810E0,1.020937162E1
8.828176071E1,-9.459429016E0,-2.329306183E0,-2.431393890E0,1.004082371E1
8.829170171E1,-9.406738586E0,-1.936672668E0,-2.388582916E0,9.896603468E0
8.830164271E1,-9.364226990E0,-1.640738068E0,-2.441572723E0,9.815398407E0
8.831158371E1,-9.375154266E0,-1.442250824E0,-2.442620544E0,9.794896635E0
8.832152471E1,-9.485923920E0,-1.327289886E0,-2.452200623E0,9.887251334E0
8.833146571E1,-9.655072174E0,-1.266815643E0,-2.508932648E0,1.005584326E1
8.834140671E1,-9.840985565E0,-1.288520508E0,-2.629282379E0,1.026734668E1
8.835134771E1,-1.003662872E1,-1.337618408E0,-2.698887634E0,1.047888990E1
8.836128871E1,-1.011401779E1,-1.394649811E0,-2.743494873E0,1.057190466E1
8.837122971E1,-1.026834686E1,-1.437311096E0,-2.858904877E0,1.075537761E1
8.838117071E1,-1.040950333E1,-1.453477478E0,-2.984194336E0,1.092592203E1
8.839111171E1,-1.055949142E1,-1.456321564E0,-3.184926910E0,1.112508387E1
8.840105271E1,-1.096649506E1,-1.579216003E0,-3.531755676E0,1.162889656E1
8.841099371E1,-1.142544067E1,-1.960622864E0,-3.954626312E0,1.224842055E1
8.842093471E1,-1.200518509E1,-2.523003387E0,-4.268074493E0,1.298870567E1
8.843087571E1,-1.274629395E1,-2.988086243E0,-4.404440918E0,1.381288415E1
8.844081671E1,-1.350252136E1,-3.373385010E0,-4.473148041E0,1.461871619E1
8.845075771E1,-1.416354675E1,-3.665427704E0,-4.471052399E0,1.529809552E1
8.846069871E1,-1.447938995E1,-3.771706696E0,-4.250111847E0,1.555448345E1
8.847063971E1,-1.435529800E1,-3.505111084E0,-3.641178131E0,1.521901977E1
8.848058071E1,-1.397883087E1,-2.870879974E0,-2.841091919E0,1.455065179E1
8.849052171E1,-1.324999649E1,-1.936373291E0,-2.044897614E0,1.354597928E1
8.850046271E1,-1.247550705E1,-8.690927124E-1,-1.382525024E0,1.258193045E1
8.851040371E1,-1.157153687E1,6.616241455E-2,-9.943821716E-1,1.161437208E1
8.852034471E1,-1.078387482E1,6.186634827E-1,-7.667056274E-1,1.082878285E1
8.853028571E1,-1.033615585E1,6.623725891E-1,-7.665559387E-1,1.038568550E1
8.854022671E1,-1.018946091E1,1.375639343E-1,-9.788145447E-1,1.023729043E1
8.855016771E1,-1.027074188E1,-8.827143860E-1,-1.371298370E0,1.039941261E1
8.856010871E1,-1.041144928E1,-2.074386292E0,-1.753753052E0,1.075997232E1
8.857004971E1,-1.052551208E1,-3.216960297E0,-1.921105042E0,1.117255042E1
8.857999071E1,-1.058718384E1,-4.122577057E0,-1.837728424E0,1.150918542E1
8.858993162E1,-1.063523392E1,-4.687651978E0,-1.486708374E0,1.171719178E1
8.859987262E1,-1.072414902E1,-4.959337006E0,-1.077758789E0,1.186439883E1
8.860981363E1,-1.061951660E1,-4.963677979E0,-6.491999817E-1,1.174025948E1
8.861975463E1,-1.032612671E1,-4.742438049E0,-1.676513672E-1,1.136431777E1
8.862969563E1,-1.008363098E1,-4.352947998E0,1.489402771E-1,1.098407726E1
8.863963663E1,-9.769883423E0,-3.951183472E0,3.528163147E-1,1.054452238E1
8.864957763E1,-9.430389404E0,-3.523373108E0,4.522096252E-1,1.007724645E1
8.865951863E1,-9.283993835E0,-3.185226288E0,3.914360046E-1,9.823005151E0
8.866945963E1,-9.325607300E0,-3.049458618E0,1.525328064E-1,9.812717036E0
8.867940062E1,-9.337432709E0,-3.069516907E0,-1.814227295E-1,9.830691626E0
8.868934162E1,-9.239685974E0,-3.137625275E0,-5.800437927E-1,9.775118417E0
8.869928163E1,-9.100176086E0,-3.129841461E0,-8.854087830E-1,9.664008541E0
8.870922263E1,-8.928932190E0,-3.056793365E0,-1.066382446E0,9.497735901E0
8.871916363E1,-8.713679810E0,-2.990930328E0,-1.207538910E0,9.291503122E0
8.872910463E1,-8.500074005E0,-2.927911377E0,-1.276096344E0,9.080327362E0
8.873904562E1,-8.338110809E0,-2.890339508E0,-1.349294128E0,8.927415583E0
8.874898662E1,-8.183632050E0,-2.849474487E0,-1.352886658E0,8.770498315E0
8.875892763E1,-8.051456909E0,-2.797382812E0,-1.364263000E0,8.632063629E0
8.876886863E1,-8.001311188E0,-2.817740479E0,-1.409169617E0,8.599209332E0
8.877880963E1,-7.992180176E0,-2.920576630E0,-1.553768921E0,8.649792464E0
8.878875063E1,-7.932903442E0,-2.940634918E0,-1.618883514E0,8.613888470E0
8.879869163E1,-7.855514374E0,-2.887495422E0,-1.607507172E0,8.522371454E0
8.880863263E1,-7.746540985E0,-2.855761414E0,-1.607656860E0,8.411232434E0
8.881857363E1,-7.698490906E0,-2.863245850E0,-1.631457367E0,8.374162177E0
8.882851462E1,-7.716902618E0,-2.926414490E0,-1.678759003E0,8.422156468E0
8.883845562E1,-7.734416199E0,-3.034938812E0,-1.654060364E0,8.471597442E0
8.884839663E1,-7.755671997E0,-3.108735352E0,-1.605860596E0,8.508435336E0
8.885833763E1,-7.790100403E0,-3.218008118E0,-1.544937286E0,8.569018132E0
8.886827863E1,-7.749684448E0,-3.360212402E0,-1.545835419E0,8.587097506E0
8.887821963E1,-7.654183044E0,-3.515589294E0,-1.529369659E0,8.560657552E0
8.888816063E1,-7.648794250E0,-3.674259338E0,-1.532962189E0,8.622888625E0
8.889810163E1,-7.668403473E0,-3.910019073E0,-1.545835419E0,8.745414119E0
8.890804263E1,-7.720794525E0,-4.142186279E0,-1.557511139E0,8.899113227E0
8.891798362E1,-7.816445618E0,-4.360881500E0,-1.611099701E0,9.094490189E0
8.892792463E1,-7.957302704E0,-4.526437225E0,-1.713935852E0,9.313692951E0
8.893786563E1,-8.141419830E0,-4.600533142E0,-1.869163055E0,9.536319656E0
8.894780663E1,-8.260422363E0,-4.648732910E0,-1.970652008E0,9.681361713E0
8.895774763E1,-8.323291626E0,-4.616998901E0,-2.071093140E0,9.740805364E0
8.896768863E1,-8.576265564E0,-4.573589172E0,-2.319426727E0,9.992486642E0
8.897762963E1,-8.966054993E0,-4.625980225E0,-2.649041290E0,1.043107161E1
8.898757063E1,-9.479337616E0,-4.832700348E0,-3.056194611E0,1.107037306E1
8.899751162E1,-1.005878265E1,-5.249134369E0,-3.604654083E0,1.190487510E1
8.900745262E1,-1.060230240E1,-5.710624695E0,-4.284390564E0,1.278186422E1
8.901739363E1,-1.084629501E1,-6.005511475E0,-4.918322296E0,1.333784757E1
8.902733463E1,-1.067071014E1,-6.163133698E0,-5.348377991E0,1.343329517E1
8.903727563E1,-9.924661560E0,-6.203250275E0,-5.464835815E0,1.291679726E1
8.904721663E1,-8.711733856E0,-6.186185760E0,-5.272635498E0,1.191485989E1
8.905715763E1,-7.904761963E0,-6.148613892E0,-4.885241089E0,1.114254437E1
8.906709863E1,-7.592810669E0,-6.051016846E0,-4.387376404E0,1.065432543E1
8.907703963E1,-7.554340668E0,-5.700595551E0,-3.614533539E0,1.013063203E1
8.908698062E1,-7.785759430E0,-5.105882263E0,-2.650687866E0,9.680611022E0
8.909692163E1,-8.194858704E0,-4.387975159E0,-1.750609589E0,9.459105090E0
8.910686263E1,-8.664581909E0,-3.682192841E0,-9.937834167E-1,9.466843680E0
8.911680363E1,-9.113797760E0,-3.059338074E0,-3.567082214E-1,9.620192296E0
8.912674463E1,-9.438322906E0,-2.643652496E0,1.293310547E-1,9.802426451E0
8.913668563E1,-9.494905243E0,-2.444117432E0,4.358935547E-1,9.814119358E0
8.914662663E1,-9.419911194E0,-2.491419067E0,6.078858948E-1,9.762756841E0
8.915656763E1,-9.352401581E0,-2.713557129E0,6.054908752E-1,9.756916871E0
8.916650862E1,-9.490564270E0,-3.092419281E0,3.595523071E-1,9.988150231E0
8.917644962E1,-9.667945404E0,-3.358266449E0,-2.529739380E-2,1.023463540E1
8.918639063E1,-9.852511597E0,-3.317102051E0,-4.845423889E-1,1.040720578E1
8.919633163E1,-9.919272766E0,-2.971321106E0,-9.333091736E-1,1.039672003E1
8.920627263E1,-9.902956696E0,-2.493664398E0,-1.329535217E0,1.029828031E1
8.921621363E1,-9.942923584E0,-2.044897614E0,-1.642684021E0,1.028308059E1
8.922615463E1,-1.003483246E1,-1.692530365E0,-1.917811890E0,1.035570007E1
8.923609462E1,-1.018796402E1,-1.450633392E0,-2.111060028E0,1.050502368E1
8.924603663E1,-1.042581940E1,-1.343456268E0,-2.217638397E0,1.074339355E1
8.925597663E1,-1.057071808E1,-1.359173584E0,-2.278412018E0,1.089855930E1
8.926591763E1,-1.068358337E1,-1.440005493E0,-2.269430695E0,1.101648243E1
8.927585863E1,-1.080438217E1,-1.547332306E0,-2.194286957E0,1.113300528E1
8.928579963E1,-1.090123077E1,-1.669029236E0,-2.063459015E0,1.121964144E1
8.929574063E1,-1.078821579E1,-1.704655151E0,-1.765728149E0,1.106387116E1
8.930568163E1,-1.062490540E1,-1.600920868E0,-1.387015686E0,1.083399164E1
8.931562262E1,-1.051907547E1,-1.418150940E0,-1.054407349E0,1.066648375E1
8.932556362E1,-1.043465103E1,-1.248403931E0,-7.503895569E-1,1.053582171E1
8.933550463E1,-1.034528687E1,-1.161434784E0,-4.415817261E-1,1.041963941E1
8.934544563E1,-1.031519943E1,-1.181642761E0,-1.558259583E-1,1.038382881E1
8.935538663E1,-1.024260040E1,-1.277293854E0,1.109193420E-1,1.032253097E1
8.936532763E1,-1.016700760E1,-1.367107086E0,3.303630066E-1,1.026382799E1
8.937526863E1,-1.005279510E1,-1.464704132E0,4.906796265E-1,1.017078237E1
8.938520963E1,-9.972561951E0,-1.431173859E0,6.129753113E-1,1.009336362E1
8.939515063E1,-9.882299652E0,-1.354982300E0,6.792874146E-1,9.997862513E0
8.940509162E1,-9.835896149E0,-1.213227081E0,7.226971436E-1,9.936753200E0
8.941503262E1,-9.937235413E0,-1.026415558E0,6.206094360E-1,1.000936225E1
8.942497363E1,-1.010907806E1,-8.610095215E-1,3.477268982E-1,1.015163586E1
8.943491463E1,-1.022388931E1,-7.265890503E-1,-8.981323242E-3,1.024967926E1
8.944485563E1,-1.024454636E1,-5.930667114E-1,-3.814068604E-1,1.026878422E1
8.945479663E1,-1.023137375E1,-4.893324280E-1,-6.987469482E-1,1.026687403E1
8.946473763E1,-1.029139893E1,-4.430786133E-1,-9.717791748E-1,1.034666928E1
8.947467863E1,-1.056323364E1,-5.454656982E-1,-1.223854980E0,1.064787579E1
8.948461963E1,-1.091694809E1,-7.568261719E-1,-1.473386078E0,1.104189332E1
8.949456062E1,-1.142184814E1,-1.121916962E0,-1.809437256E0,1.161857891E1
8.950450163E1,-1.184067719E1,-1.595382385E0,-2.266137543E0,1.216068503E1
8.951444263E1,-1.189321793E1,-1.959724731E0,-2.496508484E0,1.230941543E1
8.952438363E1,-1.173888885E1,-2.002086639E0,-2.385140076E0,1.214490657E1
8.953432463E1,-1.149010620E1,-1.808090057E0,-2.103725281E0,1.182021109E1
8.954426563E1,-1.139146133E1,-1.614093475E0,-1.827250214E0,1.164944344E1
8.955420663E1,-1.165461411E1,-1.682650909E0,-1.753303986E0,1.190526854E1
8.956414763E1,-1.217238739E1,-2.093995514E0,-1.856738892E0,1.248996843E1
8.957408862E1,-1.265827698E1,-2.758912811E0,-1.956581268E0,1.310235804E1
8.958402962E1,-1.303669006E1,-3.376678162E0,-1.898052979E0,1.359999442E1
8.959396996E1,-1.322874069E1,-3.839964752E0,-1.640738068E0,1.387216389E1
8.960391096E1,-1.324415863E1,-4.133953400E0,-1.155896301E0,1.392240657E1
8.961385196E1,-1.295376251E1,-4.195475464E0,-6.228547668E-1,1.363047782E1
8.962379296E1,-1.253598129E1,-4.098926239E0,-8.801696777E-2,1.318938097E1
8.963373396E1,-1.216026260E1,-3.890110474E0,2.716850281E-1,1.277022940E1
8.964367496E1,-1.162482605E1,-3.592229919E0,6.581813049E-1,1.218498663E1
8.965361596E1,-1.108190506E1,-3.219505005E0,9.916877747E-1,1.158262824E1
8.966355696E1,-1.053149963E1,-2.823877716E0,1.256187744E0,1.097564474E1
8.967349796E1,-1.009336075E1,-2.492017822E0,1.398691406E0,1.049011066E1
8.968343896E1,-9.903106384E0,-2.348616028E0,1.355131989E0,1.026761394E1
8.969337996E1,-9.899364166E0,-2.415377197E0,1.138532410E0,1.025318067E1
8.970332096E1,-1.023212219E1,-2.650987244E0,1.211131439E0,1.063912108E1
8.971326196E1,-1.049722092E1,-3.016527100E0,1.222807159E0,1.099028389E1
8.972320296E1,-1.070274353E1,-3.541934509E0,1.021924896E0,1.131982110E1
8.973314396E1,-1.102472397E1,-4.100572815E0,1.081351318E0,1.181222065E1
8.974308496E1,-1.137275024E1,-4.759801941E0,1.005459137E0,1.236956389E1
8.975302496E1,-1.121318207E1,-4.859943695E0,8.378077698E-1,1.224975211E1
8.976296596E1,-1.104493195E1,-4.884342957E0,8.580157471E-1,1.210716808E1
8.977290696E1,-1.135972733E1,-5.140909424E0,9.163943481E-1,1.250248508E1
8.978284796E1,-1.147304169E1,-5.131628723E0,7.527845764E-1,1.259090876E1
8.979278896E1,-1.132784363E1,-4.848866730E0,5.760021973E-1,1.233545007E1
8.980272996E1,-1.113429611E1,-4.528083801E0,4.358935547E-1,1.202772198E1
8.981267096E1,-1.096499817E1,-4.211043091E0,3.478765869E-1,1.175096110E1
8.982261196E1,-1.092188782E1,-3.974385223E0,2.598596191E-1,1.162544186E1
8.983255296E1,-1.111319000E1,-3.891457672E0,7.439529419E-2,1.177505709E1
8.984249396E1,-1.131541946E1,-3.956272888E0,-2.287243652E-1,1.198929221E1
8.985243496E1,-1.125255020E1,-3.962110748E0,-4.770579529E-1,1.193925424E1
8.986237596E1,-1.093371323E1,-3.875291290E0,-6.209088135E-1,1.161677646E1
8.987231696E1,-1.057056839E1,-3.791465607E0,-7.680528259E-1,1.125619974E1
8.988225796E1,-1.015518219E1,-3.692671051E0,-8.810678101E-1,1.084157854E1
8.989219896E1,-9.715845795E0,-3.593726807E0,-8.686436462E-1,1.039553143E1
8.990213996E1,-9.298513641E0,-3.482508087E0,-8.087681580E-1,9.962144571E0
8.991208096E1,-8.889863434E0,-3.372786255E0,-7.319778442E-1,9.536306966E0
8.992202196E1,-8.630303192E0,-3.327280884E0,-6.764433289E-1,9.274184969E0
8.993196296E1,-8.461903381E0,-3.366499329E0,-6.138734436E-1,9.127648502E0
8.994190396E1,-8.421188049E0,-3.474724274E0,-6.236032104E-1,9.131210101E0
8.995184496E1,-8.366701355E0,-3.568728790E0,-6.072871399E-1,9.116266473E0
8.996178596E1,-8.182883606E0,-3.665577393E0,-5.751040649E-1,8.984808647E0
8.997172696E1,-7.900121613E0,-3.682941284E0,-5.087919617E-1,8.731256912E0
8.998166796E1,-7.562274170E0,-3.655548248E0,-3.896397400E-1,8.408498245E0
8.999160896E1,-7.237150269E0,-3.646417236E0,-2.309696960E-1,8.107160395E0
9.000154996E1,-6.970105591E0,-3.660188599E0,-5.224136353E-2,7.872869978E0
9.001149096E1,-6.789281616E0,-3.698209534E0,6.990463257E-2,7.731493082E0
9.002143196E1,-6.693480835E0,-3.782334595E0,1.290316772E-1,7.689303600E0
9.003137296E1,-6.718329163E0,-3.889960785E0,1.317260742E-1,7.764347584E0
9.004131396E1,-6.778054962E0,-4.030668182E0,5.748046875E-2,7.886166310E0
9.005125496E1,-6.750512238E0,-4.153862000E0,-1.242416382E-2,7.926168011E0
9.006119596E1,-6.721322937E0,-4.273463287E0,-7.095245361E-2,7.965155663E0
9.007113696E1,-6.827452240E0,-4.432582397E0,-1.730401611E-1,8.141979716E0
9.008107796E1,-7.046746216E0,-4.712051239E0,-2.655477905E-1,8.481189465E0
9.009101896E1,-7.311844940E0,-5.034780121E0,-2.460882568E-1,8.881027346E0
9.010095996E1,-7.569459229E0,-5.327122192E0,-1.378633118E-1,9.257102687E0
9.011090096E1,-7.907606049E0,-5.500761108E0,-1.836680603E-1,9.634435123E0
9.012084196E1,-8.399333496E0,-5.589077454E0,-4.647834778E-1,1.009963433E1
9.013078296E1,-8.936266937E0,-5.675747223E0,-9.352551270E-1,1.062759029E1
9.014072396E1,-9.266929321E0,-5.771548004E0,-1.566941528E0,1.102914553E1
9.015066496E1,-9.391769714E0,-5.796396332E0,-2.200573883E0,1.125371380E1
9.016060596E1,-9.453291779E0,-5.711971893E0,-2.632276154E0,1.135430430E1
9.017054696E1,-9.427844696E0,-5.508095856E0,-2.861449585E0,1.128766005E1
9.018048796E1,-9.349557495E0,-5.333259430E0,-2.853965149E0,1.113566336E1
9.019042896E1,-9.178463287E0,-5.225333862E0,-2.607128448E0,1.087866816E1
9.020036996E1,-8.961564331E0,-5.040318604E0,-2.306852875E0,1.053736291E1
9.021031096E1,-8.705297241E0,-4.643793182E0,-1.959275665E0,1.005911409E1
9.022025196E1,-8.613088989E0,-4.130660248E0,-1.638492737E0,9.691868471E0
9.023019296E1,-8.644822998E0,-3.575315094E0,-1.468895416E0,9.469609096E0
9.024013296E1,-8.689430237E0,-3.075803833E0,-1.426234131E0,9.327427880E0
9.025007396E1,-8.845106506E0,-2.731968842E0,-1.488205261E0,9.376263529E0
9.026001496E1,-9.079968109E0,-2.547103271E0,-1.619781647E0,9.568555195E0
9.026995596E1,-9.403146057E0,-2.549348602E0,-1.823507996E0,9.911786695E0
9.027989696E1,-9.797575836E0,-2.694396973E0,-2.086660767E0,1.037335146E1
9.028983796E1,-1.004920258E1,-2.911146240E0,-2.382295990E0,1.073017143E1
9.029977896E1,-1.025367737E1,-3.172951813E0,-2.649939423E0,1.105566378E1
9.030971996E1,-1.053359528E1,-3.464545441E0,-3.013982391E0,1.149103104E1
9.031966096E1,-1.064601151E1,-3.630400543E0,-3.303181000E0,1.172298485E1
9.032960196E1,-1.081441132E1,-3.711082764E0,-3.484903107E0,1.195274768E1
9.033954296E1,-1.107397156E1,-3.695365448E0,-3.600163422E0,1.221678143E1
9.034948396E1,-1.123877884E1,-3.548371124E0,-3.505111084E0,1.229580787E1
9.035942496E1,-1.136257141E1,-3.258873138E0,-3.203039246E0,1.224694834E1
9.036936596E1,-1.152213959E1,-2.897225189E0,-2.824027405E0,1.221182809E1
9.037930696E1,-1.167751648E1,-2.475102997E0,-2.534379730E0,1.220301629E1
9.038924796E1,-1.179442337E1,-2.072290649E0,-2.267035675E0,1.218779151E1
9.039918896E1,-1.188543411E1,-1.818418579E0,-2.001038818E0,1.218910770E1
9.040912996E1,-1.205892334E1,-1.686093750E0,-1.793121185E0,1.230755166E1
9.041907096E1,-1.217358490E1,-1.567989349E0,-1.597178650E0,1.237763061E1
9.042901196E1,-1.219274506E1,-1.422491913E0,-1.480421448E0,1.236439092E1
9.043895296E1,-1.211341003E1,-1.199755096E0,-1.428928528E0,1.225626173E1
9.044889396E1,-1.195084808E1,-9.684860229E-1,-1.451082458E0,1.207751528E1
9.045883496E1,-1.172871002E1,-8.009843445E-1,-1.548529816E0,1.185757814E1
9.046877596E1,-1.138532410E1,-6.686595154E-1,-1.698517914E0,1.153072736E1
9.047871696E1,-1.101634140E1,-5.758525085E-1,-1.924398193E0,1.119797715E1
9.048865796E1,-1.064810715E1,-5.427713013E-1,-2.172731781E0,1.088106382E1
9.049859896E1,-1.031834290E1,-5.670208740E-1,-2.402803345E0,1.060957948E1
9.050853996E1,-1.002839584E1,-6.219566345E-1,-2.612517242E0,1.038175320E1
9.051848096E1,-9.779014435E0,-6.887178040E-1,-2.910397797E0,1.022613665E1
9.052842196E1,-9.484427032E0,-7.738906860E-1,-3.146905975E0,1.002278804E1
9.053836296E1,-9.228908386E0,-8.560697937E-1,-3.273842010E0,9.829732804E0
9.054830396E1,-9.226663055E0,-9.702822876E-1,-3.426973572E0,9.890243006E0
9.055824496E1,-9.182205505E0,-1.143472137E0,-3.644171906E0,9.944868795E0
9.056818596E1,-9.034462738E0,-1.269809418E0,-3.753744049E0,9.865319423E0
9.057812696E1,-8.862320709E0,-1.290915527E0,-3.814966736E0,9.734534526E0
9.058806796E1,-8.618926849E0,-1.216370544E0,-3.708388367E0,9.461374193E0
9.059800983E1,-8.475525055E0,-1.107696533E0,-3.390299835E0,9.195414593E0
9.060795083E1,-8.481213226E0,-1.042132874E0,-3.048410797E0,9.072476349E0
9.061789183E1,-8.647218018E0,-1.077908478E0,-2.770139465E0,9.143847045E0
9.062783283E1,-9.067394257E0,-1.239871674E0,-2.550097046E0,9.500416586E0
9.063777383E1,-9.643995209E0,-1.544338531E0,-2.475252686E0,1.007563898E1
9.064771483E1,-1.024245071E1,-1.871258698E0,-2.489473114E0,1.070546039E1
9.065765583E1,-1.076950470E1,-2.228266296E0,-2.487078094E0,1.127532526E1
9.066759683E1,-1.118878281E1,-2.606829071E0,-2.443668365E0,1.174546438E1
9.067753783E1,-1.167152893E1,-2.959046631E0,-2.419718170E0,1.228151377E1
9.068747883E1,-1.219558914E1,-3.333418121E0,-2.414329376E0,1.287140463E1
