0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-1.0778339552771452,1.7578183765042892,-3.1301268250483414,-1.0224543177567031,3.7321895321146017,-1.3411391776055874,1.123117093086876,4.642200130574022,-1.0778339552771452,1.7814787965279058,2.6238738924415226,-0.8332421759009998,1.7053857580328966,2.2741107073163915,0.2511795975765214,-0.22130895171300596,2.22416892687601,1.781478796527906,-2.8469679973232527,1.353604236838759,-1.6569259880882814,-0.9447262018680678,1.947860054478926,-0.9153296390415692,-0.028806530771057735,1.8686850533020987,-2.8469679973232416,2.5741583044690617,1.2767928875430976,-1.2730410983933405,2.272046066293307,1.673874019348275,0.14159083312128887,-0.09994339055007188,1.4929710847567335,2.5741583044690546
-1.0778339552771452,1.7578183765042892,-3.1301268250483414,-1.0224543177567031,3.7321895321146017,-1.3411391776055874,1.123117093086876,4.642200130574022,-1.0778339552771452,1.7814787965279058,2.6238738924415226,-0.8332421759009998,1.7053857580328966,2.2741107073163915,0.2511795975765214,-0.22130895171300596,2.22416892687601,1.781478796527906,-2.8469679973232527,1.353604236838759,-1.6569259880882814,-0.9447262018680678,1.947860054478926,-0.9153296390415692,-0.028806530771057735,1.8686850533020987,-2.8469679973232416,2.5741583044690617,1.2767928875430976,-1.2730410983933405,2.272046066293307,1.673874019348275,0.14159083312128887,-0.09994339055007188,1.4929710847567335,2.5741583044690546
-1.0778339552771452,1.7578183765042892,-3.1301268250483414,-1.0224543177567031,3.7321895321146017,-1.3411391776055874,1.123117093086876,4.642200130574022,-1.0778339552771452,1.7814787965279058,2.6238738924415226,-0.8332421759009998,1.7053857580328966,2.2741107073163915,0.2511795975765214,-0.22130895171300596,2.22416892687601,1.781478796527906,-2.8469679973232527,1.353604236838759,-1.6569259880882814,-0.9447262018680678,1.947860054478926,-0.9153296390415692,-0.028806530771057735,1.8686850533020987,-2.8469679973232416,2.5741583044690617,1.2767928875430976,-1.2730410983933405,2.272046066293307,1.673874019348275,0.14159083312128887,-0.09994339055007188,1.4929710847567335,2.5741583044690546
-1.0778339552771452,1.7578183765042892,-3.1301268250483414,-1.0224543177567031,3.7321895321146017,-1.3411391776055874,1.123117093086876,4.642200130574022,-1.0778339552771452,1.7814787965279058,2.6238738924415226,-0.8332421759009998,1.7053857580328966,2.2741107073163915,0.2511795975765214,-0.22130895171300596,2.22416892687601,1.781478796527906,-2.8469679973232527,1.353604236838759,-1.6569259880882814,-0.9447262018680678,1.947860054478926,-0.9153296390415692,-0.028806530771057735,1.8686850533020987,-2.8469679973232416,2.5741583044690617,1.2767928875430976,-1.2730410983933405,2.272046066293307,1.673874019348275,0.14159083312128887,-0.09994339055007188,1.4929710847567335,2.5741583044690546
-0.5791954636098368,-0.8235564838375282,-1.2558690175551592,-0.3283844690157113,0.3631064218056878,-2.170738564176657,1.604988806470271,0.16677628727204263,-0.5791954636098368,0.5391726891459953,0.40613918117526965,-1.8067187257125623,0.6464578346473031,1.0496833775072236,-2.563807892392942,2.5939127247909206,0.7350447086844464,0.5391726891459955,0.4697204185710982,0.636893139926256,0.13898323074926175,-0.6444671332866285,0.8654118158954167,0.8186511568407884,-0.5319431003580555,0.6135167564131012,0.4697204185711014,0.6605401660354964,0.639360772491282,0.2978855087081944,-0.2530074890132692,0.8461952967798778,0.5430295493330838,-0.4583340832095034,0.5799735674018679,0.6605401660354961
-0.5791954636098368,-0.8235564838375282,-1.2558690175551592,-0.3283844690157113,0.3631064218056878,-2.170738564176657,1.604988806470271,0.16677628727204263,-0.5791954636098368,0.5391726891459953,0.40613918117526965,-1.8067187257125623,0.6464578346473031,1.0496833775072236,-2.563807892392942,2.5939127247909206,0.7350447086844464,0.5391726891459955,0.4697204185710982,0.636893139926256,0.13898323074926175,-0.6444671332866285,0.8654118158954167,0.8186511568407884,-0.5319431003580555,0.6135167564131012,0.4697204185711014,0.6605401660354964,0.639360772491282,0.2978855087081944,-0.2530074890132692,0.8461952967798778,0.5430295493330838,-0.4583340832095034,0.5799735674018679,0.6605401660354961
-0.5791954636098368,-0.8235564838375282,-1.2558690175551592,-0.3283844690157113,0.3631064218056878,-2.170738564176657,1.604988806470271,0.16677628727204263,-0.5791954636098368,0.5391726891459953,0.40613918117526965,-1.8067187257125623,0.6464578346473031,1.0496833775072236,-2.563807892392942,2.5939127247909206,0.7350447086844464,0.5391726891459955,0.4697204185710982,0.636893139926256,0.13898323074926175,-0.6444671332866285,0.8654118158954167,0.8186511568407884,-0.5319431003580555,0.6135167564131012,0.4697204185711014,0.6605401660354964,0.639360772491282,0.2978855087081944,-0.2530074890132692,0.8461952967798778,0.5430295493330838,-0.4583340832095034,0.5799735674018679,0.6605401660354961
-0.5791954636098368,-0.8235564838375282,-1.2558690175551592,-0.3283844690157113,0.3631064218056878,-2.170738564176657,1.604988806470271,0.16677628727204263,-0.5791954636098368,0.5391726891459953,0.40613918117526965,-1.8067187257125623,0.6464578346473031,1.0496833775072236,-2.563807892392942,2.5939127247909206,0.7350447086844464,0.5391726891459955,0.4697204185710982,0.636893139926256,0.13898323074926175,-0.6444671332866285,0.8654118158954167,0.8186511568407884,-0.5319431003580555,0.6135167564131012,0.4697204185711014,0.6605401660354964,0.639360772491282,0.2978855087081944,-0.2530074890132692,0.8461952967798778,0.5430295493330838,-0.4583340832095034,0.5799735674018679,0.6605401660354961
-0.3216563899512914,-0.45493336532846634,-0.6605222065698618,-0.22099674926510163,-0.45882067403367344,-1.7500770000047425,2.177460137127206,-0.4635049082118006,-0.3216563899512915,0.5622026972479158,-0.13103472950666914,-0.5801415857468615,0.6950536670377951,0.2621887053178901,-1.3746134709681626,0.4472951078725161,0.030633888393652064,0.5622026972479159,0.5821970151831061,0.36169403376415954,0.24760711202338562,0.4149630216901863,0.4867280130773753,0.5543656470705803,-0.302608887311086,0.2547528652613945,0.582197015183116,-0.03198976061472063,0.5131449355269482,0.10959707658314506,0.3002361542809662,0.5913368599724215,0.5268684200934421,-0.022177133916795336,0.3391986540356005,-0.03198976061472451
-0.3216563899512914,-0.45493336532846634,-0.6605222065698618,-0.22099674926510163,-0.45882067403367344,-1.7500770000047425,2.177460137127206,-0.4635049082118006,-0.3216563899512915,0.5622026972479158,-0.13103472950666914,-0.5801415857468615,0.6950536670377951,0.2621887053178901,-1.3746134709681626,0.4472951078725161,0.030633888393652064,0.5622026972479159,0.5821970151831061,0.36169403376415954,0.24760711202338562,0.4149630216901863,0.4867280130773753,0.5543656470705803,-0.302608887311086,0.2547528652613945,0.582197015183116,-0.03198976061472063,0.5131449355269482,0.10959707658314506,0.3002361542809662,0.5913368599724215,0.5268684200934421,-0.022177133916795336,0.3391986540356005,-0.03198976061472451
